Tract,County,Acute.Bronchitis...Bronchiolitis,Alzheimers.Disease,Anemias,Aortic.Aneurysm...Dissection,Appendix.Diseases,Atherosclerosis,Cerebrovascular.Diseases,Cholelithiasis...Other.Gallbladder.Disorders,Chronic.Liver.Disease...Cirrhosis,Chronic.Lower.Respiratory.Disease,Congenital.Malformations,Diabetes.Mellitus,Essen.Hypertension...Hypertensive.Renal.Dis,Female.Pelvic.Organs.Inflammatory.Diseases,Heart.Diseases,Hernia,Homicide,Hyperplasia.of.Prostate,In.Situ..Benign..Uncertain.and.Unknown.Behavior.Neoplasms,Influenza...Pneumonia,Kidney.Infections,Legal.Intervention,Malaria,Malignant.Neoplasm.or.Cancer,Medical...Surgical.Care.Complications,Meningitis,Meningococcal.Infection,Nephritis..Nephrotic.Syndrome..Nephrosis,Nutritional.Deficiencies,Other.Non.rankable.Cause.of.Death,Parkinsons.Disease,Peptic.Ulcer,Perinatal.Period.Conditions,Pneumoconiosis...Chemical.Effects,Pneumonitis.Due.To.Solids...Liquids,Pregnancy..Childbirth.and.the.Puerperium,Salmonella.Infections,Septicemia,Syphilis,Tuberculosis,Unintentional.Injury,Viral.Hepatitis
12039020800,Gadsden,0,9.74,3.89,1.95,0,0,25.31,0,3.89,27.26,1.95,19.47,9.74,0,101.25,0,0,0,1.95,3.89,0,0,0,112.93,0,0,0,9.74,1.95,89.56,3.89,1.95,0,0,5.84,0,0,7.79,0,0,19.47,1.95
12041950100,Gilchrist,0,1.78,3.56,3.56,0,0,24.91,0,7.12,39.15,0,24.91,5.34,0,121,3.56,17.79,0,0,5.34,0,0,0,165.48,0,0,0,3.56,1.78,112.1,1.78,0,0,1.78,8.9,0,0,7.12,0,1.78,26.69,1.78
12041950201,Gilchrist,0,4.89,0,0,0,0,43.97,4.89,4.89,29.31,0,29.31,4.89,0,92.82,0,0,0,4.89,4.89,0,0,0,83.05,0,0,0,0,0,102.59,4.89,0,0,0,4.89,0,0,4.89,0,0,24.43,0
12041950202,Gilchrist,0,0,3.05,0,0,3.05,12.18,0,12.18,36.54,0,9.14,9.14,0,88.31,0,3.05,0,0,3.05,0,0,0,85.26,0,0,0,3.05,3.05,76.13,0,0,3.05,0,0,0,0,6.09,0,3.05,18.27,0
12041950203,Gilchrist,0,3.51,0,0,0,0,38.65,3.51,17.57,59.73,3.51,24.6,10.54,0,108.92,0,0,0,0,3.51,0,0,0,168.66,0,0,0,7.03,0,91.36,3.51,0,3.51,0,0,0,0,14.05,0,0,49.19,0
12041950204,Gilchrist,0,2.95,0,0,0,0,50.09,0,11.79,38.3,5.89,8.84,5.89,0,82.5,0,0,0,2.95,5.89,0,0,0,109.02,5.89,0,0,8.84,0,97.23,0,0,0,0,2.95,0,0,11.79,0,0,23.57,0
12043000100,Glades,0,16.15,0,0,0,0,16.15,0,12.11,84.78,0,20.19,8.07,0,193.78,0,4.04,0,0,4.04,0,0,0,161.49,0,0,0,24.22,0,84.78,12.11,0,0,0,0,0,0,8.07,0,0,68.63,0
12043000200,Glades,0,6.92,0,1.38,0,0,19.36,0,16.6,17.98,1.38,13.83,4.15,0,92.67,0,4.15,0,1.38,4.15,0,0,0,92.67,0,0,0,2.77,0,38.73,4.15,0,2.77,0,0,0,0,1.38,0,0,26.28,0
12043000300,Glades,0,5.73,0,0,0,0,25.79,0,5.73,14.33,0,11.46,0,0,68.77,0,2.87,2.87,0,2.87,0,0,0,68.77,0,0,0,2.87,0,48.71,0,0,0,0,2.87,0,0,0,0,0,22.92,2.87
12045960100,Gulf,0,6.55,0,1.31,0,1.31,20.98,0,5.24,44.57,1.31,30.15,13.11,0,90.46,0,2.62,0,19.66,3.93,0,0,0,98.32,0,0,0,5.24,0,58.99,1.31,0,0,0,1.31,0,0,3.93,0,0,17.04,7.87
12045960200,Gulf,0,17.06,2.44,4.87,0,0,31.68,2.44,4.87,43.86,2.44,41.42,14.62,0,138.89,2.44,2.44,0,19.49,4.87,0,0,0,97.47,2.44,0,0,12.18,0,56.04,7.31,0,4.87,2.44,2.44,0,0,9.75,0,0,12.18,0
12045960300,Gulf,0,70,0,0,0,2.33,14,0,4.67,58.33,2.33,30.33,16.33,0,144.66,2.33,2.33,0,21,2.33,0,0,0,181.99,0,0,0,9.33,2.33,114.33,9.33,0,0,0,4.67,0,0,4.67,0,0,30.33,0
12047960100,Hamilton,0,8.49,0,0,0,0,14.56,0,3.64,33.97,1.21,14.56,3.64,0,97.06,0,6.07,0,1.21,12.13,0,0,0,83.72,0,0,0,8.49,0,60.66,2.43,0,0,0,0,0,0,0,0,0,29.12,3.64
12047960200,Hamilton,0,6.79,0,0,2.26,2.26,22.64,0,6.79,49.81,4.53,9.06,11.32,0,144.89,0,6.79,2.26,6.79,6.79,0,0,0,129.05,0,0,0,11.32,0,83.77,4.53,0,9.06,0,0,0,0,9.06,0,0,33.96,0
12047960300,Hamilton,0,12.67,0,0,0,0,25.33,0,0,12.67,0,25.33,0,0,215.33,0,6.33,0,0,12.67,0,0,0,208.99,0,0,0,25.33,0,88.66,6.33,0,6.33,0,0,0,0,0,0,0,31.67,0
12049970101,Hardee,0,12.42,0,7.45,0,0,19.87,0,7.45,32.28,2.48,29.8,9.93,0,84.43,0,0,0,4.97,12.42,0,0,0,76.98,0,0,0,4.97,0,44.7,2.48,2.48,4.97,0,4.97,0,0,2.48,0,0,24.83,0
12049970102,Hardee,0,8.53,0,0,0,0,19.91,2.84,2.84,19.91,0,28.44,2.84,0,113.77,0,5.69,0,5.69,11.38,0,0,0,110.92,2.84,0,0,0,0,62.57,5.69,0,2.84,2.84,2.84,2.84,0,11.38,0,0,39.82,0
12049970201,Hardee,0,4.69,0,0,0,0,11.72,0,4.69,11.72,2.34,11.72,7.03,0,63.29,0,4.69,0,0,7.03,0,0,0,70.32,0,0,0,11.72,0,35.16,0,0,2.34,0,0,0,0,0,0,0,30.47,0
12049970202,Hardee,0,16.23,0,0,0,0,32.47,0,0,24.35,0,32.47,0,0,113.64,0,0,0,0,8.12,0,0,0,81.17,0,0,0,0,0,64.94,0,0,0,0,0,0,0,24.35,0,0,40.58,0
12049970300,Hardee,0,6.27,1.25,0,0,0,18.8,0,5.01,22.56,0,13.78,6.27,0,63.91,0,0,0,1.25,7.52,0,0,0,71.43,0,0,0,5.01,2.51,33.83,2.51,1.25,1.25,0,1.25,0,0,1.25,0,0,18.8,1.25
12049970400,Hardee,0,20.62,0,1.59,0,0,17.45,0,11.1,46,1.59,25.38,3.17,0,99.92,0,0,0,3.17,6.34,0,0,0,93.58,1.59,0,0,6.34,1.59,76.13,6.34,0,0,0,4.76,0,0,3.17,0,0,42.82,1.59
12051000100,Hendry,0,24.14,0,0,0,0,16.1,0,5.37,26.83,2.68,21.46,8.05,1.34,89.87,0,2.68,0,5.37,5.37,0,0,0,61.7,0,0,0,5.37,2.68,63.04,1.34,0,2.68,0,1.34,1.34,0,9.39,0,0,26.83,0
12051000200,Hendry,0,7.03,0,2.81,0,0,26.71,0,2.81,15.46,0,26.71,8.44,0,66.08,0,12.65,0,2.81,8.44,0,0,0,80.13,0,0,0,8.44,0,52.02,1.41,0,0,0,1.41,0,0,2.81,0,0,25.31,1.41
12051000300,Hendry,0,4.29,0,0,0,0,14.32,1.43,5.73,18.61,1.43,11.45,5.73,0,61.56,1.43,1.43,0,2.86,4.29,0,0,0,70.15,0,0,0,2.86,0,32.93,2.86,2.86,0,0,0,1.43,0,4.29,0,0,35.79,1.43
12051000401,Hendry,0,4.84,0,4.84,0,0,21.77,2.42,7.26,36.28,0,4.84,12.09,0,87.06,2.42,0,0,0,4.84,0,0,0,101.57,0,0,0,4.84,0,33.86,4.84,0,2.42,0,0,0,0,0,0,0,7.26,0
12051000402,Hendry,0,18.95,1.18,4.74,0,1.18,13.03,1.18,7.11,27.24,0,11.84,3.55,0,108.95,0,3.55,0,2.37,3.55,0,0,0,78.16,0,0,0,3.55,0,49.74,5.92,0,3.55,0,2.37,1.18,0,5.92,0,0,17.76,1.18
12051000600,Hendry,0,2.03,2.03,2.03,0,2.03,10.14,0,8.11,16.22,4.06,12.17,2.03,0,79.08,0,2.03,0,0,6.08,0,0,0,58.8,2.03,0,0,0,0,20.28,2.03,2.03,2.03,0,4.06,0,0,0,0,0,36.5,0
12053040101,Hernando,0,23.29,3.88,0,0,9.7,36.88,0,9.7,40.76,0,15.53,7.76,0,133.93,0,0,0,3.88,5.82,0,0,0,118.4,0,0,0,5.82,0,79.58,9.7,0,3.88,0,1.94,0,0,0,0,0,27.17,3.88
12053040102,Hernando,0,19.23,0,4.81,0,0,14.42,0,4.81,72.12,4.81,33.65,9.62,0,144.23,0,0,0,4.81,9.62,0,0,0,149.04,0,0,0,14.42,4.81,120.19,4.81,0,0,0,4.81,0,0,0,0,0,43.27,0
12053040201,Hernando,0,14.77,3.69,3.69,0,0,40.62,0,0,40.62,0,7.39,11.08,0,129.25,0,3.69,0,3.69,0,0,0,0,147.71,0,0,0,0,0,99.7,0,0,0,0,0,0,0,3.69,0,0,48.01,0
12053040202,Hernando,0,17.99,3.6,3.6,0,3.6,26.98,0,14.39,55.76,1.8,21.58,3.6,0,134.89,0,1.8,0,3.6,3.6,0,0,0,143.88,1.8,0,0,8.99,0,73.74,3.6,0,1.8,0,3.6,0,0,1.8,0,0,41.37,0
12053040301,Hernando,0,6,0,6,0,0,41.99,6,6,59.99,0,24,6,0,107.98,0,0,0,0,12,0,0,0,143.97,6,0,0,0,0,71.99,6,0,0,0,0,0,0,0,0,6,29.99,0
12053040302,Hernando,0,9.84,2.46,2.46,0,0,24.6,0,4.92,59.04,0,24.6,7.38,0,115.62,2.46,4.92,0,12.3,4.92,0,0,0,142.68,0,0,0,2.46,0,95.94,0,0,0,0,0,0,0,4.92,0,0,51.66,0
12053040303,Hernando,0,20.26,0,0,0,4.05,36.47,0,24.31,68.88,0,28.36,4.05,0,109.4,4.05,4.05,0,8.1,8.1,0,0,0,129.66,0,0,0,4.05,0,137.76,4.05,0,0,0,0,0,0,0,0,0,52.67,4.05
12053040400,Hernando,0,22.62,0,0,0,3.77,41.46,3.77,41.46,131.93,0,49,3.77,0,278.93,0,18.85,0,7.54,7.54,0,0,0,248.77,0,0,0,22.62,0,188.47,11.31,0,3.77,0,0,0,0,0,0,0,45.23,0
12053040501,Hernando,0,38.44,0,4.81,0,4.81,38.44,4.81,2.4,81.69,2.4,33.64,14.42,0,225.85,0,4.81,0,4.81,2.4,0,0,0,163.38,4.81,0,0,16.82,0,271.5,2.4,0,2.4,0,0,0,0,9.61,0,0,48.05,2.4
12053040502,Hernando,0,66.67,0,0,0,3.03,24.24,0,18.18,100,3.03,51.52,3.03,0,221.21,0,3.03,0,0,15.15,0,0,0,193.94,0,0,0,6.06,0,218.18,9.09,3.03,3.03,0,9.09,0,0,12.12,0,0,66.67,3.03
12053040601,Hernando,0,20.8,8.32,4.16,0,0,37.44,0,16.64,62.4,4.16,20.8,4.16,0,162.23,0,4.16,0,8.32,12.48,0,0,0,162.23,0,0,0,4.16,0,103.99,0,0,0,4.16,12.48,4.16,0,4.16,0,0,33.28,0
12053040602,Hernando,0,10.64,0,7.09,0,0,35.46,0,14.18,67.38,7.09,21.28,3.55,0,99.29,3.55,0,0,3.55,7.09,0,0,0,127.66,0,0,0,10.64,3.55,109.93,0,3.55,0,0,3.55,0,0,10.64,0,0,49.65,3.55
12053040701,Hernando,0,7.77,3.11,1.55,0,0,26.41,0,6.22,34.18,1.55,18.65,1.55,0,85.46,0,0,0,3.11,3.11,0,0,0,97.89,1.55,0,0,1.55,1.55,68.37,3.11,0,0,0,0,0,0,3.11,0,0,15.54,1.55
12053040702,Hernando,0,25.01,0,2.08,0,4.17,35.43,0,20.84,56.27,0,22.93,4.17,0,95.87,0,2.08,0,8.34,4.17,0,0,0,150.06,2.08,0,0,6.25,0,106.29,0,2.08,4.17,0,4.17,0,0,2.08,0,0,50.02,0
12053040801,Hernando,0,28,2.8,11.2,0,0,81.21,0,19.6,123.21,0,53.21,19.6,0,235.23,0,0,0,16.8,16.8,0,0,0,327.64,0,0,0,2.8,2.8,299.64,5.6,2.8,0,2.8,5.6,0,0,0,0,0,72.81,0
12053040802,Hernando,0,28.62,2.2,4.4,0,2.2,57.23,2.2,8.8,103.46,0,37.42,19.81,0,242.13,0,2.2,0,4.4,11.01,0,0,0,270.75,0,0,0,6.6,4.4,237.73,2.2,0,0,0,6.6,0,0,6.6,0,0,59.43,2.2
12053040901,Hernando,0,24.15,1.72,1.72,0,1.72,39.67,1.72,5.17,43.12,1.72,22.42,10.35,0,156.95,1.72,1.72,0,1.72,1.72,0,0,0,139.7,0,0,0,6.9,1.72,175.92,8.62,0,3.45,0,3.45,0,0,12.07,0,0,44.84,1.72
12053040905,Hernando,1.52,36.37,6.06,1.52,1.52,3.03,48.5,0,6.06,63.66,1.52,36.37,9.09,0,171.26,0,0,0,4.55,9.09,0,0,0,181.87,0,0,0,7.58,0,174.3,15.16,1.52,0,0,3.03,0,0,6.06,0,1.52,40.92,0
12053040906,Hernando,0,10.93,0,3.12,0,0,24.98,0,3.12,20.3,0,29.67,0,0,103.06,0,1.56,0,0,1.56,0,0,0,138.98,0,0,0,0,0,107.75,1.56,0,1.56,0,1.56,0,0,3.12,0,0,24.98,0
12053040907,Hernando,0,14.75,0,0,0,0,33.19,0,7.37,44.25,0,11.06,0,0,129.06,0,0,0,3.69,0,0,0,0,169.62,0,0,0,11.06,0,158.55,3.69,0,0,0,3.69,0,0,7.37,0,0,47.94,7.37
12053040908,Hernando,0,5.55,0,2.77,0,0,19.42,1.39,2.77,19.42,1.39,12.49,5.55,0,101.28,0,5.55,0,1.39,2.77,0,0,0,130.41,0,0,0,6.94,0,95.73,4.16,1.39,0,1.39,1.39,0,0,4.16,0,0,29.13,2.77
12053040909,Hernando,0,22.04,2.2,4.41,0,0,24.25,2.2,13.22,46.29,0,57.31,11.02,0,132.25,0,0,0,4.41,4.41,0,0,0,149.88,0,0,0,11.02,0,169.72,6.61,2.2,0,0,2.2,0,0,0,0,0,19.84,0
12053040910,Hernando,0,26.19,2.62,2.62,0,0,15.72,0,18.33,49.76,0,28.81,5.24,0,110.01,0,0,0,0,7.86,0,0,0,130.96,0,0,0,7.86,2.62,83.81,2.62,0,0,0,2.62,0,0,5.24,0,0,34.05,2.62
12053040911,Hernando,0,8.43,2.11,0,0,0,29.5,0,0,44.26,0,18.97,8.43,0,63.22,0,4.21,0,2.11,2.11,0,0,0,73.76,0,0,0,8.43,0,52.69,0,0,2.11,0,0,0,0,2.11,0,0,18.97,2.11
12053041003,Hernando,2.78,44.52,0,2.78,0,0,25.04,2.78,11.13,86.25,2.78,22.26,11.13,0,219.81,2.78,5.56,0,2.78,2.78,0,0,0,141.9,2.78,0,0,5.56,2.78,275.46,8.35,2.78,0,0,2.78,0,0,0,0,0,47.3,0
12053041004,Hernando,0,10.04,0,0,0,0,25.82,0,8.61,48.77,1.43,15.78,5.74,0,101.85,1.43,0,0,2.87,1.43,0,0,0,113.33,0,0,0,4.3,0,101.85,4.3,1.43,1.43,0,2.87,1.43,0,2.87,0,0,25.82,0
12053041005,Hernando,0,34.14,0,4.27,0,0,25.61,0,12.8,38.41,0,34.14,8.54,0,115.24,0,0,0,0,0,0,0,0,140.85,0,0,0,4.27,8.54,106.7,8.54,4.27,0,0,0,0,0,0,0,0,29.88,0
12053041006,Hernando,0,14.28,1.43,1.43,0,0,17.14,1.43,10,38.55,4.28,24.28,10,0,107.1,0,2.86,0,4.28,5.71,0,0,0,112.81,0,0,0,2.86,1.43,114.24,5.71,0,0,0,4.28,0,0,1.43,0,0,48.55,0
12053041103,Hernando,0,25.76,0,0,0,2.34,28.1,0,4.68,53.86,0,23.42,9.37,0,128.81,0,4.68,0,0,4.68,0,0,0,159.25,2.34,0,0,14.05,2.34,124.12,2.34,2.34,0,0,0,0,0,14.05,0,0,42.15,2.34
12053041104,Hernando,0,25.61,7.32,3.66,0,0,29.27,0,14.64,36.59,0,25.61,14.64,0,139.04,0,0,0,0,10.98,0,0,0,139.04,0,0,0,7.32,3.66,157.34,14.64,0,3.66,0,0,0,0,0,0,0,36.59,0
12053041105,Hernando,0,19.9,2.21,0,0,0,35.37,2.21,13.27,50.85,0,24.32,4.42,0,130.44,0,0,0,0,2.21,0,0,0,150.34,0,0,0,6.63,0,119.39,4.42,0,2.21,0,0,0,0,2.21,0,0,48.64,0
12053041106,Hernando,2.28,11.41,0,4.57,0,0,34.24,0,9.13,68.48,0,27.39,9.13,0,120.98,0,0,0,4.57,2.28,0,0,0,159.78,2.28,0,0,11.41,0,132.39,2.28,2.28,0,0,0,0,0,9.13,0,0,29.67,2.28
12053041201,Hernando,0,9.69,0,0,0,2.42,26.63,0,12.11,31.48,2.42,31.48,7.26,0,123.49,0,0,0,7.26,0,0,0,0,140.44,0,0,0,9.69,0,99.27,7.26,0,0,0,4.84,0,0,0,0,0,29.06,4.84
12053041203,Hernando,0,42.95,0,5.05,0,2.53,35.37,0,12.63,65.69,0,37.9,15.16,0,194.54,0,0,0,5.05,7.58,0,0,0,176.86,0,0,0,10.11,0,257.71,12.63,2.53,2.53,0,7.58,0,0,5.05,0,0,60.64,2.53
12053041204,Hernando,0,21.26,3.04,6.07,0,0,33.4,0,18.22,91.1,3.04,27.33,6.07,0,176.13,0,3.04,0,9.11,3.04,0,0,0,206.5,0,0,0,9.11,3.04,160.95,9.11,6.07,0,0,3.04,0,0,9.11,0,0,48.59,0
12053041302,Hernando,0,14.42,2.88,2.88,0,2.88,25.95,2.88,8.65,51.9,5.77,17.3,5.77,0,89.39,2.88,2.88,0,0,5.77,0,0,0,112.46,0,0,0,5.77,0,152.83,2.88,0,0,0,0,0,0,8.65,0,0,43.25,0
12053041303,Hernando,0,64.91,0,0,0,0,73.02,4.06,8.11,113.59,4.06,20.28,8.11,0,283.98,0,0,0,24.34,16.23,0,0,0,320.49,0,0,0,0,0,336.71,24.34,4.06,0,0,0,0,0,4.06,0,0,40.57,4.06
12053041304,Hernando,0,78.27,0,6.02,0,6.02,132.45,0,24.08,138.47,0,54.18,6.02,0,385.31,6.02,0,0,12.04,18.06,0,0,0,361.23,0,0,0,12.04,0,439.49,18.06,0,0,6.02,6.02,0,0,24.08,0,0,120.41,6.02
12053041305,Hernando,0,52.63,0,0,0,0,60.15,7.52,7.52,67.67,0,45.11,7.52,0,263.16,0,0,0,7.52,45.11,0,0,0,315.79,0,0,0,15.04,0,263.16,7.52,7.52,0,0,0,0,0,15.04,0,0,67.67,0
12053041401,Hernando,0,11.98,2,2,0,2,49.9,0,13.97,63.87,0,13.97,3.99,0,147.7,0,2,0,5.99,2,0,0,0,149.7,0,0,0,11.98,2,145.71,7.98,0,0,0,5.99,0,0,9.98,0,0,63.87,5.99
12053041402,Hernando,0,23.46,0,5.41,0,0,19.85,0,10.83,48.72,0,18.04,12.63,0,149.77,0,3.61,0,3.61,7.22,0,0,0,175.03,0,0,0,14.44,3.61,149.77,3.61,0,5.41,0,1.8,0,0,7.22,0,0,43.31,0
12053041501,Hernando,0,31.47,0,3.15,0,3.15,28.32,0,6.29,59.79,0,15.73,9.44,0,119.57,0,3.15,0,6.29,12.59,0,0,0,147.89,0,0,0,3.15,3.15,110.13,3.15,0,3.15,0,0,0,0,3.15,0,0,37.76,0
12053041502,Hernando,0,20.17,0,2.88,0,2.88,40.35,0,8.65,77.81,0,25.94,14.41,0,198.85,0,0,0,5.76,2.88,0,0,0,201.73,0,0,0,14.41,0,164.27,5.76,0,0,0,5.76,0,0,14.41,0,0,37.46,2.88
12053041600,Hernando,0,24.94,0,0,0,5.34,53.44,1.78,24.94,74.81,3.56,33.84,7.13,0,149.63,0,1.78,0,8.91,1.78,0,0,0,235.13,5.34,0,0,8.91,0,169.22,7.13,0,0,0,1.78,0,0,12.47,0,0,53.44,1.78
12055960101,Highlands,0,27.77,3.47,6.94,0,0,34.71,0,0,59.01,0,17.36,3.47,0,131.9,0,3.47,0,0,13.88,0,0,0,187.43,0,0,0,13.88,0,86.78,3.47,3.47,0,0,0,0,0,20.83,0,0,34.71,0
12055960102,Highlands,0,38.88,0,0,0,0,46.66,0,7.78,38.88,0,23.33,0,0,225.51,0,7.78,0,0,7.78,0,0,0,171.07,15.55,0,0,7.78,0,93.31,7.78,0,7.78,0,0,0,0,15.55,0,0,54.43,0
12055960103,Highlands,0,9.26,0,2.32,0,2.32,32.42,0,25.47,62.53,2.32,32.42,9.26,0,150.53,0,4.63,0,0,11.58,0,0,0,127.37,0,0,0,16.21,0,94.95,11.58,0,0,0,4.63,0,0,11.58,0,0,23.16,0
12055960200,Highlands,0,41.89,2.46,2.46,0,0,39.43,0,22.18,83.79,0,27.11,7.39,0,187.28,2.46,0,0,7.39,19.71,0,0,0,165.11,2.46,0,0,12.32,0,105.96,22.18,0,2.46,0,4.93,0,0,22.18,0,0,22.18,2.46
12055960300,Highlands,0,3.73,0,0,0,0,24.24,1.86,5.59,33.56,0,24.24,5.59,0,93.23,1.86,7.46,0,1.86,3.73,0,0,0,65.26,0,0,0,7.46,1.86,33.56,1.86,0,1.86,0,3.73,0,0,1.86,0,0,22.38,1.86
12055960400,Highlands,0,19.93,0,0,0,1.33,26.57,1.33,5.31,34.54,1.33,19.93,2.66,0,123.54,0,0,0,0,9.3,1.33,0,0,112.91,0,0,0,7.97,0,85.02,9.3,0,2.66,0,2.66,0,0,9.3,0,0,31.88,1.33
12055960501,Highlands,0,30.3,0,0,7.58,0,45.45,0,15.15,121.21,0,45.45,30.3,0,196.97,0,0,0,0,7.58,0,0,0,189.39,0,0,0,15.15,7.58,98.48,15.15,0,0,0,22.73,0,0,0,0,0,7.58,0
12055960502,Highlands,0,35.04,2.7,1.35,0,1.35,52.56,2.7,12.13,91.64,1.35,41.78,13.48,0,230.46,0,0,0,2.7,20.22,0,0,0,200.81,2.7,0,0,14.82,4.04,117.25,12.13,2.7,0,1.35,5.39,0,0,9.43,0,0,26.95,1.35
12055960601,Highlands,0,16.32,0,6.53,0,0,22.85,3.26,19.59,45.71,0,29.38,13.06,0,159.97,0,0,0,3.26,6.53,0,0,0,133.86,0,0,0,6.53,0,45.71,6.53,0,3.26,0,0,0,0,6.53,0,0,35.91,3.26
12055960602,Highlands,0,25.95,0,4.58,0,0,36.63,1.53,4.58,64.1,0,25.95,12.21,0,181.62,1.53,1.53,0,3.05,7.63,0,0,0,198.41,0,0,0,12.21,3.05,105.31,0,0,0,0,7.63,0,0,18.32,0,0,18.32,0
12055960700,Highlands,0,18.04,0,2.58,0,0,38.66,0,18.04,64.43,2.58,30.93,2.58,0,175.26,0,5.15,0,2.58,5.15,0,0,0,167.53,0,0,0,2.58,7.73,92.78,5.15,0,5.15,0,0,0,0,18.04,0,0,30.93,0
12055960800,Highlands,0,20.1,0,4.02,4.02,0,16.08,0,28.14,60.29,4.02,24.12,8.04,0,128.62,0,4.02,0,0,8.04,0,0,0,108.52,4.02,0,0,4.02,4.02,100.48,4.02,0,0,0,12.06,0,0,16.08,0,0,32.15,0
12055960900,Highlands,0,21.26,0,3.54,0,0,38.98,0,28.35,70.87,0,42.52,7.09,0,173.64,0,14.17,0,0,10.63,0,3.54,0,170.09,0,0,0,21.26,0,70.87,3.54,0,0,0,7.09,0,0,10.63,0,0,31.89,3.54
12055961000,Highlands,0,2.31,0,6.94,0,0,43.98,0,13.89,71.76,2.31,25.46,2.31,0,152.78,0,2.31,0,0,25.46,0,0,0,182.87,2.31,0,0,2.31,0,111.11,6.94,0,2.31,0,6.94,0,0,11.57,0,0,30.09,0
12055961100,Highlands,2.66,63.78,2.66,0,0,5.31,85.04,0,18.6,196.65,0,63.78,21.26,0,300.29,0,0,0,7.97,21.26,0,0,0,191.34,2.66,0,0,10.63,7.97,186.02,18.6,0,7.97,0,10.63,0,0,18.6,0,0,50.49,5.31
12055961200,Highlands,0,15.64,1.95,0,0,0,56.68,1.95,7.82,78.19,1.95,23.46,5.86,0,150.51,0,7.82,0,5.86,19.55,0,0,0,148.55,0,0,0,11.73,3.91,117.28,3.91,0,0,0,0,0,0,5.86,0,0,50.82,5.86
12055961301,Highlands,0,8.47,0,6.77,0,0,38.94,0,8.47,62.65,0,23.7,6.77,0,172.71,0,1.69,1.69,5.08,8.47,0,0,0,162.55,0,0,0,13.55,1.69,91.43,10.16,0,0,0,3.39,0,0,10.16,0,0,30.48,1.69
12055961302,Highlands,0,23.95,2.18,6.53,0,2.18,47.91,0,10.89,76.22,0,37.02,8.71,0,169.86,0,4.36,0,4.36,8.71,0,0,0,139.37,0,0,0,8.71,0,89.29,8.71,2.18,0,0,10.89,0,0,6.53,0,0,26.13,4.36
12055961400,Highlands,0,21.31,1.94,3.88,1.94,0,46.5,0,9.69,125.94,0,19.38,13.56,0,248.01,0,3.88,0,11.63,17.44,0,0,0,205.39,0,0,0,27.13,5.81,139.51,9.69,1.94,0,1.94,9.69,0,0,13.56,0,0,42.63,0
12055961500,Highlands,0,31.83,0,0,2.12,0,53.04,0,19.1,86.99,0,38.19,2.12,0,254.61,0,2.12,0,4.24,14.85,0,0,0,233.4,2.12,0,0,19.1,0,125.19,8.49,2.12,0,0,12.73,0,0,8.49,0,0,25.46,2.12
12055961601,Highlands,0,16.33,0,0,0,8.16,81.63,0,32.65,81.63,0,16.33,16.33,0,114.29,0,0,0,0,16.33,0,0,0,146.94,0,0,0,0,0,81.63,8.16,0,0,0,8.16,0,0,0,0,0,40.82,0
12055961602,Highlands,0,9.14,0,9.14,0,0,36.56,0,9.14,18.28,0,18.28,0,0,127.97,0,0,0,0,9.14,0,0,0,155.39,9.14,0,0,9.14,0,45.7,0,0,0,0,9.14,0,0,9.14,0,0,45.7,0
12055961603,Highlands,0,22.9,0,4.29,0,0,30.06,0,5.72,71.56,0,14.31,2.86,0,130.24,0,0,0,0,11.45,1.43,0,0,134.54,4.29,0,0,5.72,1.43,54.39,17.17,0,0,0,4.29,0,0,10.02,0,1.43,34.35,0
12055961700,Highlands,0,25.59,2.33,6.98,0,0,74.45,2.33,11.63,62.82,4.65,25.59,11.63,0,237.32,0,4.65,0,2.33,23.27,0,0,0,209.4,0,0,0,20.94,0,118.66,0,0,2.33,0,6.98,0,0,16.29,0,0,41.88,0
12057000101,Hillsborough,0,7.41,0,4.94,0,0,7.41,0,4.94,12.34,0,2.47,2.47,0,34.56,0,2.47,0,2.47,0,0,0,0,44.43,0,0,0,0,0,34.56,0,0,9.87,0,2.47,0,0,2.47,0,0,12.34,2.47
12057000102,Hillsborough,0,12.93,0,1.62,0,0,16.16,0,3.23,22.63,3.23,14.55,6.47,0,87.28,0,4.85,0,1.62,4.85,0,0,0,79.2,1.62,0,0,6.47,1.62,54.95,3.23,0,4.85,0,4.85,1.62,0,12.93,0,0,24.24,4.85
12057000201,Hillsborough,0,0,0,2.79,0,0,2.79,2.79,16.76,27.94,2.79,16.76,5.59,0,114.56,0,8.38,0,5.59,0,0,0,0,69.85,2.79,0,0,8.38,0,41.91,0,0,8.38,0,0,0,0,8.38,0,0,36.32,0
12057000202,Hillsborough,0,10.72,0,1.79,0,0,17.87,0,8.93,8.93,0,5.36,0,0,64.32,0,12.51,0,3.57,3.57,0,0,0,75.04,0,0,0,1.79,0,53.6,0,1.79,7.15,0,1.79,0,0,5.36,0,0,28.59,1.79
12057000300,Hillsborough,0,7.99,1.33,0,0,0,27.95,1.33,9.32,22.63,0,13.31,9.32,0,81.19,0,11.98,0,0,7.99,0,0,0,83.85,0,0,0,6.66,0,59.9,0,0,9.32,0,2.66,0,0,9.32,0,0,27.95,5.32
