State,Tract,Acute Bronchitis & Bronchiolitis,Alzheimers Disease,Anemias,Aortic Aneurysm & Dissection,Appendix Diseases,Atherosclerosis,Cerebrovascular Diseases,Cholelithiasis & Other Gallbladder Disorders,Chronic Liver Disease & Cirrhosis,Chronic Lower Respiratory Disease,Congenital Malformations,Diabetes Mellitus,Essen Hypertension & Hypertensive Renal Dis,Female Pelvic Organs-Inflammatory Diseases,Heart Diseases,Hernia,Homicide,Hyperplasia of Prostate,"In Situ, Benign, Uncertain and Unknown Behavior Neoplasms",Influenza & Pneumonia,Kidney Infections,Legal Intervention,Malaria,Malignant Neoplasm or Cancer,Medical & Surgical Care Complications,Meningitis,Meningococcal Infection,"Nephritis, Nephrotic Syndrome, Nephrosis",Nutritional Deficiencies,Other Non-rankable Cause of Death,Parkinsons Disease,Peptic Ulcer,Perinatal Period Conditions,Pneumoconiosis & Chemical Effects,Pneumonitis Due To Solids & Liquids,"Pregnancy, Childbirth and the Puerperium",Salmonella Infections,Septicemia,Syphilis,Tuberculosis,Unintentional Injury,Viral Hepatitis
FL,12109021102,0,5,0,0,0,0,20,0,6,23,0,6,7,0,60,0,1,0,2,8,0,0,0,83,0,0,0,4,1,50,5,0,1,0,3,0,0,8,0,0,8,2
FL,12109021103,0,3,1,1,0,1,2,0,1,5,0,3,2,0,20,0,0,0,1,2,0,0,0,29,1,0,0,4,0,13,1,0,0,0,1,0,0,2,0,0,4,2
FL,12109021203,0,11,3,1,0,3,27,2,3,53,3,10,2,0,123,2,3,0,3,9,0,0,0,123,0,0,0,9,2,124,7,2,1,0,3,0,0,7,0,0,20,1
FL,12109021204,0,0,0,1,0,1,3,0,2,4,0,2,0,0,12,0,0,0,0,1,0,0,0,14,0,0,0,2,0,10,0,0,0,0,0,0,0,1,0,0,2,0
FL,12109021205,0,0,1,0,0,2,2,1,2,5,0,0,0,0,11,0,0,0,0,0,1,0,0,17,0,0,0,2,0,15,2,0,0,0,1,0,0,2,0,0,5,0
FL,12109021206,0,11,2,2,0,1,27,0,5,23,0,11,4,0,96,0,1,0,6,6,0,0,0,124,0,0,0,10,2,77,10,1,0,0,3,0,0,4,0,0,18,3
FL,12109021301,0,9,0,0,0,0,20,0,10,35,2,13,9,0,78,1,3,0,3,13,0,1,0,84,0,0,0,10,1,89,8,0,3,0,4,0,0,15,0,0,18,2
FL,12109021302,0,8,1,2,0,1,14,0,2,23,1,10,3,0,66,0,1,0,1,5,0,0,0,82,0,0,0,7,1,35,5,1,1,0,2,0,0,6,0,0,11,0
FL,12109021403,0,3,0,3,0,1,5,0,5,9,0,0,4,0,28,1,0,0,1,1,0,0,0,27,0,0,0,6,1,25,3,0,0,0,1,0,0,2,0,0,2,0
FL,12109021404,0,2,1,1,0,0,15,0,4,8,0,1,3,0,37,0,0,0,3,4,0,0,0,56,0,0,0,1,1,38,3,0,1,0,0,0,0,4,0,0,12,0
FL,12109021405,0,5,0,2,0,0,13,0,10,19,1,3,1,0,56,0,0,1,2,3,0,0,0,61,0,0,0,3,0,46,5,0,0,0,1,0,0,3,0,1,14,0
FL,12109021406,0,4,0,2,0,0,13,0,3,17,0,5,2,0,56,0,0,0,2,3,0,0,0,73,0,0,0,2,2,50,4,1,0,0,0,0,0,7,0,0,25,0
FL,12109021407,0,3,0,2,0,0,4,0,0,5,0,2,1,0,29,0,0,0,0,1,0,0,0,18,0,0,0,4,0,18,5,0,0,0,1,0,0,1,0,0,3,0
FL,12111380100,0,0,0,0,0,0,3,0,4,11,0,4,2,0,23,0,0,0,0,2,0,0,0,11,0,0,0,4,1,6,0,0,0,0,0,0,0,2,0,0,10,0
FL,12111380200,0,2,1,0,0,0,12,0,4,5,2,6,6,0,36,2,4,0,1,0,0,0,0,36,0,0,0,5,1,21,0,0,1,0,0,1,0,2,0,1,8,2
FL,12111380300,0,12,1,0,1,1,22,1,1,20,2,21,6,0,78,0,18,0,0,6,0,0,0,76,0,0,0,15,2,39,1,0,3,0,1,0,0,3,0,1,14,1
FL,12111380400,0,25,0,1,0,1,18,0,7,25,0,15,1,0,80,0,4,0,1,4,0,0,0,61,0,1,0,6,4,54,3,0,4,0,0,0,0,8,0,1,17,2
FL,12111380500,0,6,1,1,0,1,16,0,12,18,1,13,5,0,70,0,5,0,1,6,0,0,0,46,0,1,0,4,0,37,3,1,3,0,4,0,0,4,1,0,24,3
FL,12111380600,0,3,1,0,0,0,6,0,2,2,0,4,2,0,34,0,3,0,1,0,0,0,0,27,0,0,0,3,0,18,1,0,0,0,0,0,0,2,0,0,15,2
FL,12111380700,0,12,2,1,0,1,19,2,5,34,1,11,3,0,103,0,2,0,2,7,0,1,0,75,0,0,0,5,2,56,3,0,2,0,1,1,0,6,0,0,23,2
FL,12111380800,0,5,0,1,0,1,8,0,4,8,0,8,1,0,25,0,0,0,0,2,0,0,0,31,0,0,0,0,2,16,3,0,0,0,0,0,0,0,0,0,5,0
FL,12111380901,0,3,1,1,0,1,4,0,2,14,0,7,2,0,36,0,1,0,0,2,0,0,0,47,0,0,0,4,0,19,1,0,0,0,0,0,0,3,0,1,10,0
FL,12111380902,0,4,0,1,1,0,20,0,2,19,0,11,8,0,83,1,8,0,4,4,0,0,0,67,1,0,0,7,1,39,1,0,3,0,0,1,0,3,0,0,18,0
FL,12111381000,0,2,0,0,0,0,3,0,1,4,0,0,2,0,22,0,0,0,0,1,0,0,0,17,0,0,0,2,0,15,1,0,0,0,1,0,0,1,0,0,5,0
FL,12111381101,0,8,0,3,0,0,28,0,11,22,1,9,3,0,85,0,0,0,1,5,0,0,0,101,0,0,0,5,3,46,4,1,1,0,2,0,0,3,0,0,24,0
FL,12111381102,0,14,1,1,1,1,23,0,10,28,1,2,2,0,105,0,0,0,3,5,0,0,0,103,1,0,0,6,2,59,4,0,0,0,0,0,0,3,0,0,20,1
FL,12111381204,0,11,0,0,0,0,16,0,4,14,0,7,1,0,60,0,0,0,6,2,0,0,0,68,0,0,0,4,1,26,5,0,0,0,1,0,0,3,0,0,9,0
FL,12111381300,0,11,2,0,0,1,6,1,4,21,0,4,3,0,57,0,0,0,2,3,0,0,0,51,1,0,0,1,2,27,1,0,1,0,0,0,0,5,0,0,13,1
FL,12111381401,0,26,0,2,0,2,18,0,7,33,0,11,7,0,94,0,1,0,1,5,0,0,0,91,2,0,0,6,1,64,4,1,0,0,2,0,0,11,0,0,14,3
FL,12111381402,0,8,0,1,0,0,13,0,10,22,1,10,4,0,53,0,4,0,0,4,0,0,0,72,0,0,0,10,1,37,2,0,0,0,3,0,0,1,0,0,16,2
FL,12111381502,0,22,0,3,0,2,38,0,7,36,3,21,8,0,140,0,4,0,4,5,0,0,0,126,1,0,0,8,2,72,2,0,4,0,3,0,0,6,0,0,23,5
FL,12111381503,0,9,3,2,0,1,30,1,8,37,1,15,6,1,88,0,0,0,1,4,0,0,0,106,2,0,0,5,1,65,5,1,1,0,1,0,0,6,0,0,38,1
FL,12111381601,1,12,1,2,0,1,20,1,9,36,0,10,6,0,84,0,1,0,4,5,0,0,0,127,0,0,0,4,0,63,5,1,0,0,7,0,0,4,0,0,24,2
FL,12111381602,0,9,1,3,0,0,21,1,8,37,0,13,2,0,102,1,0,0,1,3,0,0,0,81,0,0,0,1,3,40,3,0,0,0,1,0,0,4,0,0,12,2
FL,12111381603,0,44,0,3,0,1,40,1,12,56,1,16,7,0,169,1,1,0,5,11,0,0,0,179,0,0,0,7,0,75,9,0,0,0,3,0,0,7,0,0,27,1
FL,12111381701,0,7,0,0,0,0,12,0,1,12,0,2,2,0,42,0,0,0,3,6,0,0,0,47,0,0,0,2,0,27,4,0,0,0,1,0,0,1,0,0,8,1
FL,12111381702,0,6,0,1,0,0,16,0,2,13,1,4,2,0,50,0,0,0,1,5,0,0,0,44,0,0,0,1,1,38,0,2,0,0,0,0,0,1,0,0,7,1
FL,12111381802,0,29,0,1,0,0,26,0,4,31,0,13,3,0,104,0,0,0,0,8,0,0,0,40,0,0,0,4,1,72,5,1,0,0,0,0,0,5,0,0,13,0
FL,12111381803,0,17,1,1,0,1,21,0,5,23,0,11,5,0,60,0,0,0,2,4,0,0,0,80,0,0,0,1,2,40,6,0,0,0,1,0,1,2,0,0,17,1
FL,12111381804,0,16,0,2,0,0,18,0,6,29,1,10,2,0,67,0,0,0,3,5,0,0,0,69,1,0,0,4,0,43,2,0,2,0,1,0,0,4,0,0,9,0
FL,12111381900,0,17,0,2,0,0,16,0,9,33,0,10,5,0,111,0,1,1,8,4,0,0,0,116,1,0,0,3,2,38,3,1,0,0,4,0,0,8,0,0,15,0
FL,12111382002,0,10,0,1,0,2,21,0,8,36,2,9,5,0,92,0,1,0,4,2,0,0,0,112,0,1,1,11,1,53,2,1,0,0,1,0,0,3,0,0,23,0
FL,12111382003,0,17,2,3,0,0,18,0,6,30,2,16,3,0,99,0,0,0,2,6,0,0,0,106,2,0,0,11,2,76,2,0,1,0,0,0,0,8,0,0,26,0
FL,12111382006,0,16,0,1,0,0,22,0,7,22,3,5,2,0,113,1,0,0,1,4,0,0,0,135,0,0,0,9,0,76,3,0,1,0,2,0,0,2,0,0,25,2
FL,12111382007,0,9,0,1,0,0,14,0,4,15,1,6,4,0,47,0,1,0,1,1,0,0,0,63,0,0,0,7,2,24,6,0,1,0,0,0,0,2,0,0,14,1
FL,12111382008,0,11,2,0,0,0,20,0,10,24,0,6,2,0,78,1,2,0,1,4,0,0,0,99,0,0,0,6,2,40,3,1,0,0,2,0,0,5,0,0,21,2
FL,12111382009,0,25,1,0,0,0,26,1,4,28,0,9,7,0,87,0,1,0,1,7,0,0,0,80,1,0,0,8,0,69,4,1,0,0,5,0,0,3,0,0,10,1
FL,12111382010,0,7,1,2,0,0,15,1,5,19,0,8,2,0,53,0,1,0,1,0,0,0,0,58,0,0,0,3,1,33,3,0,0,0,1,0,0,3,0,0,13,0
FL,12111382106,0,26,2,1,1,1,35,1,11,43,5,16,6,0,132,3,2,0,6,3,1,1,0,165,1,0,0,7,1,87,4,1,2,0,1,0,0,4,0,0,51,2
FL,12111382108,0,60,1,1,0,1,63,2,9,85,3,31,15,0,285,1,2,0,18,12,0,0,0,323,0,0,0,19,1,174,23,1,3,0,6,0,0,12,0,0,39,2
FL,12111382109,0,30,1,3,0,1,23,0,9,24,2,8,4,0,99,0,1,0,4,4,0,0,0,121,0,0,0,9,0,79,7,0,1,1,0,0,0,5,0,0,24,0
FL,12111382110,0,11,0,1,0,0,16,1,5,18,0,12,1,0,39,0,0,0,5,1,0,0,0,53,0,0,0,5,2,26,2,0,0,0,0,0,0,2,0,0,13,0
FL,12111382111,0,21,0,1,1,1,35,0,7,44,2,10,4,0,93,1,2,0,6,7,0,0,0,144,1,0,0,9,1,61,4,0,1,0,3,0,0,4,0,0,38,3
FL,12111382112,0,11,0,1,0,0,10,0,2,17,1,7,0,0,50,0,1,0,1,2,0,0,0,61,0,0,0,6,1,36,3,1,1,0,3,0,0,4,0,0,21,1
FL,12111382113,0,26,0,1,0,0,21,0,7,34,3,10,6,0,93,0,3,0,6,5,0,0,0,122,1,0,0,5,1,46,6,0,0,1,2,0,0,4,0,0,21,4
FL,12111382200,0,19,1,3,0,1,35,0,6,37,2,11,3,0,132,0,0,0,4,9,0,0,0,125,0,0,0,9,2,57,7,1,0,1,2,0,0,7,0,0,22,1
FL,12111980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,12113010100,0,9,1,0,0,0,11,1,2,16,0,9,2,0,52,0,4,0,1,2,0,0,0,47,1,0,0,1,0,27,1,0,1,0,2,0,0,5,0,0,14,1
FL,12113010200,0,8,0,0,0,0,17,1,2,18,1,3,4,0,80,0,3,1,2,3,0,0,0,45,0,0,0,3,0,34,2,2,1,0,2,0,0,2,0,0,16,3
FL,12113010300,0,22,0,1,0,1,12,1,3,22,0,8,4,0,80,0,1,0,2,8,0,0,0,88,1,0,0,11,1,84,3,0,0,0,2,0,0,4,0,0,21,0
FL,12113010400,0,6,0,2,0,0,4,0,1,9,1,1,0,0,27,0,1,0,1,0,0,0,0,29,0,0,0,8,0,19,1,0,1,0,0,0,0,0,0,0,8,0
FL,12113010502,0,18,3,1,0,1,12,0,3,37,1,9,4,0,90,0,2,0,3,8,0,0,0,90,0,0,0,15,0,66,1,0,2,0,1,1,0,7,0,0,12,1
FL,12113010503,0,9,0,0,1,0,14,0,5,29,0,10,2,0,57,0,0,0,2,5,1,0,0,49,0,0,0,17,0,55,6,0,2,0,3,0,0,6,0,0,15,0
FL,12113010504,0,22,0,0,0,0,23,0,5,15,2,5,3,0,53,0,0,0,1,5,0,0,0,55,0,0,0,10,1,45,6,0,0,0,1,0,0,1,0,0,11,0
FL,12113010600,0,15,0,2,0,0,24,0,6,36,4,18,8,0,85,0,3,0,2,10,0,0,0,69,0,0,0,13,0,68,3,0,1,0,2,0,0,5,0,0,21,1
FL,12113010702,0,16,0,0,0,0,8,0,6,25,1,10,7,0,58,0,0,0,3,2,0,1,0,72,1,0,0,11,1,58,5,0,0,0,0,0,0,2,0,0,15,0
FL,12113010704,0,7,0,0,0,0,16,0,4,17,1,6,4,0,37,0,1,0,3,3,1,0,0,50,0,0,0,6,1,39,2,0,1,0,1,0,0,4,0,0,13,1
FL,12113010705,0,1,0,0,0,0,8,0,6,11,0,8,1,0,39,0,0,0,1,5,0,0,0,36,0,0,0,5,0,35,1,1,0,0,2,0,0,4,0,0,9,1
FL,12113010706,0,12,0,0,0,0,14,0,7,24,1,11,4,0,66,0,2,0,3,5,0,0,0,95,0,1,0,18,1,56,4,0,2,0,3,1,0,6,0,0,12,1
FL,12113010707,0,13,0,0,0,0,11,0,2,9,0,2,2,0,32,0,1,0,0,2,0,0,0,42,0,0,0,8,0,26,2,0,1,0,0,0,0,3,0,0,10,0
FL,12113010708,0,7,0,2,0,0,11,0,2,18,0,2,2,0,43,0,0,0,2,5,0,0,0,57,0,0,0,8,0,35,3,1,0,1,2,0,0,1,0,0,12,0
FL,12113010802,0,7,1,0,0,0,10,0,4,6,0,4,1,0,22,0,1,0,0,4,0,0,0,43,0,0,0,3,0,26,1,1,0,0,1,0,0,4,0,0,3,0
FL,12113010808,0,2,0,1,0,0,11,1,6,17,2,9,0,0,51,0,1,0,1,5,0,0,0,58,0,0,0,5,0,45,1,0,1,0,1,0,0,4,0,0,16,2
FL,12113010809,0,10,2,2,0,1,10,0,4,32,0,10,2,0,76,0,1,0,1,2,0,0,0,66,1,0,0,10,1,51,0,0,0,0,1,0,0,2,0,0,23,1
FL,12113010811,0,12,1,0,0,0,20,0,6,22,1,10,5,0,73,0,1,0,3,3,0,0,0,101,0,0,0,6,0,60,3,0,1,0,1,0,0,6,0,0,24,0
FL,12113010812,0,11,1,0,0,0,10,1,3,11,0,3,5,0,27,0,2,0,2,2,0,0,0,38,0,0,0,2,0,35,4,0,0,0,2,0,0,1,0,0,13,0
FL,12113010813,0,5,2,1,0,1,13,0,4,16,0,5,4,0,39,0,2,0,1,4,0,0,0,37,0,0,0,2,0,56,6,0,1,0,0,0,0,2,0,0,7,1
FL,12113010814,0,11,1,0,0,0,21,0,6,21,0,6,0,0,42,0,0,0,0,4,0,0,0,59,0,0,0,7,0,48,6,0,0,0,1,0,0,5,0,0,17,0
FL,12113010815,0,16,2,1,0,1,21,0,9,25,0,9,1,0,84,1,0,0,0,6,0,0,0,84,2,0,0,8,0,65,6,1,0,0,2,0,0,6,0,0,19,0
FL,12113010817,0,4,0,0,0,1,9,1,1,10,0,4,2,0,39,1,0,0,0,0,0,0,0,42,0,1,0,6,0,17,0,0,0,0,0,0,0,2,0,0,9,1
FL,12113010819,0,9,0,1,0,1,12,0,5,25,2,13,3,0,67,0,3,0,3,4,0,0,0,101,0,0,0,8,0,45,1,0,0,0,2,0,0,5,0,0,18,1
FL,12113010900,0,35,0,0,0,0,14,0,1,17,1,9,5,0,76,0,0,0,3,8,0,0,0,73,0,0,0,8,0,73,6,0,1,0,3,0,0,4,0,0,9,0
FL,12115000101,0,15,2,2,0,0,19,1,1,20,0,9,2,0,77,0,0,0,4,9,1,0,0,93,0,0,0,6,1,61,8,0,0,0,3,0,0,2,0,0,18,0
FL,12115000102,0,7,0,0,0,0,15,0,5,23,0,2,0,0,57,0,1,1,1,4,0,0,0,53,0,0,0,4,1,55,2,0,1,0,4,0,0,1,0,0,10,1
FL,12115000200,0,18,0,0,0,0,24,2,4,27,1,11,2,0,107,0,5,0,5,10,0,0,0,67,0,0,0,7,2,117,10,0,0,0,3,0,0,7,0,0,16,1
FL,12115000300,0,18,3,2,1,1,22,1,3,19,3,16,5,0,50,0,4,0,0,0,0,0,0,59,0,0,0,11,0,72,6,0,2,0,4,0,0,7,0,0,16,1
FL,12115000401,0,6,0,0,0,0,7,0,4,8,0,1,1,0,33,0,1,0,2,0,0,0,0,41,1,0,0,2,0,22,1,0,0,0,3,0,0,1,0,1,14,0
FL,12115000404,0,4,0,0,0,0,6,0,1,14,2,2,1,0,35,0,0,0,3,5,0,0,0,29,0,0,0,4,0,30,3,0,0,0,0,0,0,3,0,0,8,1
FL,12115000405,0,4,0,0,0,0,12,0,3,9,0,2,0,0,34,0,1,0,2,1,0,0,0,34,2,0,0,2,1,34,1,0,0,0,0,0,0,3,0,0,7,0
FL,12115000406,0,12,1,0,0,0,9,0,2,5,1,5,3,0,51,0,0,0,2,3,0,0,0,41,1,0,0,3,1,46,4,2,0,0,1,0,0,1,0,0,9,1
FL,12115000407,0,6,0,1,0,0,20,0,5,13,1,7,4,0,33,0,0,0,2,2,0,0,0,49,0,0,0,3,0,39,1,0,2,0,1,0,0,3,0,0,12,0
FL,12115000501,0,9,0,1,0,0,4,0,2,3,2,1,0,0,22,0,0,0,0,1,0,0,0,20,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,4,0
FL,12115000502,0,14,0,1,0,0,9,0,5,15,0,3,2,0,51,0,1,0,1,6,0,0,0,42,0,0,0,4,0,55,2,0,0,0,4,0,0,2,0,0,14,0
FL,12115000503,0,10,1,1,0,1,18,0,6,30,1,6,0,0,83,0,1,0,3,6,1,0,0,70,1,0,0,3,0,83,3,0,0,0,5,0,0,13,0,0,22,1
FL,12115000601,0,4,0,0,0,0,7,0,0,2,0,2,1,0,17,0,0,0,2,2,0,0,0,20,0,0,0,0,0,16,1,0,0,0,1,0,0,2,0,0,5,0
FL,12115000602,0,7,0,0,0,1,8,0,1,10,0,2,1,0,46,0,0,0,3,4,0,0,0,48,0,0,0,3,1,45,3,0,0,0,1,0,0,2,0,0,13,1
FL,12115000700,0,7,1,2,0,0,13,1,6,16,0,1,2,0,45,0,0,0,3,6,0,0,0,69,1,0,0,5,0,71,10,0,0,0,3,0,0,1,0,0,9,0
FL,12115000801,0,7,0,1,0,1,5,0,0,5,0,0,0,0,27,0,0,0,1,1,0,0,0,42,0,0,0,0,0,27,3,0,0,0,1,0,0,0,0,0,6,0
FL,12115000802,0,6,2,1,0,0,8,1,1,9,0,4,3,0,36,0,0,0,2,1,0,0,0,56,1,0,0,4,0,42,8,0,0,0,2,0,0,3,0,0,9,0
FL,12115000900,0,2,0,0,0,0,4,1,4,2,0,2,0,0,25,0,0,0,2,2,0,0,0,36,0,0,0,0,0,30,0,1,0,0,1,0,0,1,0,0,8,1
FL,12115001000,0,3,1,1,0,0,4,0,7,7,0,3,1,0,27,0,2,0,0,0,0,0,0,37,0,0,0,1,0,18,3,0,0,0,0,0,0,1,0,0,16,2
FL,12115001101,0,13,1,2,0,0,20,0,4,11,3,6,4,0,54,1,3,0,2,3,0,0,0,72,0,0,0,7,0,74,3,0,1,0,2,0,0,7,0,0,13,1
FL,12115001102,0,10,1,0,0,0,7,0,12,26,1,10,5,0,52,0,3,0,2,10,0,0,0,103,0,0,0,7,0,50,1,1,2,0,3,0,0,4,0,0,16,0
FL,12115001201,0,12,0,2,0,2,18,1,3,19,2,9,3,0,84,1,1,0,4,4,0,0,0,98,0,0,0,8,1,65,5,0,0,0,4,0,0,3,0,0,16,0
FL,12115001202,0,5,0,1,0,0,11,1,6,8,1,6,0,0,38,0,0,0,4,2,0,0,0,43,0,0,0,3,0,38,0,0,0,0,1,0,0,2,0,0,16,0
FL,12115001203,0,31,0,1,1,3,24,1,5,17,0,8,6,0,117,1,1,0,6,8,0,0,0,98,0,0,0,14,1,118,15,0,0,0,4,0,0,8,0,0,18,0
FL,12115001204,0,6,1,1,0,0,10,0,4,17,2,4,4,0,46,0,0,0,2,6,0,0,0,59,0,0,0,3,1,44,4,0,1,0,4,0,0,3,0,0,8,0
FL,12115001301,0,15,0,1,0,0,9,1,2,9,0,5,2,0,29,0,0,0,1,3,1,0,0,41,0,0,0,4,0,36,3,1,0,0,4,0,0,3,0,0,9,0
FL,12115001302,0,11,0,0,0,0,17,2,1,9,1,4,1,0,57,1,1,0,2,8,0,0,0,62,1,0,0,4,0,74,9,0,0,0,5,0,0,0,0,0,16,1
FL,12115001303,0,14,0,2,0,1,8,1,2,8,1,0,0,0,44,0,1,0,1,3,0,0,0,34,1,0,0,2,0,38,1,2,0,1,3,0,0,2,0,0,8,0
FL,12115001304,0,3,0,0,0,0,5,0,1,6,1,4,0,0,23,0,0,0,2,3,0,0,0,38,0,1,0,2,0,22,4,0,0,0,2,0,0,2,0,0,7,0
FL,12115001401,0,17,0,2,0,1,15,0,2,15,0,2,2,0,58,0,0,0,5,8,0,0,0,66,1,0,0,2,0,59,3,0,0,0,1,0,0,2,0,0,14,0
FL,12115001402,0,8,0,1,0,0,8,0,0,11,0,3,2,0,27,0,1,0,3,0,0,0,0,44,0,0,0,4,0,25,2,0,1,0,1,0,0,1,0,0,4,0
FL,12115001403,0,16,1,1,0,3,34,1,5,19,1,5,4,0,64,1,0,0,4,3,0,0,0,108,1,0,0,6,0,64,6,0,1,0,2,0,0,2,0,0,14,0
FL,12115001503,0,4,0,1,0,0,8,0,4,10,0,0,0,0,22,0,0,0,1,3,0,0,0,35,0,0,0,4,0,21,2,0,0,0,2,0,0,0,0,0,9,0
FL,12115001504,0,1,0,1,0,0,4,0,5,7,1,1,1,0,27,0,0,0,0,3,0,0,0,38,0,0,0,5,1,19,1,0,0,0,1,0,0,1,0,0,9,0
FL,12115001505,0,3,0,0,0,1,5,0,2,9,1,4,2,0,24,0,0,0,1,1,0,0,0,41,0,0,0,5,0,28,0,0,0,0,0,0,0,3,0,0,14,2
FL,12115001506,0,21,3,1,0,0,21,0,7,27,0,8,2,0,104,0,2,0,4,6,0,0,0,103,0,0,0,5,0,97,6,0,1,1,3,1,0,9,0,0,25,1
FL,12115001507,0,20,0,0,0,0,21,0,4,24,0,7,1,0,96,0,0,0,6,8,0,0,0,118,0,0,0,4,1,73,6,1,0,0,1,0,0,8,0,0,13,0
FL,12115001601,0,13,0,3,0,0,16,0,2,11,1,0,3,0,46,0,0,0,0,4,0,0,0,52,0,0,0,5,0,60,2,1,0,0,3,0,0,5,0,0,14,1
FL,12115001602,1,8,0,3,0,0,12,1,3,15,0,6,0,0,51,1,2,0,1,3,0,0,0,60,0,0,0,3,0,35,5,0,0,0,2,0,0,1,0,0,16,0
FL,12115001702,0,24,1,0,1,0,17,0,6,15,0,9,2,0,57,0,0,0,3,8,0,0,0,81,1,0,0,5,2,63,2,1,0,0,9,0,0,5,0,0,15,0
FL,12115001703,0,28,0,2,0,2,22,1,1,16,1,3,3,0,72,0,2,0,1,10,0,0,0,66,0,0,0,3,1,95,4,1,0,0,5,0,0,2,0,0,20,1
FL,12115001704,0,9,0,0,0,0,9,0,4,6,1,2,1,0,29,0,0,0,1,3,0,0,0,32,0,0,0,1,1,32,2,0,0,1,0,0,0,3,0,0,15,1
FL,12115001801,0,18,0,0,0,2,17,0,5,6,0,2,1,0,49,0,1,0,5,5,0,0,0,65,0,0,0,2,0,52,6,0,0,0,1,0,0,3,0,0,10,0
FL,12115001803,0,3,0,1,0,0,12,1,3,15,0,4,1,0,30,0,0,0,1,0,0,0,0,49,1,0,0,2,1,23,4,1,0,0,0,0,0,1,0,0,9,1
FL,12115001804,0,4,0,0,0,0,8,0,4,6,1,6,1,0,27,0,1,0,2,2,0,0,0,33,0,0,0,3,1,18,1,0,0,0,1,0,0,1,0,0,10,1
FL,12115001805,0,2,0,0,0,0,3,1,3,5,0,1,0,0,23,0,1,0,0,2,0,0,0,17,0,0,0,2,0,18,1,0,0,0,3,0,0,5,0,0,6,0
FL,12115001903,0,1,0,1,0,0,4,1,0,1,0,1,1,0,20,0,0,0,1,1,0,0,0,22,0,0,0,1,0,21,4,0,0,0,0,0,0,1,0,0,4,0
FL,12115001904,0,8,0,1,0,0,8,1,4,12,0,5,0,0,26,0,0,0,0,5,0,0,0,49,0,0,0,1,0,33,4,0,0,0,0,0,0,2,0,0,6,0
FL,12115001905,0,2,1,0,0,0,9,1,2,4,0,1,0,0,23,0,0,0,1,2,0,0,0,17,0,0,0,1,0,12,2,0,0,0,1,0,0,1,0,0,4,0
FL,12115001907,0,4,0,0,0,2,4,0,3,4,0,0,0,0,20,0,0,0,0,2,0,0,0,18,0,0,0,1,0,14,2,0,1,0,1,0,0,0,0,0,2,0
FL,12115001908,0,4,0,0,0,0,4,0,2,6,0,1,0,0,22,0,0,0,1,2,0,0,0,17,0,0,0,1,0,12,1,0,0,1,1,0,0,0,0,0,3,0
FL,12115002003,0,7,1,1,0,0,11,1,3,21,1,3,4,0,59,0,0,0,2,3,0,0,0,67,0,0,0,7,0,68,5,1,1,0,0,0,0,3,0,0,19,0
FL,12115002004,0,30,2,3,0,0,43,1,5,24,0,7,4,1,117,0,0,0,2,9,0,0,0,89,0,1,0,7,3,112,9,0,0,0,9,0,0,4,0,0,15,1
FL,12115002005,0,22,0,1,0,1,33,1,5,27,1,6,2,0,154,0,1,0,4,9,0,0,0,85,0,0,0,3,0,61,11,0,0,0,2,0,0,5,0,0,15,0
FL,12115002007,0,5,0,1,0,0,10,0,3,12,0,1,2,0,43,0,0,0,0,6,0,0,0,43,0,0,0,3,0,30,5,0,0,0,1,0,0,2,0,0,6,0
FL,12115002008,0,11,0,0,0,1,11,0,2,7,0,6,2,0,33,0,0,0,0,2,0,0,0,40,0,0,0,7,0,36,3,0,0,0,0,0,0,4,0,0,6,0
FL,12115002009,0,20,0,5,0,1,33,0,2,27,1,2,5,0,133,0,0,0,4,20,0,0,0,158,0,0,0,15,0,124,26,0,0,0,15,0,0,7,0,0,23,0
FL,12115002010,0,42,3,4,0,0,34,1,5,28,1,10,3,0,99,0,0,0,9,9,0,0,0,106,0,0,0,6,1,105,6,0,0,0,8,0,0,7,0,0,15,1
FL,12115002100,0,13,2,2,0,1,11,0,7,12,3,7,1,1,63,1,0,0,4,5,0,0,0,95,1,0,0,6,0,64,2,0,0,0,3,0,0,5,0,0,19,0
FL,12115002201,0,10,2,0,0,2,11,0,4,7,0,3,2,0,51,0,0,0,1,3,0,0,0,67,0,0,0,4,1,37,3,1,0,0,1,0,0,5,0,0,8,0
FL,12115002202,0,13,0,2,0,0,16,1,2,17,1,7,2,0,61,1,0,0,0,5,0,0,0,65,0,0,0,2,0,49,8,1,0,0,2,0,0,2,0,0,6,1
FL,12115002203,0,7,0,0,0,0,16,1,3,24,0,5,2,0,52,0,1,0,1,2,0,0,0,58,1,0,0,4,2,40,2,0,0,0,2,0,0,2,0,0,17,0
FL,12115002302,0,30,0,3,1,0,33,1,10,33,0,9,11,0,109,0,0,0,1,6,0,0,0,110,0,0,0,6,2,150,14,1,0,0,3,0,0,9,0,0,19,2
FL,12115002303,0,30,1,4,1,2,28,0,1,26,2,9,5,0,119,0,0,0,6,6,0,0,0,107,0,0,0,14,0,99,17,0,0,0,1,0,0,2,0,0,13,0
