Tract,Aortic.Aneurysm...Dissection,Cerebrovascular.Diseases,Diabetes.Mellitus,Essen.Hypertension...Hypertensive.Renal.Dis,Heart.Diseases,In.Situ..Benign..Uncertain.and.Unknown.Behavior.Neoplasms,Malignant.Neoplasm.or.Cancer,Nephritis..Nephrotic.Syndrome..Nephrosis,Atherosclerosis
12086019800,0,23.56,9.64,3.21,74.97,0,51.41,4.28,0
12086019900,0.83,13.26,6.63,2.49,43.11,0,56.37,3.32,0.83
12086020000,1.51,21.2,10.6,4.54,78.74,1.51,83.28,3.03,0
12086020100,0,9.49,7.59,1.9,47.44,0,37.95,5.69,0
12086020200,1.94,9.72,13.61,1.94,70,3.89,68.05,1.94,0
12086020300,0,16.26,18.97,2.71,86.72,0,84.01,8.13,2.71
12086490100,0,10.62,10.62,0,143.39,0,95.59,0,0
12086980300,0,0,0,0,0,0,0,0,0
12086980700,0,11.86,35.59,0,35.59,11.86,35.59,11.86,0
12087970200,0,45.75,9.15,0,182.98,9.15,301.92,9.15,0
12087970300,4.22,8.45,8.45,0,122.52,8.45,122.52,0,4.22
12087970400,0,13.31,13.31,0,133.12,2.66,114.48,2.66,5.32
12087970500,0,17.03,4.26,0,110.69,4.26,110.69,21.29,8.51
12087970600,0,37.52,25.02,6.25,187.62,12.51,200.13,25.02,6.25
12087970700,3.86,23.17,7.72,0,88.84,0,104.29,0,0
12087970800,2.38,14.31,7.15,2.38,157.41,0,128.79,4.77,4.77
12087970900,0,0,17.65,0,147.06,0,188.24,11.76,11.76
12087971001,0,53.56,0,0,107.12,7.65,145.37,7.65,0
12087971002,12.42,18.63,18.63,0,118.01,6.21,99.38,6.21,0
12087971100,0,17.1,8.55,0,74.12,5.7,119.73,0,2.85
12087971200,4.14,12.41,8.27,0,124.12,0,144.81,8.27,0
12087971300,6.6,39.6,0,0,151.82,0,158.42,6.6,0
12087971401,0,5.6,2.8,0,92.33,0,117.52,8.39,0
12087971402,0,22.09,0,0,49.7,0,88.35,0,0
12087971501,10.55,15.82,0,5.27,116.03,5.27,137.13,15.82,0
12087971502,3.15,9.45,9.45,0,78.74,3.15,91.34,6.3,0
12087971600,0,18.8,4.7,9.4,51.69,0,79.89,4.7,0
12087971700,0,8.79,8.79,5.86,49.79,0,96.66,5.86,0
12087971800,0,16.69,7.42,3.71,59.34,3.71,98.28,3.71,0
12087971900,3.13,14.09,6.26,7.83,95.52,1.57,78.3,9.4,4.7
12087972000,6.18,43.29,6.18,6.18,108.23,3.09,142.24,6.18,0
12087972100,2.01,28.19,10.07,0,96.64,0,86.57,10.07,0
12087972200,0,28.96,8.69,8.69,75.3,0,72.4,5.79,0
12087972300,0,3.76,3.76,3.76,116.59,0,86.5,11.28,7.52
12087972400,3.62,36.17,7.23,10.85,94.03,7.23,144.67,7.23,10.85
12087972500,8.93,0,0,0,44.64,0,71.43,0,0
12087972600,13.66,27.32,13.66,0,163.93,0,150.27,13.66,0
12087980000,0,0,0,0,0,0,0,0,0
12089050101,1.49,40.33,10.46,8.96,141.92,5.98,132.95,5.98,1.49
12089050102,6.91,17.28,0,10.37,124.44,0,159,10.37,0
12089050201,0,77.94,6,11.99,293.76,11.99,269.78,11.99,0
12089050202,1.51,24.09,3.01,9.03,123.46,4.52,138.51,10.54,0
12089050203,7.79,20.77,2.6,5.19,96.08,2.6,127.24,2.6,0
12089050301,1.15,9.16,5.73,2.29,75.6,2.29,76.75,8.02,0
12089050302,3.9,15.61,7.81,3.9,113.21,3.9,136.63,7.81,1.3
12089050303,0,12.86,3.03,9.08,87.02,3.03,121.07,6.81,1.51
12089050400,3.52,25.82,19.95,2.35,103.27,1.17,130.27,9.39,3.52
12089050502,0,26.03,14.32,2.6,98.91,6.51,117.13,2.6,1.3
12089050503,0,19.59,7.53,4.52,78.36,1.51,113.02,4.52,0
12089050504,0,21.35,11.86,0,90.15,0,111.51,16.61,0
12091020100,2.57,20.59,18.02,6.44,127.43,1.29,142.88,15.45,0
12091020200,0,25.95,0,15.57,140.11,0,129.74,31.14,0
12091020301,5.05,8.83,18.93,2.52,79.49,0,105.98,10.09,2.52
12091020302,0,19.41,14.93,4.48,61.2,2.99,80.61,2.99,0
12091020400,0,24.12,16.08,10.72,96.49,2.68,96.49,13.4,1.34
12091020500,2.49,21.14,24.87,1.24,98.22,1.24,85.79,13.68,0
12091020600,0,11.84,9.86,3.95,69.05,0,63.14,4.93,0
12091020700,0.89,18.79,14.32,5.37,63.53,1.79,77.85,11.63,0
12091020800,1.92,11.51,1.92,7.67,61.4,3.84,57.56,7.67,1.92
12091020900,1.61,12.9,4.84,4.84,103.18,3.22,78.99,11.28,0
12091021001,1.66,21.57,3.32,3.32,99.54,3.32,94.56,14.93,0
12091021002,2.02,18.19,10.11,2.02,129.35,2.02,94.99,10.11,2.02
12091021101,0,18.33,9.17,6.11,125.27,0,164.99,12.22,0
12091021102,0,13.65,17.37,2.48,99.27,8.69,95.55,11.17,0
12091021200,1.55,20.18,10.87,4.66,72.96,4.66,93.14,9.31,0
12091021400,0,0,0,0,12.44,6.22,6.22,0,0
12091021501,2.71,10.85,13.56,8.14,78.65,5.42,70.52,10.85,0
12091021502,4.59,25.22,16.05,13.76,77.96,2.29,107.77,9.17,0
12091021600,0,22.91,13.75,9.17,87.08,4.58,105.41,13.75,4.58
12091021700,0,42.7,7.12,7.12,121,3.56,121,21.35,0
12091021801,3.89,9.73,13.63,5.84,56.45,1.95,77.87,5.84,1.95
12091021802,2.01,68.37,14.08,8.04,162.88,0,144.78,12.07,2.01
12091021900,0,20.58,15.74,3.63,88.39,1.21,100.5,8.48,0
12091022001,0,25.18,12.59,5.04,108.29,2.52,108.29,5.04,2.52
12091022002,0,32.89,13.71,8.22,104.17,5.48,123.36,5.48,2.74
12091022100,0,6.07,21.23,0,94.02,6.07,145.59,9.1,0
12091022300,0,22.82,22.82,11.41,68.47,0,98.9,3.8,0
12091022400,2.53,37.88,17.68,12.63,123.74,5.05,121.21,12.63,0
12091022500,7.52,15.04,30.08,2.51,137.84,7.52,147.87,10.03,0
12091022600,0,14.75,20.65,5.9,88.5,2.95,85.55,8.85,0
12091022700,8.06,26.87,34.93,0,137.02,0,131.65,21.49,0
12091022800,4.05,8.09,24.27,12.14,76.86,0,56.63,12.14,4.05
12091022900,2.2,24.21,19.81,2.2,99.03,8.8,81.43,11,0
12091023100,1.22,14.65,10.99,2.44,45.18,1.22,65.93,6.11,0
12091023200,0,20.68,10.34,0,124.1,5.17,108.58,5.17,0
12091023303,0,7.62,15.24,0,114.33,0,152.44,22.87,0
12091023304,0,13.86,4.62,2.31,34.66,6.93,55.45,4.62,0
12091023305,0,16.77,21.56,4.79,71.87,0,86.25,4.79,0
12091023306,0,30.8,6.84,10.27,75.29,3.42,150.58,6.84,3.42
12091023307,0,10.58,21.16,0,52.91,0,116.4,5.29,0
12091023308,0,6.9,3.45,6.9,62.11,0,110.42,17.25,0
12093910101,0,14.45,6.42,3.21,72.25,0,70.65,6.42,1.61
12093910102,0,0,25.67,3.67,106.34,3.67,150.35,3.67,3.67
12093910201,0,11.58,6.95,4.63,97.29,0,90.34,9.27,0
12093910202,0,17.59,15.39,0,107.74,2.2,72.56,10.99,0
12093910300,5.04,35.26,20.15,5.04,267,5.04,100.76,15.11,0
12093910401,5.75,25.85,28.73,5.75,178.11,8.62,183.86,11.49,0
12093910402,0,7.3,7.3,3.65,83.91,0,80.26,3.65,0
12093910403,0,27.57,6.13,0,232.84,9.19,189.95,24.51,0
12093910500,0,35.63,8.91,0,191.49,4.45,131.37,6.68,0
12093910601,6.79,20.37,15.84,2.26,196.88,4.53,165.2,18.1,0
12093910602,0,14.8,24.67,4.93,138.14,4.93,192.4,14.8,0
12095010200,0,39.77,12.56,10.47,127.7,10.47,75.36,4.19,6.28
12095010300,4.07,122.2,12.22,16.29,378.82,4.07,207.74,16.29,61.1
12095010400,0,29.01,21.75,14.5,116.03,0,79.77,29.01,0
12095010500,0,62.21,0,0,147.74,0,77.76,7.78,0
12095010802,0,21.02,7.01,0,52.54,0,77.06,0,0
12095011000,3.2,16,9.6,6.4,76.8,3.2,76.8,3.2,0
12095011100,2.95,14.74,14.74,5.9,94.34,2.95,76.65,2.95,0
12095011200,2.99,20.96,11.98,2.99,89.85,2.99,125.79,8.98,2.99
12095011300,3.77,16.96,1.88,1.88,62.17,1.88,64.05,0,5.65
12095011600,0,22.66,18.88,9.44,96.3,1.89,124.62,5.66,3.78
12095011701,2.13,42.7,38.43,12.81,153.71,0,96.07,25.62,2.13
12095011702,6.73,33.67,40.4,13.47,148.15,6.73,154.88,16.84,0
12095012000,0,13.82,11.3,3.77,60.29,0,66.57,7.54,0
12095012100,0,16.34,14.98,5.45,66.73,4.09,66.73,9.53,0
12095012201,1.79,16.15,12.56,5.38,75.36,1.79,44.86,5.38,0
12095012202,0,16.49,10.99,1.83,86.11,1.83,78.78,16.49,0
12095012303,1.16,6.94,15.04,2.31,39.34,1.16,56.7,4.63,0
12095012304,0,12.92,10.05,5.74,55.98,2.87,61.72,4.31,0
12095012305,0,18.67,4.98,3.73,52.28,0,62.24,7.47,1.24
12095012306,0,25.86,22.99,2.87,48.85,2.87,51.72,5.75,0
12095012307,0,16.26,17.74,2.96,66.51,1.48,70.94,4.43,1.48
12095012401,0,15.11,11.63,2.33,49.99,0,41.86,4.65,0
12095012402,1.71,39.35,17.11,3.42,75.28,1.71,75.28,5.13,0
12095012403,2.01,8.05,12.07,4.02,64.4,2.01,94.59,4.02,0
12095012500,0,41.96,18.65,0,130.54,13.99,125.87,4.66,0
12095012600,5.65,18.84,7.54,0,62.18,1.88,79.14,3.77,0
12095012701,0,15.81,3.95,7.91,47.44,3.95,67.21,1.98,1.98
12095012800,2.68,26.77,8.03,2.68,96.39,2.68,74.97,8.03,2.68
12095012900,0,7.54,3.77,3.77,105.58,0,113.12,3.77,0
12095013201,2.16,15.15,17.31,4.33,71.41,0,75.74,6.49,0
12095013202,0,12.3,4.61,1.54,55.36,1.54,36.91,7.69,0
12095013300,2.8,29.42,12.61,8.4,121.87,2.8,92.45,9.81,2.8
12095013402,0,21.59,18.89,2.7,59.36,2.7,97.14,10.79,2.7
12095013403,0,21.56,21.56,0,70.06,8.08,48.5,10.78,0
12095013405,4.61,4.61,9.21,9.21,46.06,9.21,78.3,0,0
12095013406,0,15.87,13.22,5.29,87.28,7.93,68.76,5.29,0
12095013503,0,0,0,8.22,32.89,4.11,32.89,0,0
12095013505,2.23,22.34,13.4,4.47,87.11,4.47,118.38,4.47,0
12095013507,0,2.7,2.7,1.35,24.32,0,37.83,1.35,0
12095013508,3.34,10.02,10.02,0,16.71,0,26.73,3.34,0
12095013509,0,22.88,22.88,15.26,76.28,0,114.42,22.88,0
12095013510,0,19.28,9.64,0,43.37,0,38.55,9.64,0
12095013511,3.83,19.14,17.22,7.66,118.66,0,124.4,9.57,1.91
12095013512,0,20.75,13.83,0,53.61,0,74.36,8.65,0
12095013603,0,30.92,7.73,3.87,94.7,3.87,71.51,7.73,0
12095013604,3.28,9.85,11.49,1.64,44.33,1.64,59.1,3.28,0
12095013605,0,15.03,2.5,0,45.08,0,45.08,5.01,0
12095013606,0,5.67,8.51,2.84,48.21,0,68.07,5.67,0
12095013607,1.97,21.68,9.85,11.82,102.48,5.91,84.75,17.74,1.97
12095013701,8.05,8.05,6.03,0,64.36,0,60.34,0,0
12095013702,0,13.98,17.48,0,66.42,5.24,66.42,0,1.75
12095013801,0,23.73,15.82,7.91,75.16,0,118.67,7.91,7.91
12095013802,0,39.34,17.88,10.73,114.45,10.73,135.91,7.15,3.58
12095013803,3.77,41.51,3.77,7.55,94.34,7.55,86.79,18.87,0
12095013900,8.03,37.46,10.7,0,139.15,8.03,141.82,10.7,2.68
12095014000,0,33.75,6.43,6.43,96.42,0,118.91,3.21,6.43
12095014100,0,23.9,11.95,1.49,91.11,0,94.1,7.47,1.49
12095014200,0.96,26.98,5.78,2.89,57.81,6.74,72.26,5.78,0.96
12095014301,0,18.04,10.82,0,70.36,0,73.97,7.22,5.41
12095014302,1.66,14.93,6.63,1.66,44.78,3.32,53.07,1.66,0
12095014400,0,70.62,45.2,16.95,183.62,5.65,138.42,16.95,2.82
12095014502,0,21.59,3.93,0,47.11,0,47.11,0,0
12095014503,4.02,12.05,10.04,2.01,84.35,2.01,86.36,4.02,0
12095014504,0,3.27,1.63,0,16.33,0,26.13,0,0
12095014601,1.3,22.02,18.14,3.89,62.18,3.89,84.21,9.07,1.3
12095014605,0,38.54,21.41,17.13,149.89,6.42,130.62,25.7,0
12095014606,0,17.89,6.88,1.38,34.4,0,26.15,2.75,0
12095014607,1.69,6.77,1.69,0,25.39,0,30.46,3.38,0
12095014608,0,19.86,24.28,15.45,83.87,0,83.87,11.04,0
12095014609,1.63,8.17,3.27,0,27.78,0,26.15,1.63,1.63
12095014701,3.82,21.01,13.37,3.82,87.87,0,91.69,11.46,0
12095014702,0,14.34,7.17,3.58,62.72,1.79,23.3,7.17,0
12095014703,0,4.5,4.5,0,35.99,0,22.49,0,0
12095014704,1.52,8.35,2.28,0.76,15.95,0,20.5,1.52,0
12095014804,1.45,18.91,14.55,2.91,62.56,0,39.28,5.82,0
12095014805,0,11.72,8.37,3.35,35.16,0,50.23,1.67,0
12095014806,0,20.32,6.77,0,83.54,2.26,83.54,4.52,0
12095014807,3.14,18.84,3.14,0,56.53,1.57,67.53,6.28,0
12095014808,0.8,11.2,4.8,1.6,37.61,0,46.41,2.4,0
12095014809,0,20.54,3.42,13.69,58.2,0,119.82,0,0
12095014810,0,13.76,8.6,0,79.12,6.88,98.04,5.16,0
12095014811,0,19.2,3.84,9.6,86.39,1.92,92.15,7.68,0
12095014812,0,6.83,3.42,1.71,46.11,1.71,46.11,1.71,0
12095014813,0,24.49,12.25,2.45,66.13,2.45,68.58,4.9,0
12095014904,2.94,8.81,10.27,5.87,33.76,0,44.03,4.4,1.47
12095014906,3.11,26.42,10.88,4.66,59.06,3.11,76.16,7.77,0
12095014908,1.32,22.43,19.79,5.28,88.4,2.64,56.74,9.24,1.32
12095014909,0,17.79,2.96,0,53.36,0,50.4,5.93,0
12095015001,0,17.64,17.64,5.88,35.27,0,58.79,0,0
12095015002,0,16.37,5.46,1.82,61.84,0,61.84,1.82,0
12095015003,0,15.85,14.41,4.32,69.18,1.44,82.16,2.88,0
12095015004,0.99,15.8,9.87,3.95,38.5,3.95,47.39,5.92,0
12095015103,0,19.59,9.04,6.03,51.24,4.52,94.94,0,1.51
12095015104,0,30.21,18.88,3.78,94.39,1.89,111.38,1.89,1.89
12095015105,0,20.35,7.63,2.54,111.9,7.63,106.82,2.54,5.09
12095015106,1.25,13.79,18.81,1.25,48.9,6.27,76.49,8.78,1.25
12095015201,0,16.26,9.29,2.32,44.13,1.16,54.59,1.16,0
12095015202,1.43,18.57,11.43,2.86,87.12,1.43,79.98,7.14,2.86
12095015300,2.91,31.96,23.24,0,151.07,2.91,101.69,5.81,2.91
12095015402,0,32.62,13.98,4.66,135.14,9.32,135.14,4.66,0
12095015501,4.23,55.01,19.04,8.46,137.54,2.12,131.19,6.35,2.12
12095015601,0,17.28,4.32,4.32,112.31,8.64,120.95,0,4.32
12095015602,0,12.54,16.72,8.36,112.83,4.18,104.47,4.18,4.18
12095015701,0,30.82,10.27,5.14,123.27,5.14,133.54,20.54,0
12095015702,0,31.76,0,0,42.35,0,84.7,5.29,5.29
12095015801,0,22.21,5.55,0,55.52,0,83.29,11.1,0
12095015802,0,27.56,3.94,3.94,78.74,3.94,102.36,3.94,3.94
12095015901,4,28.03,20.02,4,112.13,8.01,120.14,8.01,0
12095015902,0,56.96,6.33,12.66,177.22,12.66,139.24,25.32,0
12095016001,0,33.52,4.79,0,23.95,0,62.26,0,0
12095016002,0,23.02,7.67,3.84,92.1,0,107.44,3.84,0
12095016100,0,82.54,7.28,12.14,247.63,7.28,203.93,4.86,21.85
12095016200,3.11,31.06,7.76,0,86.96,0,111.8,10.87,4.66
12095016301,0,59.83,31.49,11.02,217.29,9.45,157.46,14.17,0
12095016302,0,9.07,6.8,0,43.07,0,72.55,2.27,2.27
12095016402,0,20.95,12.57,4.19,41.89,8.38,83.79,8.38,0
12095016406,0,0,0,0,14.51,0,14.51,0,0
12095016407,0,6.61,9.91,4.96,29.74,0,57.83,3.3,0
12095016408,0,21.7,4.34,4.34,47.74,4.34,73.78,8.68,4.34
12095016409,0,28.59,20.01,2.86,85.76,5.72,51.46,2.86,0
12095016410,1.19,22.57,16.63,0,42.76,3.56,53.45,5.94,1.19
12095016411,6.4,15.99,3.2,3.2,44.77,0,57.56,3.2,0
12095016412,2.02,16.13,0,4.03,52.41,0,62.49,2.02,2.02
12095016503,0,4.95,6.6,1.65,47.85,1.65,46.2,6.6,0
12095016504,1.77,7.1,10.65,0,53.24,1.77,60.34,3.55,0
12095016505,0,9.79,13.06,3.26,55.5,3.26,52.24,0,0
12095016507,0,4.83,0,0.54,11.81,0,11.28,2.15,0
12095016508,1.09,3.26,6.52,2.17,30.41,1.09,39.1,3.26,0
12095016509,2.35,35.21,21.13,7.04,215.96,2.35,211.27,25.82,2.35
12095016510,0,27.49,5,2.5,64.97,0,29.99,7.5,0
12095016511,0,6.28,4.18,2.09,18.83,0,18.83,0,0
12095016601,2.64,14.95,8.8,4.4,81.8,0.88,77.4,6.16,0
12095016602,1.06,22.22,6.35,0,86.76,3.17,106.87,6.35,1.06
12095016704,0,6.94,3.24,1.39,18.51,0,31.92,2.31,0
12095016709,2.52,18.91,13.86,3.78,49.16,0,49.16,3.78,1.26
12095016710,0,18.79,8.35,0,50.09,0,77.23,6.26,0
12095016712,2.39,9.56,11.96,4.78,44.24,1.2,57.39,7.17,0
12095016713,0,29.7,21.6,5.4,70.2,1.35,82.35,9.45,1.35
12095016714,6.04,21.14,12.08,3.02,63.41,0,87.56,9.06,0
12095016715,3.2,43.17,15.99,1.6,100.72,1.6,113.51,17.59,1.6
12095016716,0,46.79,5.61,5.61,80.48,5.61,129.14,9.36,0
12095016717,0,3.13,3.13,0,50.14,0,47.01,6.27,0
12095016723,2.16,30.23,4.32,0,120.92,2.16,95.01,10.8,0
12095016724,0,6.17,6.17,0,33.94,0,46.28,3.09,0
12095016727,0,6.86,6.86,2.57,27.42,0.86,31.71,1.71,0
12095016728,0,14.17,12.14,0,58.69,2.02,62.74,4.05,2.02
12095016729,0.54,11.91,5.95,2.17,37.9,0,45.47,5.95,0
12095016730,0.32,10.15,5.71,1.9,36.16,0.95,47.58,4.44,0.32
12095016731,0,2.98,0,0,20.83,0,28.27,1.49,0
12095016732,0,10.25,3.01,1.81,31.95,1.21,40.4,1.21,0.6
12095016733,1.62,19.46,11.35,1.62,90.84,3.24,87.59,17.84,1.62
12095016734,0,8.51,11.6,3.09,40.22,1.55,48.73,2.32,0.77
12095016802,0,10.82,6.88,1.97,42.29,0.98,49.17,0.98,0.98
12095016803,3.7,29.62,7.4,0,62.94,7.4,70.34,3.7,0
12095016804,0,14.01,0,0,63.03,0,77.03,0,0
12095016806,0,15.02,5.01,0.63,44.43,2.5,49.44,5.01,0
12095016807,0.94,12.28,3.31,1.42,31.17,1.89,39.68,3.31,0
12095016902,1.87,20.59,20.59,7.49,63.63,1.87,59.89,3.74,0
12095016903,0.6,8.94,4.17,0.6,26.22,0.6,29.8,2.38,0
12095016904,0,8.78,6.58,2.19,48.28,0,63.64,8.78,0
12095016906,0,10.13,7.6,5.06,22.79,2.53,37.98,0,0
12095016907,0,4.13,5.5,1.38,33,2.75,24.75,0,0
12095017001,0,21.34,18.97,11.86,49.8,2.37,78.25,7.11,2.37
12095017004,0,17.09,11.39,1.9,91.13,1.9,96.83,5.7,0
12095017006,0,5.1,7.65,2.55,28.03,0,45.87,5.1,0
12095017008,0,11.67,6.28,2.69,33.21,0.9,46.68,5.39,0.9
12095017011,5.32,21.29,8.87,8.87,129.52,1.77,88.72,7.1,0
12095017012,0,19.97,6.66,3.33,36.62,3.33,69.91,3.33,3.33
12095017013,1.28,12.82,5.13,1.28,58.97,1.28,62.81,8.97,1.28
12095017014,0,15.71,4.71,3.14,52.62,1.57,49.47,5.5,0.79
12095017015,0,6.44,2.57,2.57,43.76,1.29,61.78,2.57,0
12095017016,2,18.02,2,3,65.08,0,54.07,4.01,0
12095017017,0,3.4,0,0,32.27,1.7,18.69,1.7,0
12095017103,0,5.32,2.9,1.93,32.87,1.45,39.16,3.38,0
12095017104,0,8.33,4.16,1.04,34.01,2.43,38.17,3.12,0
12095017105,1.09,14.7,3.81,1.09,32.67,0.54,43.56,3.27,0
12095017107,0,12.06,8.04,5.36,34.84,1.34,57.63,1.34,0
12095017108,1.03,13.43,5.17,2.07,37.19,2.07,33.06,2.07,0
12095017109,1.57,17.31,7.87,4.72,70.83,4.72,66.11,1.57,3.15
12095017200,2.38,66.54,7.13,0,109.32,0,57.03,9.51,0
12095017300,0,37.34,11.2,2.8,90.55,4.67,78.42,1.87,0
12095017400,0.94,41.24,9.37,5.62,120.91,1.87,106.85,8.44,0.94
12095017501,2.49,14.08,13.26,5.8,74.57,4.14,62.97,0.83,0
12095017503,0,17.9,3.25,3.25,52.07,0,56.96,1.63,0
12095017504,2.22,15.55,12.22,0,73.3,2.22,68.86,1.11,0
12095017600,0,15.83,22.61,2.26,90.44,2.26,110.78,24.87,0
12095017701,1.68,23.58,8.42,3.37,45.49,3.37,50.54,8.42,0
12095017702,0,22.88,13.73,9.15,105.26,0,82.38,0,0
12095017703,0,16.22,16.22,2.03,131.77,4.05,60.81,6.08,0
12095017802,1.26,21.99,13.19,4.4,75.39,2.51,70.99,4.4,0
12095017804,0,18.11,16.09,3.02,71.41,2.01,90.53,1.01,0
12095017805,9.73,12.98,22.71,3.24,71.38,3.24,116.81,0,0
12095017806,0,21.65,11.81,3.94,70.85,3.94,61.01,1.97,0
12095017807,0,22.83,12.68,0,60.87,5.07,98.91,0,0
12095017808,0,53.6,5.64,5.64,104.37,2.82,118.48,11.28,0
12095017901,3.19,35.08,12.76,9.57,60.59,0,98.85,3.19,3.19
12095017902,4.74,45.81,23.69,7.9,230.61,14.22,184.8,9.48,1.58
12095018000,0,42.22,38.71,3.52,140.75,3.52,112.6,24.63,0
12095018100,3.56,42.75,17.81,3.56,106.88,3.56,124.69,10.69,0
12095018200,0,16.22,5.41,0,54.05,2.7,59.46,4.5,0
12095018300,4.23,16.91,29.59,16.91,202.87,8.45,169.06,8.45,0
12095018400,3.79,26.55,7.58,11.38,83.43,3.79,75.84,7.58,3.79
12095018500,0,41.65,31.85,7.35,134.74,7.35,156.79,12.25,0
12095018700,0,36.59,13.94,6.97,106.29,1.74,95.84,22.65,1.74
12095018800,0,12.86,2.57,5.14,25.71,0,38.57,0,0
12095018900,2.6,44.14,15.58,14.28,146.7,9.09,81.79,5.19,7.79
12097040801,0,21.62,21.62,0,97.3,0,108.11,10.81,0
12097040802,2.52,10.06,3.77,2.52,54.08,0,80.49,6.29,1.26
12097040803,1.11,12.2,3.33,1.11,60.98,4.43,57.65,2.22,0
12097040804,1.64,24.65,11.5,1.64,70.67,3.29,55.88,6.57,0
12097040901,0,8.9,4.45,2.23,57.87,0,48.97,2.23,6.68
12097040902,1.25,10,8.75,1.25,73.71,0,46.23,3.75,0
12097041001,2.99,27.94,12.97,11.97,221.49,1,110.75,14.97,1
12097041002,0,7.98,15.16,1.6,69.4,1.6,68.6,7.98,0.8
12097041100,0,16.18,8.57,2.38,54.26,2.38,33.79,7.14,0.48
12097041300,0.6,14.44,9.03,0.6,63.79,1.81,58.37,8.42,0
12097041500,1.41,18.35,6.35,2.12,78.34,2.12,60.7,6.35,0
12097041600,2.57,18.01,7.72,0,154.36,0,95.19,7.72,2.57
12097041700,0,16.78,10.07,0,105.74,3.36,73.85,10.07,1.68
12097041800,0,23.43,10.04,3.35,110.44,3.35,120.48,13.39,0
12097041900,1.63,14.67,6.52,3.26,61.94,0,57.05,8.15,0
12097042000,0,11.67,3.89,2.59,58.36,0,54.47,2.59,0
12097042100,0,7.22,2.71,0.9,36.1,2.71,38.81,3.61,0
12097042200,1.08,24.73,20.43,2.15,136.53,4.3,88.15,16.13,0
12097042300,0,26.68,8.89,4.45,109.68,2.96,59.29,10.37,1.48
12097042400,0,7.49,9.98,2.5,103.57,3.74,74.87,8.73,2.5
12097042500,0,19.65,8.6,2.46,81.06,2.46,71.24,7.37,0
12097042601,0,25.58,7.67,5.12,43.49,0,40.93,0,0
12097042602,0,5.6,6.99,2.1,44.07,0,47.56,2.1,0.7
12097042701,0,17.4,7.61,2.18,60.9,1.09,59.82,3.26,0
12097042702,0,19.31,5.52,5.52,80,0,92.41,9.66,0
12097042800,0,11.45,9.82,0,66.27,1.64,73.63,4.09,0.82
12097042900,0,14.44,6.47,1.99,46.31,1,49.79,4.48,0
12097043100,0,28.04,5.61,2.8,129,0,112.17,8.41,5.61
12097043201,0,65.79,0,0,394.74,0,197.37,0,0
12097043202,0,68.18,22.73,0,90.91,0,136.36,45.45,0
12097043203,4.54,43.1,20.42,9.07,181.49,2.27,136.12,9.07,0
12097043204,2.11,18.5,12.68,4.76,80.33,2.11,75.05,6.34,0
12097043205,0,24.86,6.22,0,111.87,6.22,180.24,12.43,0
12097043206,0,30.49,0,0,213.41,0,121.95,0,0
12097043301,0,24.88,0,6.22,118.16,0,124.38,24.88,0
12097043302,2.18,15.98,10.9,2.18,69.74,0,79.91,8.72,0
12097043400,3.59,14.37,12.58,5.39,120.37,1.8,89.83,8.98,0
12097043500,3.77,28.27,16.96,7.54,148.89,3.77,124.39,7.54,1.88
12097043600,1.36,17.72,9.54,4.09,72.23,0,83.13,4.09,0
12097043700,1.56,20.34,6.26,1.56,100.13,0,101.69,10.95,0
12097043800,0,16.22,4.99,4.99,99.83,2.5,116.05,7.49,1.25
12099000101,0,19.81,10.57,5.28,105.65,7.92,125.46,2.64,1.32
12099000102,0,133.5,12.42,6.21,208.01,6.21,161.44,6.21,6.21
12099000202,0,9.69,3.23,3.23,71.07,0,82.38,6.46,0
12099000204,10.64,87.77,5.32,5.32,130.32,0,82.45,0,0
12099000205,0,15.59,6.24,0,60.81,0,68.61,3.12,0
12099000206,1.28,20.47,7.68,0,53.74,1.28,79.32,1.28,2.56
12099000208,4.59,18.36,0,0,61.97,4.59,71.15,0,2.3
12099000209,0,24.64,1.3,3.89,66.15,1.3,80.42,5.19,0
12099000210,1.71,37.61,8.55,5.13,51.29,1.71,68.39,0,0
12099000211,2.44,29.34,2.44,2.44,56.23,4.89,100.24,2.44,0
12099000213,0,51.3,13.68,3.42,167.58,0,194.94,13.68,0
12099000214,0,11.65,1.29,2.59,31.07,0,49.2,1.29,0
12099000215,1.09,16.32,3.26,2.18,51.15,3.26,58.77,3.26,0
12099000301,4.87,38.95,4.87,0,155.79,7.3,141.19,7.3,0
12099000303,4.62,50.81,6.93,0,136.26,6.93,189.38,4.62,2.31
12099000304,3.51,36.83,10.52,7.02,143.81,7.02,99.96,7.02,3.51
12099000405,0,52.1,3.26,3.26,120.48,3.26,146.53,3.26,3.26
12099000406,0,22.11,7.37,0,140.01,0,125.28,0,3.68
12099000407,5.1,81.55,15.29,25.48,183.49,5.1,188.58,10.19,0
12099000408,2.59,64.72,10.35,2.59,248.51,2.59,194.15,15.53,0
12099000410,2.69,91.42,5.38,13.44,271.58,10.76,207.04,16.13,2.69
12099000505,0,86.21,10.34,10.34,248.28,17.24,203.45,17.24,0
12099000507,0,133.33,0,0,133.33,0,206.06,0,0
12099000509,0,34.92,11.64,5.82,215.37,11.64,227.01,5.82,5.82
12099000511,4.24,50.93,16.98,16.98,233.45,4.24,186.76,16.98,0
12099000600,0,20.16,6.72,6.72,100.81,0,80.65,0,0
12099000702,0,17.25,6.9,0,120.77,3.45,110.42,6.9,0
