HUC_12,Thermo_Plants,FWWGYR,FWCGYR,TWW_MGAL,TWC_MGAL
110300130102,6.0,61484448000.0,2268522010.0,168.450542,6.215129
080102110301,6.0,61413280000.0,2272513070.0,168.255562,6.226063
111101010305,6.0,61413280000.0,2272513070.0,168.255562,6.226063
060300021102,4.0,61311366100.0,2268741890.0,167.976346,6.215731
060300021104,6.0,61170855700.0,2266254050.0,167.591386,6.208915
080602010401,4.0,61080361400.0,2260193880.0,167.343456,6.192312
110200030308,6.0,60994895400.0,2181241750.0,167.109302,5.976005
051402020602,4.0,60929233900.0,2060404560.0,166.929408,5.644944
180201590400,10.0,60800093100.0,2254725010.0,166.575598,6.177329
020801050204,5.0,60638734800.0,2243852100.0,166.13352,6.14754
080302011003,6.0,60536821000.0,2240080920.0,165.854304,6.137208
041300010603,1.0,60451213000.0,1997059250.0,165.619762,5.471395
080802060301,12.0,60142754100.0,2225499020.0,164.774669,6.097258
071200040705,5.0,60023810800.0,1985527580.0,164.448797,5.439802
111403050405,3.0,59925337900.0,2217453840.0,164.179008,6.075216
120401040606,7.0,59680744700.0,2208403010.0,163.50889,6.050419
170701010802,1.0,59260828800.0,1957733860.0,162.358435,5.363654
020502061202,6.0,59200234200.0,2201468590.0,162.192422,6.031421
120800030605,6.0,59137204200.0,2188290050.0,162.019738,5.995315
020501060502,2.0,59110027200.0,2187284400.0,161.94528,5.99256
120500030104,4.0,58457778600.0,2163148850.0,160.158298,5.926435
011000040208,5.0,58015305800.0,681384336.0,158.946043,1.866806
180902080706,11.0,57932091900.0,2187061020.0,158.71806,5.991948
120301020607,3.0,57900649600.0,2142533060.0,158.631917,5.869954
041201010202,4.0,57876661200.0,1912006660.0,158.566195,5.238374
030300050501,8.0,57838851300.0,1942246180.0,158.462606,5.321222
071300070707,7.0,57496007700.0,1889027420.0,157.523309,5.175418
070900021502,9.0,57473365700.0,2131214270.0,157.461276,5.838943
121002040304,1.0,57433727600.0,1897373950.0,157.352678,5.198285
011000010403,3.0,57071750400.0,2111860800.0,156.36096,5.78592
031700010402,3.0,57071750400.0,2111860800.0,156.36096,5.78592
080702020802,2.0,56473855900.0,2089736540.0,154.722893,5.725306
040900040503,13.0,56358099500.0,1842004620.0,154.405752,5.046588
051401010903,4.0,55937109600.0,2069875000.0,153.252355,5.67089
031501090406,3.0,55903138400.0,2068617940.0,153.159283,5.667446
180702020306,2.0,55644956600.0,2059064280.0,152.451936,5.641272
051402010703,3.0,55551259700.0,1835184960.0,152.195232,5.027904
071100070201,8.0,55332420900.0,2047499330.0,151.595674,5.609587
020802031502,5.0,55250889800.0,2044482380.0,151.372301,5.601322
070300051201,1.0,55219059500.0,1824210430.0,151.285094,4.997837
080702010402,13.0,55169358700.0,2041465440.0,151.148928,5.593056
020801060101,9.0,54999502300.0,2035180140.0,150.683568,5.575836
150502010706,8.0,54896758000.0,1957412360.0,150.402077,5.362774
031300020403,2.0,54856822900.0,2029900490.0,150.292666,5.561371
120602020601,5.0,54829645900.0,2028894840.0,150.218208,5.558616
111401010101,3.0,54571464200.0,2019341180.0,149.510861,5.532442
031601050404,6.0,54421990600.0,2013810120.0,149.101344,5.517288
031602031002,7.0,54252134200.0,2007524820.0,148.635984,5.500068
102300060505,5.0,54196166500.0,1849078320.0,148.482648,5.065968
030701020304,4.0,54055100700.0,2000233870.0,148.096166,5.480093
010700060804,3.0,53674622400.0,1986154800.0,147.05376,5.44152
120602011303,3.0,53565914300.0,1982132210.0,146.75593,5.430499
030702040502,4.0,53205818700.0,1968807370.0,145.769366,5.393993
031001010102,6.0,53165053200.0,1967298900.0,145.65768,5.38986
080301000100,1.0,53090316400.0,1964533370.0,145.452922,5.382283
110100020303,4.0,52990992000.0,1779988200.0,145.1808,4.87668
180300030901,5.0,52927254200.0,1958499480.0,145.006176,5.365752
020402030402,3.0,52832134700.0,1954979710.0,144.745574,5.356109
041000100601,10.0,52822642300.0,1940922540.0,144.719568,5.317596
150301030211,6.0,52717902500.0,1984690130.0,144.43261,5.437507
120500030301,21.0,52546775900.0,1944420410.0,143.96377,5.327179
020503061711,4.0,52492421900.0,1942409110.0,143.814854,5.321669
180701030202,11.0,52336913500.0,1939196820.0,143.388804,5.312868
160401051304,2.0,52321535300.0,1728488160.0,143.346672,4.735584
120402040100,9.0,52111943500.0,1928330040.0,142.772448,5.283096
071000081503,12.0,51616486700.0,1913223420.0,141.415032,5.241708
030601060607,9.0,51561608800.0,1907965670.0,141.264682,5.227303
111101030503,1.0,51491034700.0,1701051840.0,141.071328,4.660416
111403040506,4.0,50888977400.0,1883075880.0,139.421856,5.159112
031501060512,4.0,50821034900.0,1880561760.0,139.235712,5.152224
150100120605,7.0,50786345300.0,1899614760.0,139.140672,5.204424
080401020101,3.0,50685149800.0,1875533520.0,138.863424,5.138448
120301010407,3.0,50685149800.0,1875533520.0,138.863424,5.138448
020301040203,8.0,50666841400.0,1889939340.0,138.813264,5.177916
041000111301,3.0,50243523100.0,1859191740.0,137.653488,5.093676
031602030901,3.0,49645477900.0,1640082240.0,136.015008,4.493376
110702010305,7.0,49611657300.0,1835810420.0,135.922349,5.029618
121102010004,3.0,49611657300.0,1835810420.0,135.922349,5.029618
031001010803,4.0,49462183700.0,1830279360.0,135.512832,5.014464
020402030604,3.0,49462183700.0,1830279360.0,135.512832,5.014464
150501001002,12.0,49326298600.0,1825251120.0,135.140544,5.000688
031300030207,6.0,49326298600.0,1825251120.0,135.140544,5.000688
150701040608,15.0,49108717700.0,2458239960.0,134.544432,6.734904
040302040405,7.0,48961591700.0,1693860760.0,134.141347,4.640714
180300120801,14.0,48912939600.0,1889519740.0,134.008054,5.176766
180703030402,7.0,48864289200.0,1808155100.0,133.874765,4.95385
120200040304,7.0,48692200700.0,1778944010.0,133.40329,4.873819
121102020107,6.0,48659652000.0,1669919680.0,133.314115,4.575122
050400041104,3.0,48572136100.0,1797344390.0,133.074346,4.924231
080401020105,3.0,48565341900.0,1797092980.0,133.055731,4.923542
060400060503,9.0,48558547600.0,1796841560.0,133.037117,4.922854
011000030203,14.0,48472036500.0,678978840.0,132.8001,1.860216
180201040503,3.0,48402279700.0,1791059090.0,132.608986,4.907011
103001010604,3.0,48353588200.0,1597403520.0,132.475584,4.376448
150301010404,3.0,48103332500.0,1779996960.0,131.789952,4.876704
102701040503,2.0,47707643300.0,1576064160.0,130.705872,4.317984
071402010902,3.0,47702471400.0,1765163650.0,130.691702,4.836065
031300050905,5.0,47645238800.0,1766816660.0,130.534901,4.840594
171001030402,3.0,47423906900.0,1754855760.0,129.928512,4.807824
030101030901,3.0,47417112600.0,1754604350.0,129.909898,4.807135
030401030105,3.0,47417112600.0,1754604350.0,129.909898,4.807135
120902050409,8.0,47315198800.0,1750833170.0,129.630682,4.796803
031200030303,7.0,47315198800.0,1750833170.0,129.630682,4.796803
030701020401,8.0,47016251500.0,1739771040.0,128.811648,4.766496
071200011807,8.0,47016251500.0,1739771040.0,128.811648,4.766496
051100030505,1.0,47006331700.0,1552895710.0,128.78447,4.254509
160600151102,3.0,46771658300.0,1730720210.0,128.14153,4.741699
101900030803,3.0,46547447900.0,1722423610.0,127.527254,4.718969
050800020105,11.0,46481443000.0,1695310540.0,127.346419,4.644686
071300060207,6.0,46472711000.0,1719658080.0,127.322496,4.711392
180300091001,8.0,46350414400.0,1715132660.0,126.987437,4.698994
070802051405,13.0,46309810100.0,1532364900.0,126.876192,4.19826
040500050305,4.0,46200940800.0,1709601600.0,126.57792,4.68384
030702030201,13.0,46141931700.0,686246136.0,126.416251,1.880126
080202031204,3.0,46139792500.0,1707338890.0,126.41039,4.677641
140500071004,1.0,46092781100.0,1522715760.0,126.281592,4.171824
050400040305,3.0,46085438400.0,1705327600.0,126.261475,4.67213
120200030406,10.0,46051467200.0,1704070540.0,126.168403,4.668686
010700060302,5.0,45924534800.0,1469994580.0,125.820643,4.027382
120701040409,3.0,45901993500.0,1698539470.0,125.758886,4.653533
031401010604,4.0,45871873200.0,1601940320.0,125.676365,4.388878
071401010403,24.0,45784253900.0,1659989340.0,125.436312,4.547916
020302020206,13.0,45467161200.0,1682449100.0,124.567565,4.60945
030501100303,3.0,45419601400.0,1680689220.0,124.437264,4.604628
071300031002,1.0,45031585900.0,1487658240.0,123.374208,4.075776
070102060805,8.0,44889472400.0,1708243800.0,122.984856,4.68012
111303020708,6.0,44750600200.0,1651365120.0,122.604384,4.524288
100902080204,1.0,44634791200.0,1474549780.0,122.287099,4.039862
180500040804,4.0,44597496400.0,1650268370.0,122.184922,4.521283
031403010405,7.0,44434434200.0,1644234480.0,121.738176,4.504752
180300031501,6.0,44196635300.0,1635435060.0,121.086672,4.480644
130302020608,3.0,44162664000.0,1634178000.0,120.9936,4.4772
171001040406,3.0,44162664000.0,1634178000.0,120.9936,4.4772
040500040106,9.0,44094721400.0,1631663880.0,120.807456,4.470312
160202010109,3.0,44094721400.0,1631663880.0,120.807456,4.470312
150503030206,7.0,43918832900.0,1645517820.0,120.32557,4.508268
060102050403,2.0,43831974000.0,1448028000.0,120.0876,3.9672
050200050503,3.0,43761802900.0,1619344690.0,119.89535,4.436561
120401040705,7.0,43727831600.0,1618087630.0,119.802278,4.433117
040201050205,6.0,43688397600.0,1397044800.0,119.69424,3.82752
071401050309,4.0,43544386700.0,1611299510.0,119.29969,4.414519
180500030202,3.0,43143525600.0,1596466200.0,118.20144,4.37388
120602010107,2.0,43123142800.0,1595711960.0,118.145597,4.371814
051401010904,5.0,43079136100.0,1484243590.0,118.02503,4.066421
020502010707,7.0,43072885000.0,1580146320.0,118.007904,4.329168
070200121105,7.0,43046628600.0,1079698910.0,117.935969,2.958079
140500011104,2.0,42946106700.0,1418762590.0,117.660566,3.887021
020403030206,2.0,42786389200.0,1377650160.0,117.222984,3.774384
051401020803,3.0,42396157400.0,1568810880.0,116.153856,4.298112
150503010904,16.0,42351961500.0,1685478310.0,116.032771,4.617749
180300121204,3.0,42328214900.0,1566296760.0,115.967712,4.291224
070200010706,2.0,42168835400.0,1391158080.0,115.531056,3.811392
020403010203,6.0,42114714400.0,1562167300.0,115.382779,4.27991
051201110904,3.0,42083621700.0,1557245930.0,115.297594,4.266427
180102041201,7.0,42063238900.0,1556491690.0,115.24175,4.264361
040302040402,3.0,42042856100.0,1555737460.0,115.185907,4.262294
120903010301,3.0,42036061900.0,1555486040.0,115.167293,4.261606
120701030706,1.0,41848000400.0,1382485680.0,114.652056,3.787632
150701020809,7.0,41669955200.0,1542692940.0,114.164261,4.226556
101302010705,1.0,41525028000.0,1371816000.0,113.7672,3.7584
070102060703,5.0,41247545400.0,1593249530.0,113.006974,4.365067
111401050804,1.0,41155916600.0,1359622080.0,112.755936,3.724992
150501001001,10.0,41105248800.0,1521042600.0,112.61712,4.16724
051402011202,2.0,41091322200.0,1357488140.0,112.578965,3.719146
010900040608,12.0,41063197300.0,1587953230.0,112.50191,4.350557
120602010905,5.0,41010129200.0,1517522830.0,112.356518,4.157597
070802030202,3.0,40955775200.0,1515511540.0,112.207603,4.152086
030901010902,3.0,40765536000.0,1508472000.0,111.6864,4.1328
111102070405,9.0,40731564700.0,1507214940.0,111.593328,4.129356
071300030603,1.0,40694527400.0,1344379680.0,111.491856,3.683232
041100010703,7.0,40647924200.0,1205787720.0,111.364176,3.303528
071200040301,8.0,40639989400.0,1515689360.0,111.342437,4.152574
050500060306,2.0,40528427300.0,1338892420.0,111.036787,3.668198
041000071001,3.0,40357880600.0,1493387280.0,110.569536,4.091472
150301040804,7.0,40252729100.0,1584521060.0,110.28145,4.341154
120402050400,6.0,40126875900.0,1484839270.0,109.936646,4.068053
120903020203,6.0,39413479100.0,1458441010.0,107.982134,3.995729
020802060201,8.0,39375635000.0,1616171820.0,107.878452,4.427868
010900030205,2.0,39270799700.0,1453161360.0,107.591232,3.981264
120904020400,4.0,38863144300.0,1438076640.0,106.474368,3.939936
031501050101,4.0,38727259200.0,1433048400.0,106.10208,3.92616
080702020801,3.0,38727259200.0,1433048400.0,106.10208,3.92616
120100020706,3.0,38727259200.0,1433048400.0,106.10208,3.92616
080102030404,3.0,38577785600.0,1427517340.0,105.692563,3.911006
030502040309,1.0,38507542600.0,1272130700.0,105.500117,3.48529
010600010401,4.0,38500271000.0,1447188790.0,105.480194,3.964901
120902010406,3.0,38428311900.0,1421986270.0,105.283046,3.895853
020600030602,3.0,38334926800.0,1235601500.0,105.027197,3.38521
050600020301,6.0,38319603800.0,1417963680.0,104.985216,3.884832
120402010300,16.0,38122570400.0,1410672730.0,104.445398,3.864857
070900020404,3.0,38115776200.0,1410421320.0,104.426784,3.864168
031102060501,5.0,38101800500.0,1318114570.0,104.388494,3.611273
020402020405,31.0,37882643700.0,869010396.0,103.788065,2.38085
121101100406,1.0,37833914400.0,1249876800.0,103.65456,3.42432
010200051003,4.0,37640178200.0,1392822480.0,103.123776,3.815952
170701010904,4.0,37592618400.0,1391062600.0,102.993475,3.81113
080401010806,1.0,37538264400.0,1389051300.0,102.84456,3.80562
031800020602,3.0,37456733300.0,1386034360.0,102.621187,3.797354
080602010801,3.0,37456733300.0,1386034360.0,102.621187,3.797354
110902020303,3.0,37456733300.0,1386034360.0,102.621187,3.797354
031002070307,4.0,37210272500.0,1429789680.0,101.945952,3.917232
020600030106,14.0,37052371700.0,1072791650.0,101.513347,2.939155
020302010401,7.0,36957564000.0,430992000.0,101.2536,1.1808
070200071102,5.0,36924822600.0,1406486330.0,101.163898,3.853387
031700070103,2.0,36911136000.0,1219392000.0,101.1264,3.3408
120401010205,2.0,36879221600.0,1364664340.0,101.038963,3.738806
110100020304,7.0,36764949100.0,1267804140.0,100.725888,3.473436
071200061205,4.0,36688982400.0,1357624800.0,100.51776,3.71952
160600151704,9.0,36644323900.0,1574680080.0,100.395408,4.314192
070200090903,7.0,36583904400.0,1349167900.0,100.229875,3.69635
120800020807,6.0,36444389200.0,1348573970.0,99.847642,3.694723
111303020711,9.0,36342475300.0,1344802790.0,99.568426,3.684391
020801110401,7.0,36281511000.0,423108000.0,99.4014,1.1592
180400130703,4.0,36051846600.0,1374773380.0,98.772182,3.766502
121102080100,3.0,35941614200.0,1329969480.0,98.470176,3.643752
130401000203,4.0,35819317600.0,1325444060.0,98.135117,3.631354
070400030604,1.0,35711524100.0,1179761760.0,97.839792,3.232224
010900040901,11.0,35708768200.0,1332665810.0,97.832242,3.651139
020402060103,3.0,35437458700.0,1206965940.0,97.088928,3.306756
130700070102,5.0,35315325900.0,1344879880.0,96.754318,3.684602
150301080300,10.0,35297521200.0,1082957630.0,96.705538,2.967007
051402040101,6.0,35290956500.0,1206304560.0,96.687552,3.304944
050901020305,6.0,35262188600.0,1304828280.0,96.608736,3.574872
160202040405,10.0,35138188200.0,1305141890.0,96.269009,3.575731
020401050904,7.0,34798337900.0,1298976600.0,95.337912,3.55884
102901080603,2.0,34696467800.0,1146228480.0,95.058816,3.140352
031700040904,7.0,34684676900.0,1283458260.0,95.026512,3.516324
010900010704,23.0,34577235500.0,982179960.0,94.732152,2.690904
010900030202,6.0,34541997500.0,1278178610.0,94.63561,3.501859
080202030502,2.0,34419700900.0,1273653190.0,94.30055,3.489461
020302010304,5.0,34190560300.0,1228625040.0,93.672768,3.366096
180701060502,7.0,34136189600.0,1282990480.0,93.523807,3.515042
120100020606,4.0,34039222600.0,1259574120.0,93.258144,3.450888
170701010804,5.0,34038935200.0,1267698140.0,93.257357,3.473146
051202020804,4.0,33998457000.0,1258065650.0,93.146458,3.446755
180701060102,13.0,33896543200.0,1254294470.0,92.867242,3.436423
101900030602,9.0,33815012100.0,1251277520.0,92.643869,3.428158
171100190302,4.0,33706304000.0,1247254930.0,92.346038,3.417137
020802080203,10.0,33337220700.0,1181317540.0,91.334851,3.236486
070900050401,6.0,32926483600.0,1223482920.0,90.209544,3.352008
051201140107,8.0,32816256500.0,1214319960.0,89.907552,3.326904
060300050807,8.0,32340658600.0,1196721120.0,88.604544,3.278688
111101050902,2.0,32297244000.0,1066968000.0,88.4856,2.9232
120701010503,2.0,32223421700.0,1064529220.0,88.283347,2.916518
110300010804,1.0,32177282800.0,1063004980.0,88.156939,2.912342
070600010505,1.0,31891221500.0,1053554690.0,87.37321,2.886451
111003010708,5.0,31806907400.0,1186397460.0,87.142212,3.250404
170103050304,4.0,31790323800.0,1176356750.0,87.096778,3.222895
070400080101,3.0,31783529600.0,1176105340.0,87.078163,3.222206
120100020601,3.0,31776735300.0,1175853920.0,87.059549,3.221518
051301030205,2.0,31743577000.0,1048677120.0,86.968704,2.873088
101900050504,4.0,31380087800.0,1090988800.0,85.972843,2.98901
080102080508,4.0,31253577600.0,1156495200.0,85.62624,3.16848
051201140801,4.0,30981807400.0,1146438720.0,84.881664,3.140928
020403020408,2.0,30960510000.0,682943616.0,84.823315,1.871078
071300060405,7.0,30913076400.0,1021240800.0,84.69336,2.79792
041000090201,6.0,30907119600.0,1109410200.0,84.67704,3.03948
171100040506,5.0,30893482000.0,1143170360.0,84.639677,3.131974
071300010804,10.0,30869760000.0,964129104.0,84.574685,2.64145
071200030107,21.0,30842880800.0,481586256.0,84.501043,1.319414
040601050401,2.0,30832333700.0,1140907660.0,84.472147,3.125774
110200021202,13.0,30796130400.0,1116724800.0,84.37296,3.05952
020301040201,9.0,30794108600.0,1207368020.0,84.367421,3.307858
040500040703,5.0,30543965000.0,1009046880.0,83.682096,2.764512
102400110604,2.0,30471116900.0,1031980560.0,83.482512,2.827344
020200060402,7.0,30312954200.0,1131869960.0,83.04919,3.101014
080801030106,5.0,30010228800.0,1110486800.0,82.219805,3.04243
102702060409,2.0,29925703500.0,988622064.0,81.988229,2.708554
181002040701,30.0,29870201000.0,1532936930.0,81.836167,4.199827
041402011107,2.0,29759603400.0,983134800.0,81.53316,2.69352
030402010304,10.0,29668480100.0,937938456.0,81.283507,2.569694
180702010002,2.0,29622956200.0,1096156320.0,81.158784,3.003168
120500020412,4.0,29514248100.0,1092133730.0,80.860954,2.992147
080802060303,5.0,29473482500.0,1090625260.0,80.749267,2.988014
120301060307,4.0,29059032900.0,1075289120.0,79.613789,2.945998
080302010402,6.0,29025061600.0,1074032060.0,79.520717,2.942554
030601060802,7.0,28953096500.0,337645440.0,79.323552,0.925056
050100030907,6.0,28747795400.0,1029099400.0,78.761083,2.81945
040400030401,9.0,28419943600.0,513792396.0,77.862859,1.40765
120301090305,2.0,28399990100.0,1050902160.0,77.808192,2.879184
080802010405,4.0,28264105000.0,1045873920.0,77.435904,2.865408
071200061206,4.0,28230133700.0,1044616860.0,77.342832,2.861964
080801030404,3.0,28107837100.0,1040091440.0,77.007773,2.849566
102400110608,4.0,28089514700.0,739253772.0,76.957574,2.025353
030902060200,2.0,27951569200.0,1034308970.0,76.579642,2.833723
070400020605,2.0,27720564500.0,1025760960.0,75.946752,2.810304
101702031705,3.0,27564296600.0,1019978480.0,75.518621,2.794462
051202081002,6.0,27312909100.0,1010676240.0,74.829888,2.768976
150100120802,1.0,27203507200.0,898691904.0,74.530157,2.46217
030501091403,2.0,27092773800.0,895033728.0,74.226778,2.452147
070801010701,4.0,27083546000.0,894728880.0,74.201496,2.451312
101900030401,2.0,27027550400.0,1000116940.0,74.048083,2.740046
101900030601,3.0,26814472100.0,997655376.0,73.464307,2.733302
171100020402,5.0,25941058100.0,1007364960.0,71.071392,2.759904
040302030203,4.0,25926880900.0,959388192.0,71.03255,2.628461
070900010608,4.0,25926880900.0,959388192.0,71.03255,2.628461
071200040103,4.0,25926880900.0,959388192.0,71.03255,2.628461
030801031302,2.0,25872526800.0,957376896.0,70.883635,2.62295
071401061008,8.0,25818172800.0,955365600.0,70.73472,2.61744
020402020608,2.0,25790019900.0,865609764.0,70.657589,2.371534
110702070504,4.0,25750230200.0,952851480.0,70.548576,2.610552
