HUC_12,BW_Demand
160300010506,109.601765305
160300010507,114.373455495
160300010508,311.242878228
160300010509,150.51892215
160300010510,209.676029503
160300010601,117.404279679
160300010602,130.968788117
160300010603,120.956498742
160300010604,133.757441938
160300010605,94.4556637108
160300010606,108.144067913
160300010607,96.1002927423
160300010608,169.794079959
160300020101,138.408987671
160300020102,95.6313847005
160300020103,83.1105113328
160300020104,86.25089252
160300020105,190.507695407
160300020106,89.5869590044
160300020107,134.913194537
160300020108,119.089879662
160300020201,101.097103238
160300020202,97.456494391
160300020203,135.062293351
160300020204,159.958580524
160300020301,252.144907266
160300020302,169.19991076
160300020303,274.335733324
160300020304,167.460317761
160300020305,110.847588077
160300020306,186.599094421
160300020401,66.7929671854
160300020402,96.4473705292
160300020403,80.9448913932
160300020404,95.1583201736
160300020405,105.50744234
160300020406,78.5414003581
160300020407,49.3628189862
160300020408,89.0886942595
160300020409,69.5538705885
160300020410,79.6579443216
160300020411,51.4489410818
160300020412,95.7140366286
160300020501,134.430949956
160300020502,39.4910447448
160300020503,94.6205302775
160300020504,66.6331335604
160300020505,66.7008373439
160300020506,91.9515235424
160300020507,210.105167776
160300030101,154.169329762
160300030102,111.886451811
160300030103,137.368157893
160300030104,99.0653573275
160300030105,214.109626144
160300030201,125.777808994
160300030202,73.8812574744
160300030203,154.703935891
160300030204,128.974002689
160300030205,92.7687558234
160300030206,187.778401047
160300030207,89.7138008177
160300030208,215.009561241
160300030301,271.152556479
160300030302,228.720370114
160300030303,346.257969767
160300030304,138.567225367
160300030305,132.6611287
160300030306,126.74951148
160300030307,125.818898439
160300030308,311.966821462
160300030309,319.488248706
160300030310,112.981683165
160300030311,150.097753286
160300030401,202.507082611
160300030402,298.321354657
160300030403,84.6114762723
160300030404,236.593151003
160300030405,174.427290529
160300030406,151.775719881
160300030407,106.538166612
160300030408,140.360500306
160300030501,265.157644808
160300030502,166.785562813
160300030503,119.843734026
160300030504,147.46426785
160300030505,179.249485612
160300030506,186.948371053
160300030507,212.3820979
160300030508,390.89240557
160300030601,105.004084349
160300030602,312.175068945
160300030603,335.461789608
160300030604,335.619628191
160300030605,444.986585855
160300030606,410.247951686
160300030701,352.274881303
160300030702,391.829679191
160300030703,224.574381948
160300030704,376.904833198
160300030705,440.231540322
160300030706,884.38736093
160300040101,824.828375101
160300040102,960.597301006
160300040103,550.105992079
160300040104,610.455932617
160300040105,938.319950104
160300040201,1508.07929087
160300040202,1423.34238291
160300040203,770.786135435
160300040204,902.307140231
160300040205,571.385304332
160300040206,460.654016256
160300040207,672.089911938
160300040208,576.606938124
160300040301,544.745518446
160300040302,335.940922379
160300040303,388.33477366
160300040304,620.500255704
160300040305,298.927224159
160300040306,626.789735913
160300040307,359.203955412
160300040308,815.837992311
160300040309,604.049465537
160300040401,114.706523836
160300040402,120.806821287
160300040403,206.496653676
160300040404,135.452248573
160300040405,183.493951261
160300040501,371.612352908
160300040502,398.165065348
160300040503,311.403377056
160300040504,135.765778184
160300040505,382.985466719
160300050101,153.973790109
160300050102,308.009506106
160300050103,258.898857296
160300050104,828.934536338
160300050201,854.318017006
160300050202,716.710147381
160300050203,889.380002737
160300050204,527.763819456
160300050205,1236.5255239
160300050206,442.871180892
160300050301,2080.94838738
160300050302,847.657997608
160300050303,1085.31778073
160300050304,1827.45658565
160300050401,609.033538938
160300050402,849.8799541
160300050403,528.599433422
160300050404,397.062542081
160300050405,1276.6039927
160300050406,1177.47500539
160300050501,2357.53321314
160300050502,1439.03043556
160300050503,2345.6602273
160300050504,714.671361685
160300050505,1230.58742476
160300050506,994.198691607
160300050507,1153.04170084
160300050508,838.528518438
160300050509,1225.2930584
160300050601,990.468864202
160300050602,871.521118164
160300050603,1112.61675692
160300050604,1732.34735227
160300050605,984.197253466
160300050606,601.162102938
160300050607,1357.60204577
160300050608,1403.64807367
160300050701,858.44521451
160300050702,1011.80547094
160300050703,1119.16938663
160300050704,967.44201231
160300050705,1537.21795201
160300050706,1771.64882493
160300050707,2060.66396832
160300050708,1621.22699332
160300050709,849.908043623
160300050710,971.311159372
160300050801,617.63331461
160300050802,957.04388833
160300050803,765.89731431
160300050804,837.231981635
160300050805,575.136765718
160300050901,571.909739435
160300050902,794.14248848
160300050903,777.340905011
160300050904,468.293814838
160300050905,845.421627522
160300050906,1043.40440524
160300051001,785.838478565
160300051002,763.836064816
160300051003,881.004008293
160300051004,1431.62429333
160300051005,1008.3020674
160300051006,657.184764147
160300051101,144.109909408
160300051102,84.502546221
160300051103,176.164234884
160300051104,190.879448935
160300051105,98.827202484
160300051201,1044.26628613
160300051202,1401.79063439
160300051203,754.628898382
160300051204,308.476924419
160300051205,472.415348828
160300051206,362.058458209
160300051301,134.565111518
160300051302,181.318516254
160300051303,162.474326164
160300051304,218.756235898
160300051305,125.124135077
160300051306,108.287028193
160300051307,326.55928719
160300051401,130.382812679
160300051402,157.491053402
160300051403,119.492503881
160300051404,144.314323962
160300051405,197.28973639
160300051406,264.642088413
160300051407,379.517216742
160300051408,245.874915481
160300051409,319.603196502
160300051410,289.167997777
160300051411,430.077769697
160300051501,207.07694912
160300051502,467.081095457
160300051503,423.209185362
160300051504,238.721323013
160300051505,773.383847117
160300051506,331.328010857
160300051507,648.7969684
160300051508,289.469789386
160300051509,524.412139237
160300051601,72.2421874925
160300051602,22.1869070679
160300051603,30.8765802756
160300051604,71.9166493714
160300051701,279.483443797
160300051702,515.823619127
160300051703,97.6183330417
160300051704,92.6604902446
160300051705,495.669997305
160300051706,224.236683369
160300051707,191.902837873
160300051708,301.595161453
160300051709,139.39234136
160300060101,138.601836026
160300060102,224.745432973
160300060103,212.534643263
160300060104,275.980629802
160300060105,305.436943233
160300060106,226.547749877
160300060107,131.570802569
160300060108,163.029700994
160300060109,393.472195208
160300060110,123.70300442
160300060201,208.151011825
160300060202,224.929667234
160300060203,359.653282881
160300060204,276.544393778
160300060205,451.738692939
160300060301,118.165417016
160300060302,315.56630671
160300060303,393.20624131
160300060304,277.700087428
160300060305,215.495257974
160300060306,317.208080828
160300060307,329.999592066
160300060308,500.858281851
160300060309,474.663312197
160300060310,388.654735148
160300060401,316.659016013
160300060402,171.299124241
160300060403,168.755444825
160300060404,521.461109042
160300060405,164.087378621
160300060406,221.593530416
160300060407,425.158245564
160300060501,497.754448295
160300060502,488.207803071
160300060503,179.771396458
160300060504,515.346631289
160300060505,506.702353895
160300060506,167.063701749
160300060507,174.529990911
160300060601,188.960731089
160300060602,148.707105696
160300060603,258.483632416
160300060701,167.885592774
160300060702,168.561542422
160300060703,282.20346804
160300060704,188.547893047
160300060705,76.0399785936
160300060706,278.526352793
160300060707,165.468488783
160300060801,336.140178919
160300060802,303.250006258
160300060803,278.946844637
160300060804,370.504767895
160300060805,196.290679634
160300060806,221.064314008
160300060901,122.291182011
160300060902,85.2524948418
160300060903,86.8056268394
160300060904,92.7051178217
160300060905,135.059028
160300061001,99.7229750752
160300061002,350.946529359
160300061003,191.201634794
160300061004,164.931367695
160300061005,222.602653831
160300061006,256.72238189
160300061101,377.744471967
160300061102,516.184419453
160300061103,429.457250059
160300061201,204.744846433
160300061202,156.906228513
160300061203,192.855962276
160300061204,346.890776247
160300061205,235.451493263
160300061206,240.361676782
160300061207,157.735622674
160300061208,168.112382054
160300061301,394.129300117
160300061302,406.489884973
160300061303,237.745532513
160300061304,316.296861231
160300061305,391.008203447
160300061306,534.869826198
160300061307,588.794363379
160300061401,306.152202964
160300061402,424.035657406
160300061403,696.086364627
160300061404,383.814745963
160300061405,347.217032969
160300061406,294.224283516
160300061407,367.166549265
160300061408,419.156944394
160300070101,88.6188979745
160300070102,118.271904379
160300070103,180.922509551
160300070104,86.4584153295
160300070105,155.626216322
160300070106,110.863022894
160300070201,77.6653319001
160300070202,79.5467748642
160300070203,101.731525123
160300070204,189.278749466
160300070205,106.050285637
160300070206,183.745285004
160300070207,132.002205729
160300070208,99.754429847
160300070209,187.513519943
160300070210,136.440533519
160300070211,238.036846071
160300070301,208.980271414
160300070302,51.1233346909
160300070303,98.4704475701
160300070304,96.1730090082
160300070305,145.89291057
160300070306,254.911556363
160300070307,242.718183517
160300070308,123.179540902
160300070309,157.839974195
160300070310,117.96946466
160300070401,145.440120131
160300070402,112.707942277
160300070403,128.774814367
160300070404,114.017898202
160300070405,85.0987209082
160300070406,79.3017040491
160300070501,181.091573209
160300070502,70.2374782264
160300070503,74.0887123942
160300070504,160.591630548
160300070505,140.588362753
160300070506,65.3636287153
160300070507,145.960434332
160300070508,78.0483291447
160300070509,132.204908639
160300070601,60.2526061535
160300070602,118.090862051
160300070603,74.2481077909
160300070604,120.828378707
160300070605,51.2148209065
160300070606,50.4411680102
160300070607,43.8462691456
160300070608,121.834459752
160300070609,132.941534147
160300070610,81.8807126582
160300070701,79.2825303525
160300070702,97.4277029932
160300070703,50.5242472589
160300070704,50.3184154034
160300070705,147.389876723
160300080101,150.866872132
160300080102,73.1858669519
160300080103,157.179901391
160300080104,204.030050695
160300080201,97.7375283837
160300080202,123.722530037
160300080203,184.714521527
160300080204,74.0491648614
160300080301,120.653864413
160300080302,44.0430468917
160300080303,94.8463738263
160300080304,46.0239261687
160300080305,93.0705658346
160300080306,127.264119804
160300080401,126.765804023
160300080402,129.336662292
160300080403,158.186510533
160300080404,184.153461635
160300080405,171.43395564
160300080406,486.946340203
160300080501,114.822804973
160300080502,166.726790279
160300090101,60.4535751045
160300090102,144.66683194
160300090103,58.2775003314
160300090104,74.4132255018
160300090105,103.517230377
160300090106,48.5291535705
160300090107,139.103286818
160300090108,78.1731683314
160300090201,26.5507848114
160300090202,32.5937420428
160300090203,72.2631690055
160300090204,46.4344151206
160300090205,65.3266792372
160300090206,127.265969917
160300090301,50.2004930377
160300090302,83.6230699867
160300090303,62.1232413948
160300090304,67.6284508109
160300090305,40.6640210301
160300090306,81.3445492238
160300090401,55.9693276957
160300090402,31.9950889423
160300090403,35.9167805314
160300090404,50.3702495247
160300090405,46.6026049033
160300090406,49.4090933353
160300090407,37.1092123166
160300090408,42.4967389777
160300090409,69.3272348791
160300090500,252.755397007
160401010101,69.1366269216
160401010102,48.2038350999
160401010103,80.1571051031
160401010104,36.8030517101
160401010105,68.3790266067
160401010201,37.9382682294
160401010202,60.2589414194
160401010203,69.0358463079
160401010204,56.2892466038
160401010205,33.0026584864
160401010301,95.2376412451
160401010302,40.6584358513
160401010303,82.5779760331
160401010304,63.5592217296
160401010305,88.3084815145
160401010401,66.9523609728
160401010402,106.398424715
160401010403,57.0013881773
