HUC_12,MB_Demand
010700050204,1945.91311741
010700050205,1178.36081219
010700050206,1460.65774632
010700060101,511.733247519
010700060102,647.088563919
010700060201,611.516776443
010700060202,1236.35322165
010700060301,919.633348584
010700060302,1467.93933213
010700060401,1240.69098234
010700060402,600.225157619
010700060501,1128.39211249
010700060502,965.771419048
010700060503,1597.44255018
010700060601,711.118148565
010700060602,815.669668436
010700060603,392.587417364
010700060604,864.282947063
010700060605,1143.36231947
010700060606,961.499874115
010700060607,1103.28944254
010700060701,881.396240234
010700060702,543.881539583
010700060703,758.123471975
010700060801,613.959347725
010700060802,1201.10212731
010700060803,571.291254997
010700060804,861.81964469
010700060901,1054.52458811
010700060902,1235.54825091
010700060903,1061.32343316
010700060904,581.768723011
010700060905,1609.24991703
010700060906,1895.16319656
010700061001,1063.42848682
010700061002,1232.39740801
010700061101,817.601773739
010700061102,2118.29768825
010700061201,1298.92182136
010700061202,2000.36716318
010700061203,1985.41441584
010700061204,712.798494101
010700061205,872.080362558
010700061206,2363.02863669
010700061207,1517.88722062
010700061301,1203.1940794
010700061302,1457.18253684
010700061303,671.752315998
010700061401,1061.82958961
010700061402,1849.06190968
010700061403,2044.32830024
010700061404,1752.47371101
010801010101,28.3582065664
010801010102,27.9827116877
010801010103,21.2739647739
010801010104,55.4702381939
010801010201,17.9687850587
010801010202,29.4491605647
010801010203,21.0257980973
010801010301,24.3854367658
010801010303,15.4517806247
010801010304,20.1613162085
010801010305,67.3088913485
010801010401,45.6683610529
010801010402,26.2792077214
010801010403,46.238891691
010801010404,48.0060138255
010801010405,61.5673203915
010801010501,104.800546393
010801010502,51.3624364361
010801010503,76.9576578289
010801010601,104.524086863
010801010602,42.3493980765
010801010603,97.340074569
010801010701,112.049521536
010801010702,47.6751189828
010801010703,59.55820328
010801010704,83.9734095335
010801010705,36.5080747008
010801010706,76.4362083822
010801010707,121.988004208
010801010801,67.3750050962
010801010802,51.2024366558
010801010803,60.2157698274
010801010804,51.8486480564
010801010805,59.6700231582
010801010806,93.5097147375
010801010901,51.8063428849
010801010902,81.1854522675
010801010903,122.337374508
010801020101,46.3374514878
010801020102,133.802679896
010801020103,59.005247727
010801020104,103.097239688
010801020201,37.3760168701
010801020202,139.394779399
010801020203,141.456713691
010801020301,125.708729729
010801020302,145.336334407
010801020401,138.503509492
010801020402,167.303740352
010801020403,103.189763844
010801030101,55.8625837564
010801030102,160.753563017
010801030201,121.584807709
010801030202,135.892339557
010801030203,100.37045145
010801030204,153.619455636
010801030205,62.333316505
010801030206,113.565523893
010801030301,73.576536119
010801030302,81.0140259862
010801030303,114.623541445
010801030304,54.3822390437
010801030401,123.655938864
010801030402,185.755280346
010801030403,180.314965039
010801030501,66.6222617626
010801030502,62.9358853102
010801030503,106.897668362
010801030504,110.9023875
010801030505,130.735137552
010801030506,128.554509431
010801030601,151.365645647
010801030602,208.118192345
010801030701,176.034058839
010801030702,121.526750028
010801030703,200.293187201
010801040101,113.508378386
010801040102,229.283465773
010801040103,188.454116583
010801040104,100.677742392
010801040201,97.6168380678
010801040202,142.347734541
010801040203,105.412071407
010801040204,93.7983963788
010801040205,293.093445569
010801040301,97.2194239795
010801040302,203.827790767
010801040303,282.10494262
010801040304,65.4178932905
010801040401,116.153333426
010801040402,366.796168953
010801050101,224.402200758
010801050102,173.222631216
010801050103,181.068288952
010801050104,218.980301112
010801050105,119.089520007
010801050106,232.022295415
010801050201,250.545869589
010801050202,152.858461738
010801050203,158.479707986
010801050301,156.853795797
010801050302,158.209555358
010801050401,261.756722003
010801050402,188.895771414
010801050501,203.014625937
010801050502,278.869187564
010801050503,139.51271826
010801060101,225.96252346
010801060102,367.718209863
010801060103,139.313961744
010801060104,163.465010464
010801060105,291.713621795
010801060106,304.191153586
010801060201,221.044508904
010801060202,140.306262583
010801060203,152.572495967
010801060204,94.4597862363
010801060205,166.071657002
010801060206,197.509647518
010801060207,236.072848737
010801060301,216.02522409
010801060302,345.939077497
010801060303,221.249215007
010801060304,302.308554828
010801060305,282.535267353
010801060401,620.381863475
010801060402,647.185315013
010801060403,488.224207222
010801060404,353.533568501
010801060405,384.8859694
010801060406,474.28918165
010801060407,216.626405656
010801060501,232.855235875
010801060502,295.23310113
010801060503,246.543125927
010801060504,221.166262746
010801060505,440.660442054
010801060601,226.96235311
010801060602,376.756105959
010801060603,358.750877261
010801060701,340.18555069
010801060702,458.822500646
010801060703,394.275347471
010801070101,392.123824954
010801070102,361.188456178
010801070201,412.409608603
010801070202,446.695009589
010801070203,540.874918818
010801070301,286.996634603
010801070302,191.406476617
010801070303,244.698169887
010801070304,473.134571493
010801070305,145.723472834
010801070306,293.930446744
010801070307,155.635644913
010801070401,330.593825758
010801070402,436.606746972
010801070403,163.89542979
010801070404,163.040231168
010801070405,628.454476714
010801070406,305.086748004
010801070501,578.212918401
010801070502,568.338455796
010801070503,395.725156307
010801070504,190.115511417
010801070505,789.92368722
010801070506,362.467656136
010801070507,684.97942102
010802010101,432.22554028
010802010102,345.932569027
010802010103,458.749283314
010802010104,493.914741993
010802010201,958.827905774
010802010202,1205.07672036
010802010301,677.389690876
010802010302,542.494601488
010802010303,1253.09817183
010802010401,924.457165122
010802010402,717.361232996
010802010403,718.629363656
010802010501,1221.04663777
010802010502,643.939571619
010802010503,670.50354445
010802010601,811.027427197
010802010602,1133.58245814
010802010603,803.483358145
010802010604,1066.16709983
010802010605,1601.11059308
010802010606,1193.82108414
010802010607,492.6531142
010802010608,841.804972649
010802010609,646.8821913
010802010610,606.354648113
010802010701,948.189950466
010802010702,1700.21867228
010802020101,1001.24609208
010802020102,688.60739994
010802020103,1908.30440259
010802020201,2213.34916282
010802020202,755.344056129
010802020203,1299.73315573
010802020204,1175.31794262
010802020205,1262.97611547
010802020206,755.477513313
010802020207,864.623569965
010802030101,476.283325791
010802030102,337.632303238
010802030103,587.347059667
010802030104,349.986513972
010802030105,688.048552036
010802030201,560.2067312
010802030202,421.763209224
010802030203,407.891487956
010802030204,335.885679841
010802030205,666.136292815
010802030301,726.141166329
010802030302,554.420991182
010802030401,506.156189084
010802030402,930.014752865
010802030501,470.624464273
010802030502,917.860183239
010802040101,311.673604727
010802040102,1513.55104041
010802040103,289.29302597
010802040104,2442.4583168
010802040105,615.035796642
010802040106,1812.13182187
010802040201,640.248539209
010802040202,1601.72434783
010802040203,1150.15282393
010802040204,534.823073387
010802040205,2040.87418938
010802040206,726.563860416
010802040207,1596.18825984
010802040301,1761.57340026
010802040302,1038.55577588
010802040303,1668.45327425
010802040304,681.002549887
010802040305,1674.56787729
010802040306,898.465125084
010802040307,807.086898327
010802040401,629.557933092
010802040402,1857.6659019
010802050101,1085.30517912
010802050102,1116.75570321
010802050103,581.520606279
010802050104,732.404186487
010802050105,1359.07012963
010802050201,1689.06421733
010802050202,542.409849167
010802050203,1663.31095457
010802050301,620.034527302
010802050302,939.754369736
010802050303,1120.8354671
010802050401,1159.74313283
010802050402,1651.21941042
010802050501,702.422856569
010802050502,667.029901981
010802050503,747.648522139
010802050504,1009.44685936
010802050505,1294.34429717
010802050506,1257.96854734
010802050601,1287.30816627
010802050602,1852.84305954
010802050603,1638.29753065
010802050701,899.615192175
010802050702,2274.11215711
010802050801,1551.07001758
010802050802,1780.77054381
010802050803,664.887326956
010802050804,750.138281345
010802050805,1429.3829
010802050901,2500.04710269
010802050902,954.647977114
010802050903,1646.57209277
010802050904,762.885539532
010802050905,1445.90036845
010802060101,927.686437726
010802060102,502.615859032
010802060103,407.525044084
010802060104,953.261473894
010802060105,1148.85015833
010802060201,965.226267219
010802060202,850.990372062
010802060301,1055.52264178
010802060302,1008.13856423
010802060303,979.546612978
010802060304,665.905312061
010802060305,1142.4919014
010802070101,872.088101625
010802070102,915.550011277
010802070103,502.048013449
010802070201,338.468361974
010802070202,889.772286773
010802070203,685.753532529
010802070204,1523.26560187
010802070301,499.69648385
010802070302,1202.65773034
010802070401,1009.59331989
010802070402,802.371234417
010802070403,680.883358717
010802070404,1513.27176237
010802070405,1273.59258366
010802070501,748.893681526
010802070502,1265.61739087
010802070601,837.885457277
010802070602,1675.00227451
010900010101,855.582227707
010900010102,2314.56627822
010900010201,1741.8309586
010900010202,1375.63125205
010900010203,735.076748848
010900010204,406.26049304
010900010205,2079.37695336
010900010301,2281.35568929
010900010302,1794.44909883
010900010401,684.496895075
010900010402,1942.24421716
010900010501,1050.56671786
010900010502,1691.94575357
010900010601,2660.36009169
010900010602,1849.53535414
010900010603,1295.70092201
010900010604,1894.10631466
010900010701,1577.60528564
010900010702,1058.45321178
010900010703,2391.61615252
010900010704,2420.52615499
010900010801,2168.35405016
010900010802,1370.2223568
010900010803,2003.14712453
010900010901,2165.72602773
010900010902,1830.48193264
010900020101,1085.66348171
010900020102,2207.09438992
010900020103,1347.60361075
010900020104,1809.20466399
010900020105,1518.06510711
010900020106,1262.64006996
010900020107,1187.36254501
010900020201,328.008947849
010900020202,275.979781151
010900020203,515.373868346
010900020204,350.322193742
010900020205,1962.19658804
010900020206,6650.93152094
010900020301,1291.97204924
010900020302,2524.3001647
010900020303,868.122241735
010900020304,1807.69124818
010900020305,398.611256838
010900020306,1540.87244153
010900020401,1645.0503788
010900020402,1640.05018377
010900020501,1103.94546103
010900020502,1904.5150702
010900020503,558.907633781
010900020601,467.89511025
010900020602,1192.88019228
010900020603,621.582305551
010900020604,349.913256645
010900020701,561.132685006
010900030101,1499.98899412
010900030102,1804.70126963
010900030103,1805.0946207
010900030104,2746.7830348
010900030105,1966.02288675
010900030201,1857.18730927
010900030202,2210.22452259
010900030203,1041.80167007
010900030204,1291.61880636
010900030205,1707.94499969
010900030206,1710.55682611
010900030207,1417.66618729
010900030208,2071.70162249
010900040101,1597.3239131
010900040102,1993.41917181
010900040103,2907.50243998
010900040201,2235.0578661
010900040202,2146.02430487
010900040203,938.35324645
010900040204,2814.11333752
010900040301,2183.21389246
010900040302,1990.80974245
010900040401,2678.00703859
010900040501,1104.61690998
010900040502,2413.28966141
010900040601,1190.72378254
010900040602,1215.4480412
010900040603,721.206974506
010900040604,1042.56672859
010900040605,1523.96641302
010900040606,1751.21100688
010900040607,606.341691256
010900040608,925.705627918
010900040609,1315.58323693
010900040701,2356.84186149
010900040702,736.65984273
010900040801,2207.50190735
010900040802,1527.19569802
010900040803,1204.77532125
010900040804,2280.89669514
010900040901,1049.14378309
010900040902,410.244014263
010900040903,899.520641804
010900040904,996.244746447
010900040905,1737.27028131
010900040906,318.330220222
010900040907,590.244380474
010900040908,1015.31367016
010900040909,391.888347149
010900040910,1313.84075022
010900040911,294.13034153
010900040912,581.348998308
010900050101,2529.37159014
010900050102,1093.90431046
010900050201,915.925859928
010900050202,1442.20508456
010900050203,473.100538015
010900050204,773.793570518
010900050205,1978.46749568
010900050301,1046.86739302
010900050302,611.030040979
010900050303,515.24506855
010900050401,618.025895596
010900050402,363.743693829
