HUC_12,FF_Demand
010700060301,19502.9985962
010700060302,31513.3011131
010700060401,27683.4707394
010700060402,13040.4050293
010700060501,24465.2352104
010700060502,20434.3203735
010700060503,33576.6951256
010700060601,15018.321682
010700060602,17178.4754906
010700060603,8154.54285812
010700060604,17919.4570618
010700060605,23710.3872185
010700060606,19680.5684662
010700060607,22682.8538704
010700060701,18033.9014702
010700060702,11087.4425774
010700060703,15365.6182518
010700060801,12750.2394333
010700060802,24794.0686989
010700060803,11640.3857231
010700060804,17402.8164787
010700060901,21034.8937759
010700060902,24841.9711685
010700060903,21589.5214806
010700060904,11762.2892227
010700060905,32634.5260811
010700060906,38037.4907532
010700061001,21161.6350708
010700061002,24671.6856613
010700061101,16377.6306152
010700061102,42256.1291771
010700061201,25553.2986069
010700061202,39222.1829071
010700061203,39824.9741478
010700061204,14216.5576324
010700061205,17305.2418289
010700061206,46781.090416
010700061207,30190.8882904
010700061301,24120.0255356
010700061302,29116.1640549
010700061303,13378.2243652
010700061401,21143.1360016
010700061402,36689.7573395
010700061403,40632.2516289
010700061404,34497.1385307
010801010101,870.839101672
010801010102,854.969040513
010801010103,651.646751285
010801010104,1670.10539651
010801010201,556.513471484
010801010202,897.211921573
010801010203,627.926106691
010801010301,725.5590415
010801010303,466.826085925
010801010304,600.652667522
010801010305,1995.51437998
010801010401,1360.32204175
010801010402,780.659104586
010801010403,1389.49873924
010801010404,1436.43176103
010801010405,1862.57087278
010801010501,3132.24093843
010801010502,1545.02932477
010801010503,2314.26482153
010801010601,3140.0419755
010801010602,1284.90944099
010801010603,2937.75443983
010801010701,3218.5130229
010801010702,1376.63761759
010801010703,1705.49438858
010801010704,2479.41709709
010801010705,1064.73762274
010801010706,2287.80499029
010801010707,3585.04172277
010801010801,1896.26188946
010801010802,1452.6569066
010801010803,1715.74078703
010801010804,1495.97054243
010801010805,1739.37761211
010801010806,2694.74250317
010801010901,1554.0381341
010801010902,2406.76324797
010801010903,3624.66273689
010801020101,1356.65195942
010801020102,3939.50805759
010801020103,1702.71741295
010801020104,2989.18588829
010801020201,1115.59054708
010801020202,4141.8124032
010801020203,4133.45873356
010801020301,3617.05004406
010801020302,4203.52889442
010801020401,3984.63274145
010801020402,4789.77773809
010801020403,2972.89199066
010801030101,1617.07711077
010801030102,4651.32578039
010801030201,3582.6570363
010801030202,3969.32918072
010801030203,2911.42990255
010801030204,4404.0790987
010801030205,1795.00840902
010801030206,3240.81532478
010801030301,2092.96192646
010801030302,2332.73974323
010801030303,3273.69479084
010801030304,1572.12876701
010801030401,3438.2998085
010801030402,5220.32302666
010801030403,5223.21924686
010801030501,1920.24998856
010801030502,1816.69167995
010801030503,3051.89589119
010801030504,3105.15575123
010801030505,3676.42000961
010801030506,3659.01025391
010801030601,4318.06291676
010801030602,5907.0225668
010801030701,4870.93999004
010801030702,3396.76982021
010801030703,5572.3107357
010801040101,3198.64989185
010801040102,6447.37244892
010801040103,5249.61334038
010801040104,2779.0410347
010801040201,2674.99755001
010801040202,3837.74333096
010801040203,2829.04637623
010801040204,2494.18435287
010801040205,7962.92074871
010801040301,2670.13915539
010801040302,5605.12956619
010801040303,7735.70696354
010801040304,1762.88345528
010801040401,3048.39851379
010801040402,9775.20830822
010801050101,6161.59515667
010801050102,4733.37323093
010801050103,4962.31533623
010801050104,5952.58119011
010801050105,3229.48199272
010801050106,6309.87640858
010801050201,6904.67024899
010801050202,4214.01168919
010801050203,4335.98314762
010801050301,4346.56885147
010801050302,4334.80490303
010801050401,7280.67914486
010801050402,5191.88643074
010801050501,5524.16998577
010801050502,7573.00979233
010801050503,3722.57433796
010801060101,5872.14447021
010801060102,9328.85235691
010801060103,3626.4502821
010801060104,4088.45557785
010801060105,7420.77058315
010801060106,7809.13996887
010801060201,5885.68182087
010801060202,3743.94831562
010801060203,3993.33156681
010801060204,2476.12698936
010801060205,4381.26800156
010801060206,5296.81603432
010801060207,6227.06662655
010801060301,5487.60956573
010801060302,8981.59697914
010801060303,5594.66106701
010801060304,7763.01924992
010801060305,7107.19410801
010801060401,14626.0035076
010801060402,15018.1767635
010801060403,12017.1925507
010801060404,8633.22229958
010801060405,9131.98168564
010801060406,11410.5589848
010801060407,5328.52528191
010801060501,6023.19995499
010801060502,7452.35350227
010801060503,6241.36610699
010801060504,5624.2237463
010801060505,10824.7856636
010801060601,5620.92874241
010801060602,9228.27714634
010801060603,8622.6454258
010801060701,8056.97898483
010801060702,11222.9604702
010801060703,9316.89218903
010801070101,9381.64088631
010801070102,8491.18270493
010801070201,9522.58803177
010801070202,10267.6322861
010801070203,12429.0945816
010801070301,7106.49312878
010801070302,4723.21878052
010801070303,5935.66215515
010801070304,11323.0994148
010801070305,3476.0812149
010801070306,6941.71243286
010801070307,3700.85095596
010801070401,7732.00697517
010801070402,10218.0109634
010801070403,3795.74004936
010801070404,3766.21828651
010801070405,14442.5972042
010801070406,6915.91108131
010801070501,13252.1346779
010801070502,12859.5327396
010801070503,8770.30607986
010801070504,4361.99466324
010801070505,17740.062849
010801070506,8183.52968407
010801070507,15197.0522633
010802010101,9755.66714096
010802010102,7739.08019829
010802010103,10220.2404461
010802010104,11067.1140518
010802010201,20898.242775
010802010202,25839.0893326
010802010301,14861.6686058
010802010302,11540.1622467
010802010303,26498.3917999
010802010401,20017.993042
010802010402,15262.1041374
010802010403,15643.2424393
010802010501,26300.6990013
010802010502,14097.150116
010802010503,14396.4708748
010802010601,17240.6040001
010802010602,24276.9208755
010802010603,17079.590107
010802010604,23031.3558578
010802010605,33901.0118408
010802010606,25888.9724464
010802010607,10672.2808228
010802010608,18198.3464546
010802010609,13958.7009201
010802010610,13018.9720192
010802010701,20099.425766
010802010702,36476.5819435
010802020101,20054.3719215
010802020102,14188.3184586
010802020103,38784.5179482
010802020201,44327.1065826
010802020202,15631.9948196
010802020203,27117.6930847
010802020204,23998.5631332
010802020205,26117.4001427
010802020206,15923.335598
010802020207,18350.6745911
010802030101,11046.5222111
010802030102,7880.15171242
010802030103,13509.6778984
010802030104,7994.85863686
010802030105,15642.1551685
010802030201,12586.1944447
010802030202,9447.397789
010802030203,9051.14263535
010802030204,7402.92562103
010802030205,14791.2128105
010802030301,16280.0219727
010802030302,12334.3306198
010802030401,11379.4775562
010802030402,20351.6922474
010802030501,10277.5299911
010802030502,20024.2823524
010802040101,6498.35108948
010802040102,30671.8890266
010802040103,5907.99277115
010802040104,50355.409832
010802040105,12809.8936768
010802040106,37766.9026833
010802040201,12681.9039459
010802040202,31602.4521713
010802040203,22988.5072937
010802040204,10713.3276901
010802040205,40857.5126648
010802040206,14770.797924
010802040207,32624.9063301
010802040301,34739.8830719
010802040302,20603.5340652
010802040303,33249.8133316
010802040304,13644.8941116
010802040305,33929.0016098
010802040306,18448.5930862
010802040307,16545.8681412
010802040401,13165.9605942
010802040402,39288.8301506
010802050101,23006.6616631
010802050102,23971.661293
010802050103,12520.1395721
010802050104,15734.3865166
010802050105,29113.3015938
010802050201,35399.6538963
010802050202,11473.7574463
010802050203,35302.7863884
010802050301,13296.4622345
010802050302,20087.9038658
010802050303,24121.964798
010802050401,24365.5893326
010802050402,34862.5740509
010802050501,14951.2340164
010802050502,14254.330143
010802050503,15909.4253311
010802050504,21425.471138
010802050505,27755.5238113
010802050506,26956.4846344
010802050601,27832.5015259
010802050602,39783.3258133
010802050603,35360.556694
010802050701,19268.166008
010802050702,48769.266571
010802050801,32597.7277069
010802050802,37330.1342163
010802050803,14184.0736237
010802050804,15942.8546371
010802050805,30349.4418869
010802050901,53131.0889893
010802050902,20180.2486267
010802050903,34919.4806213
010802050904,16130.9138184
010802050905,30574.9623566
010802060101,20460.3583202
010802060102,11024.3777256
010802060103,8861.96657944
010802060104,20746.6535625
010802060105,24989.1227551
010802060201,20944.119133
010802060202,18337.9280815
010802060301,22757.8272209
010802060302,21595.3835793
010802060303,21037.0878296
010802060304,14307.6457062
010802060305,24652.836998
010802070101,18224.1372414
010802070102,19292.733223
010802070103,10502.7267189
010802070201,7236.03749466
010802070202,19039.941246
010802070203,14568.6456413
010802070204,32130.714695
010802070301,10638.5691643
010802070302,25484.2511749
010802070401,21188.4627495
010802070402,16960.619606
010802070403,14527.6228104
010802070404,32331.9734497
010802070405,27142.3688469
010802070501,15956.4443817
010802070502,27075.5242615
010802070601,17829.7152672
010802070602,35803.6560516
010900010101,16852.4537277
010900010102,45078.3426743
010900010201,34905.6710892
010900010202,27329.335556
010900010203,14526.0150223
010900010204,7968.19574738
010900010205,40444.5600281
010900010301,43414.252018
010900010302,35168.6421509
010900010401,13742.8080368
010900010402,38673.5957184
010900010501,21201.4477692
010900010502,34107.3301468
010900010601,51692.3790131
010900010602,36021.991394
010900010603,25261.526535
010900010604,37056.3695602
010900010701,31192.9361877
010900010702,21132.5890427
010900010703,47732.4922638
010900010704,48405.490097
010900010801,42457.4811249
010900010802,26756.4971466
010900010803,39545.5935516
010900010901,42276.8488235
010900010902,35201.3094101
010900020101,20744.5941772
010900020102,41722.5618515
010900020103,25468.4515991
010900020104,33853.6597214
010900020105,28580.741806
010900020106,23759.7265396
010900020107,22520.6161423
010900020201,6130.48242569
010900020202,5221.13408661
010900020203,9867.02082825
010900020204,6866.07089233
010900020205,39121.9051876
010900020206,129969.501606
010900020301,24743.3437042
010900020302,47884.6559753
010900020303,16608.8829536
010900020304,34430.8738785
010900020305,7676.38472366
010900020306,29679.91259
010900020401,31823.5583916
010900020402,31891.7390976
010900020501,21507.2454376
010900020502,37284.5906067
010900020503,10971.2599792
010900020601,9067.87947464
010900020602,23027.2570648
010900020603,12000.2901878
010900020604,6770.83555984
010900020701,11020.6821346
010900030101,29321.9997482
010900030102,35207.3865433
010900030103,35080.9981766
010900030104,53413.4701691
010900030105,38203.5636063
010900030201,36005.9271698
010900030202,43163.7478561
010900030203,20444.3810959
010900030204,25246.6359711
010900030205,33161.1930771
010900030206,33306.3423309
010900030207,27734.268898
010900030208,40556.6310577
010900040101,30428.2625427
010900040102,38357.9495697
010900040103,56036.6899414
010900040201,42363.5926285
010900040202,41188.781395
010900040203,17861.0835953
010900040204,53997.443512
010900040301,42548.1418076
010900040302,38676.1378098
010900040401,52498.4447861
010900040501,21815.2456894
010900040502,47638.3606949
010900040601,23959.0387421
010900040602,24321.0870972
010900040603,14500.2187576
010900040604,20589.8552628
010900040605,30133.6145706
010900040606,34847.799324
010900040607,12148.8342819
010900040608,18442.7682648
010900040609,26335.4533234
010900040701,46384.6073227
010900040702,14632.4520493
010900040801,42779.4323273
010900040802,29581.7697754
010900040803,23673.2722931
010900040804,44428.4345779
010900040901,20879.1976395
010900040902,8227.60253143
010900040903,18104.0645981
010900040904,20076.0932159
010900040905,34301.603241
010900040906,6404.48322296
010900040907,11780.2382202
010900040908,20450.6683846
010900040909,7836.61042023
010900040910,25977.0341339
010900040911,5858.24225235
010900040912,11711.6955185
010900050101,50988.9310608
010900050102,22197.3856354
010900050201,18502.0472107
010900050202,29115.5962906
010900050203,9565.28387451
010900050204,15661.8490105
010900050205,40273.0262985
010900050301,21352.6023636
010900050302,12521.0166512
010900050303,10551.3409386
010900050401,12460.7198677
010900050402,7345.60860825
