HUC_12,MeanPrecip
010700050202,47.6530990601
010700050203,47.7588996887
010700050204,47.9672012329
010700050205,46.9873008728
010700050206,47.7291984558
010700060101,46.4043006897
010700060102,46.9333000183
010700060201,45.7821998596
010700060202,45.0119018555
010700060301,44.3008995056
010700060302,44.1649017334
010700060401,44.9663009644
010700060402,46.7673988342
010700060501,44.8867988586
010700060502,45.460899353
010700060503,43.6632003784
010700060601,48.4756011963
010700060602,45.9893989563
010700060603,45.3333015442
010700060604,48.4239006042
010700060605,46.8079986572
010700060606,46.8022003174
010700060607,44.9557991028
010700060701,43.6511993408
010700060702,42.1458015442
010700060703,42.7100982666
010700060801,45.106098175
010700060802,43.0780982971
010700060803,42.4230995178
010700060804,43.0131988525
010700060901,49.9318008423
010700060902,48.9159011841
010700060903,48.0587997437
010700060904,47.0185012817
010700060905,44.9166984558
010700060906,46.4387016296
010700061001,46.3255996704
010700061002,45.4847984314
010700061101,46.2812995911
010700061102,46.6994018555
010700061201,46.8709983826
010700061202,47.007598877
010700061203,45.5365982056
010700061204,46.0185012817
010700061205,46.0163993835
010700061206,46.1637001038
010700061207,46.9541015625
010700061301,48.2927017212
010700061302,47.9714012146
010700061303,47.4199981689
010700061401,48.160900116
010700061402,48.0652008057
010700061403,48.2555999756
010700061404,48.9667015076
010801010101,53.6714820862
010801010102,49.1351013184
010801010103,50.1392364502
010801010104,47.2690010071
010801010201,50.6907615662
010801010202,48.8946990967
010801010203,46.5155982971
010801010301,46.1904983521
010801010303,49.3558769226
010801010304,47.4195175171
010801010305,45.236000061
010801010401,45.6441993713
010801010402,43.2697982788
010801010403,45.7112998962
010801010404,44.757598877
010801010405,47.8067016602
010801010501,46.1787986755
010801010502,49.0970993042
010801010503,45.448299408
010801010601,47.7610015869
010801010602,46.1733016968
010801010603,42.7865982056
010801010701,52.1935997009
010801010702,44.7966003418
010801010703,42.5634002686
010801010704,48.0567016602
010801010705,50.673500061
010801010706,49.8092002869
010801010707,43.3669013977
010801010801,58.2787017822
010801010802,50.4564971924
010801010803,47.3390007019
010801010804,50.6189994812
010801010805,45.648601532
010801010806,42.826499939
010801010901,43.5278015137
010801010902,40.1414985657
010801010903,41.2886009216
010801020101,47.51720047
010801020102,46.1180000305
010801020103,44.5155982971
010801020104,44.7668991089
010801020201,45.745098114
010801020202,47.6870994568
010801020203,42.2631988525
010801020301,44.3165016174
010801020302,42.2243995667
010801020401,42.6500015259
010801020402,46.1258010864
010801020403,40.7400016785
010801030101,40.4726982117
010801030102,41.6786003113
010801030201,40.5
010801030202,39.6949996948
010801030203,40.0600013733
010801030204,43.2444000244
010801030205,39.9258995056
010801030206,40.6100006104
010801030301,55.6666984558
010801030302,47.1268005371
010801030303,47.4838981628
010801030304,39.326499939
010801030401,65.1979980469
010801030402,56.748298645
010801030403,39.9075012207
010801030501,40.118598938
010801030502,40.2711982727
010801030503,40.8721008301
010801030504,51.1026000977
010801030505,43.8824005127
010801030506,39.8624000549
010801030601,44.6399993896
010801030602,42.1552009583
010801030701,42.5583000183
010801030702,40.5164985657
010801030703,38.3610992432
010801040101,43.4944000244
010801040102,44.2663002014
010801040103,42.8955001831
010801040104,40.1940002441
010801040201,42.6824989319
010801040202,44.0625
010801040203,41.1786003113
010801040204,42.5306015015
010801040205,39.3953018188
010801040301,41.25
010801040302,42.2136993408
010801040303,43.0
010801040304,38.8946990967
010801040401,41.5817985535
010801040402,40.9520988464
010801050101,51.5662994385
010801050102,55.1796989441
010801050103,50.6171989441
010801050104,53.2449989319
010801050105,48.1370010376
010801050106,48.3223991394
010801050201,46.904800415
010801050202,43.3091011047
010801050203,47.045501709
010801050301,41.9822998047
010801050302,41.8381004333
010801050401,42.7647018433
010801050402,40.4435997009
010801050501,43.8692016602
010801050502,43.2695007324
010801050503,42.1446990967
010801060101,44.9495010376
010801060102,45.8759994507
010801060103,42.4762001038
010801060104,43.4814987183
010801060105,42.706401825
010801060106,42.354801178
010801060201,55.1328010559
010801060202,52.2560997009
010801060203,51.2948989868
010801060204,45.0999984741
010801060205,45.6444015503
010801060206,47.2104988098
010801060207,43.0084991455
010801060301,43.4650993347
010801060302,41.6879005432
010801060303,43.3209991455
010801060304,44.7878990173
010801060305,43.4706001282
010801060401,46.9077987671
010801060402,47.2356987
010801060403,45.4178009033
010801060404,44.6733016968
010801060405,44.1460990906
010801060406,44.2713012695
010801060407,44.3199996948
010801060501,54.3913002014
010801060502,50.4286003113
010801060503,47.1730995178
010801060504,45.8646011353
010801060505,44.9239997864
010801060601,48.0111999512
010801060602,49.4235992432
010801060603,45.3628005981
010801060701,46.0117988586
010801060702,43.4094009399
010801060703,43.6414985657
010801070101,50.3461990356
010801070102,46.865398407
010801070201,47.2142982483
010801070202,46.381401062
010801070203,45.3468017578
010801070301,53.8373985291
010801070302,55.2625007629
010801070303,51.715801239
010801070304,56.129901886
010801070305,51.9230995178
010801070306,57.1199989319
010801070307,51.693901062
010801070401,55.3077011108
010801070402,49.792301178
010801070403,49.7857017517
010801070404,50.4000015259
010801070405,53.0117988586
010801070406,48.6761016846
010801070501,44.6741981506
010801070502,45.7647018433
010801070503,45.2999992371
010801070504,48.3404006958
010801070505,46.5555992126
010801070506,51.1445999146
010801070507,49.3254013062
010802010101,51.0769004822
010802010102,48.5424003601
010802010103,46.6622009277
010802010104,46.0561981201
010802010201,47.7971000671
010802010202,46.9747009277
010802010301,44.3465003967
010802010302,46.2878990173
010802010303,47.1960983276
010802010401,45.2647018433
010802010402,46.9156990051
010802010403,46.8899002075
010802010501,47.356300354
010802010502,49.9351997375
010802010503,47.4944000244
010802010601,49.206199646
010802010602,47.2214012146
010802010603,47.804599762
010802010604,47.7729988098
010802010605,47.279800415
010802010606,48.8843994141
010802010607,47.9152984619
010802010608,47.5
010802010609,46.375
010802010610,46.0
010802010701,46.4574012756
010802010702,45.6044998169
010802020101,48.4883995056
010802020102,47.5713996887
010802020103,47.6838989258
010802020201,47.2282981873
010802020202,47.5513000488
010802020203,47.5
010802020204,47.35779953
010802020205,47.2015991211
010802020206,48.1764984131
010802020207,48.386100769
010802030101,60.1907997131
010802030102,61.1981010437
010802030103,57.2603988647
010802030104,58.5745010376
010802030105,55.9199981689
010802030201,53.407699585
010802030202,53.776599884
010802030203,50.9309997559
010802030204,50.7541007996
010802030205,50.25
010802030301,55.0675010681
010802030302,53.1260986328
010802030401,54.6944007874
010802030402,49.5676994324
010802030501,50.3779983521
010802030502,49.0615997314
010802040101,48.9031982422
010802040102,47.4961013794
010802040103,47.4000015259
010802040104,49.0088005066
010802040105,47.5614013672
010802040106,49.4327011108
010802040201,47.1875
010802040202,48.3707008362
010802040203,47.1647987366
010802040204,47.5
010802040205,47.3051986694
010802040206,47.3115005493
010802040207,47.2440986633
010802040301,48.5629997253
010802040302,47.7467002869
010802040303,48.0666999817
010802040304,47.9799995422
010802040305,47.9469985962
010802040306,48.2352981567
010802040307,47.6405982971
010802040401,46.4821014404
010802040402,46.1801986694
010802050101,46.0979995728
010802050102,45.6944007874
010802050103,46.1694984436
010802050104,46.2602996826
010802050105,45.4640007019
010802050201,47.0
010802050202,46.2857017517
010802050203,45.9452018738
010802050301,47.8039016724
010802050302,46.904800415
010802050303,47.5168991089
010802050401,46.989200592
010802050402,45.5187988281
010802050501,45.1356010437
010802050502,45.228099823
010802050503,45.2667007446
010802050504,47.3471984863
010802050505,46.0840988159
010802050506,49.0332984924
010802050601,49.8461990356
010802050602,51.1292991638
010802050603,49.7069015503
010802050701,52.1579017639
010802050702,51.4323005676
010802050801,48.460899353
010802050802,50.4444007874
010802050803,50.6809005737
010802050804,51.2156982422
010802050805,50.2672996521
010802050901,51.3254013062
010802050902,50.2647018433
010802050903,50.4416999817
010802050904,49.8235015869
010802050905,49.1520004272
010802060101,51.7232017517
010802060102,51.0448989868
010802060103,50.7384986877
010802060104,51.5260009766
010802060105,50.0227012634
010802060201,51.1509017944
010802060202,50.2557983398
010802060301,48.8623008728
010802060302,52.4393997192
010802060303,48.9491996765
010802060304,47.1428985596
010802060305,46.5904998779
010802070101,52.354801178
010802070102,51.8333015442
010802070103,51.8703994751
010802070201,52.1702003479
010802070202,51.2691993713
010802070203,50.817199707
010802070204,51.029800415
010802070301,52.0656013489
010802070302,50.4118003845
010802070401,52.9277992249
010802070402,51.2078018188
010802070403,51.1753997803
010802070404,51.1053009033
010802070405,50.4821014404
010802070501,49.4814987183
010802070502,48.0220985413
010802070601,48.7867012024
010802070602,46.9124984741
010900010101,48.9515991211
010900010102,48.9636230469
010900010201,49.1916999817
010900010202,48.8699989319
010900010203,48.745098114
010900010204,49.0
010900010205,48.9538993835
010900010301,48.2962989807
010900010302,47.7554016113
010900010401,49.9166984558
010900010402,47.8098945618
010900010501,49.8987007141
010900010502,49.4152984619
010900010601,49.168800354
010900010602,49.2767982483
010900010603,49.0
010900010604,49.1593017578
010900010701,48.6363983154
010900010702,47.7536010742
010900010703,49.0
010900010704,49.0116004944
010900010801,49.914100647
010900010802,50.2588005066
010900010803,50.4768981934
010900010901,50.1666984558
010900010902,50.3417015076
010900020101,49.0857009888
010900020102,50.0416984558
010900020103,51.1208992004
010900020104,50.0763015747
010900020105,51.0611991882
010900020106,50.5542984009
010900020107,48.9380989075
010900020201,44.0
010900020202,44.7352981567
010900020203,44.9850997925
010900020204,44.8363990784
010900020205,45.5887985229
010900020206,47.533000946
010900020301,50.2391014099
010900020302,50.340801239
010900020303,49.0139007568
010900020304,49.8592987061
010900020305,50.0293998718
010900020306,50.9333000183
010900020401,51.0
010900020402,50.7175865173
010900020501,49.9124984741
010900020502,49.4024009705
010900020503,48.6199989319
010900020601,47.6086997986
010900020602,47.9149017334
010900020603,48.5395011902
010900020604,49.6222000122
010900020701,41.1907997131
010900030101,48.5306015015
010900030102,48.228099823
010900030103,47.3945007324
010900030104,48.9524002075
010900030105,48.5042991638
010900030201,48.6847000122
010900030202,49.9926986694
010900030203,50.875
010900030204,50.0
010900030205,49.2871017456
010900030206,49.5400009155
010900030207,50.0
010900030208,49.9528007507
010900040101,49.8585014343
010900040102,49.9597015381
010900040103,50.0
010900040201,50.6363983154
010900040202,50.6351013184
010900040203,50.7655982971
010900040204,49.7458992004
010900040301,49.9692001343
010900040302,49.7249984741
010900040401,49.6363983154
010900040501,49.6470985413
010900040502,49.831199646
010900040601,49.0
010900040602,49.3928985596
010900040603,48.6957015991
010900040604,50.4308013916
010900040605,51.7340011597
010900040606,50.1786003113
010900040607,48.9090995789
010900040608,49.2332992554
010900040609,48.2299003601
010900040701,49.0065002441
010900040702,48.9630012512
010900040801,49.9007987976
010900040802,49.3529014587
010900040803,49.0
010900040804,49.0
010900040901,48.4562988281
010900040902,48.1315994263
010900040903,48.0
010900040904,48.1039009094
010900040905,49.0
010900040906,47.9762001038
010900040907,48.6666984558
010900040908,48.2074012756
010900040909,48.0
010900040910,48.6687011719
010900040911,47.9654998779
010900040912,49.0545005798
010900050101,48.4598999023
010900050102,48.2414016724
010900050201,51.0932998657
010900050202,50.0363998413
010900050203,50.1389007568
010900050204,50.4098014832
010900050205,46.5928001404
010900050301,47.7349014282
010900050302,47.7999992371
010900050303,44.7999992371
010900050401,50.8199996948
010900050402,48.9332809448
010900050403,45.9146003723
010900050404,41.9999961853
011000010101,50.6949005127
011000010102,48.8280982971
011000010103,49.9664001465
011000010104,49.8487014771
011000010105,48.3913002014
011000010201,49.0133018494
011000010202,48.8266983032
011000010203,48.1240005493
011000010204,48.3769989014
011000010301,49.5133018494
011000010302,50.7042999268
011000010401,49.2711982727
011000010402,47.9505004883
011000010403,49.3333015442
011000010501,49.8058013916
011000010502,50.7069015503
011000010503,49.3301010132
011000010601,48.0
011000010602,48.1528015137
011000010701,48.746799469
011000010702,48.3137016296
011000010703,49.137298584
011000010704,49.0875015259
011000020101,48.0
011000020102,48.0800018311
011000020103,49.020401001
011000020104,48.7030982971
011000020105,48.7582015991
011000020106,48.3958015442
011000020107,50.0
011000020108,48.8363990784
011000020201,47.4791984558
011000020202,46.8333015442
011000020203,48.3522987366
011000020204,48.8190002441
011000020205,47.6762008667
011000020206,48.7655982971
011000020301,49.2344017029
011000020302,48.3125
011000020303,49.1910018921
