HUC_12,WSfrq,CERA_per_km2
103001021207,62,0.861517608166
103001021301,41,0.407377749681
103001021302,36,0.499948263168
103001021303,71,0.881058752537
103001021304,53,0.769247949123
103001021305,23,0.575093984604
103001021306,76,0.620384275913
103001021401,65,0.474872678518
103001021402,60,0.575454473495
103001021403,26,0.363190710545
103001021404,19,0.361283808947
103001021501,34,0.549187302589
103001021502,43,0.331870734692
103001021503,12,0.2150028795
103001021504,17,0.369853079319
103001021505,22,0.195752561092
103001021506,47,0.442240387201
103001021507,24,0.3325291574
103001021508,63,0.519329071045
103001021509,12,0.284674167633
103001021510,12,0.186855375767
103001021601,131,0.879778504372
103001021602,55,1.1027585268
103001021603,34,0.940139472485
103001021604,23,0.426787763834
103001021605,14,0.2913223207
103001021606,67,0.463827461004
103001021607,9,0.234711781144
103001021608,71,0.638332903385
103001021609,48,0.376144230366
103001030101,49,0.844538509846
103001030102,31,0.666971087456
103001030103,65,0.754059374332
103001030104,79,0.790053784847
103001030105,64,0.983195483685
103001030201,19,0.120620168746
103001030202,13,0.149130955338
103001030203,36,0.39649567008
103001030204,45,0.438602626324
103001030205,19,0.3402736485
103001030301,64,0.679182350636
103001030302,61,0.478813767433
103001030303,32,0.585063517094
103001030304,53,0.517944097519
103001030305,53,0.673462688923
103001030306,76,0.852922677994
103001030401,23,0.302559971809
103001030402,20,0.295440256596
103001030403,38,0.431203812361
103001030404,13,0.19331716001
103001030405,58,0.371451348066
103001030406,42,0.41402092576
103001030407,51,0.480791985989
103001030408,44,0.434237837791
103001030501,26,0.545931458473
103001030502,36,0.957792401314
103001030503,35,0.459207087755
103001030504,37,0.673107206821
103001030601,29,0.204484045506
103001030602,60,0.44767215848
103001030701,46,0.487176805735
103001030702,22,0.422056823969
103001030703,46,0.572488665581
103001040101,14,0.202770456672
103001040102,59,0.46445775032
103001040103,61,0.419560462236
103001040104,55,0.431545972824
103001040105,30,0.388686090708
103001040106,41,0.399065136909
103001040107,43,0.316415578127
103001040108,17,0.359481453896
103001040109,58,0.41960734129
103001040201,36,0.333311885595
103001040202,31,0.231755524874
103001040203,31,0.219433799386
103001040204,41,0.315476834774
103001040205,16,0.143845140934
103001040301,51,0.522914469242
103001040302,54,0.436647951603
103001040303,53,0.440876543522
103001040304,38,0.569889962673
103001040305,44,0.484194517136
103001040306,66,0.419744849205
103001040307,41,0.285048246384
103001040401,2,0.0340292155743
103001040402,16,0.115485131741
103001040403,7,0.0954307988286
103001040404,9,0.0881361216307
103001040405,21,0.183596625924
103001040406,27,0.327875167131
103001040407,21,0.253815978765
103001040408,19,0.386384725571
103001040409,31,0.449905961752
103001040410,37,0.45507016778
103001040411,23,0.389324992895
103001040501,22,0.271378338337
103001040502,30,0.328646302223
103001040503,42,0.44442614913
103001040504,45,0.322990119457
103001040505,55,0.589655935764
103001040506,26,0.332923859358
103001040507,34,0.641285359859
103001040508,36,0.56152588129
103002000101,39,0.768078863621
103002000102,52,0.504210412502
103002000103,88,0.673071503639
103002000201,24,0.295679271221
103002000202,36,0.277550965548
103002000203,38,0.283416002989
103002000204,23,0.336026102304
103002000205,20,0.262237370014
103002000206,21,0.177059173584
103002000207,22,0.236581653357
103002000208,29,0.514216661453
103002000301,46,0.442171722651
103002000302,61,0.916404306889
103002000303,24,0.217636391521
103002000304,47,0.395466834307
103002000401,58,0.646829009056
103002000402,39,0.82892626524
103002000403,21,0.457787364721
103002000404,47,0.729178607464
103002000405,44,0.473758995533
103002000406,52,0.703666329384
103002000407,66,0.860770404339
103002000408,77,0.722848594189
103002000409,29,0.391161173582
103002000501,48,0.608548939228
103002000502,76,0.799482703209
103002000503,57,0.920669078827
103002000504,25,0.292552024126
103002000505,32,0.218044668436
103002000506,38,0.338838934898
103002000507,19,0.485845893621
103002000508,59,0.571469247341
103002000601,93,0.836409151554
103002000602,25,0.428617596626
103002000603,92,0.58878237009
103002000604,23,0.440686643124
103002000605,9,0.0983382612467
103002000606,21,0.503533124924
103002000607,23,0.269586294889
103002000701,63,0.721807837486
103002000702,37,0.614836931229
103002000703,48,0.34742936492
103002000704,25,0.469704300165
103002000801,27,0.290419787169
103002000802,4,0.0593875460327
103002000803,26,0.543255865574
103002000804,38,0.270922213793
110100010101,19,0.25913515687
110100010102,3,0.039184357971
110100010103,2,0.0242683384567
110100010201,7,0.122800663114
110100010202,4,0.0555789060891
110100010203,21,0.3167963624
110100010301,1,0.0112961865962
110100010302,15,0.134497776628
110100010303,30,0.362394332886
110100010401,25,0.286251157522
110100010402,18,0.265242606401
110100010403,42,0.505390644073
110100010404,34,0.406075000763
110100010501,2,0.0215596444905
110100010502,33,0.339755296707
110100010503,31,0.310314267874
110100010504,38,0.447071701288
110100010601,15,0.182039245963
110100010602,10,0.119621627033
110100010603,16,0.200181081891
110100010604,13,0.199561178684
110100010605,28,0.316443890333
110100010606,36,0.505487680435
110100010607,41,0.472643703222
110100010608,39,0.615867316723
110100010609,50,0.664098024368
110100010610,55,0.644351184368
110100010611,36,0.433331310749
110100010701,46,0.546687662601
110100010702,61,0.526692926884
110100010703,43,0.403582245111
110100010704,28,0.324512600899
110100010705,36,0.403068512678
110100010706,11,0.207227438688
110100010707,12,0.187772363424
110100010708,9,0.154885143042
110100010709,9,0.108540274203
110100010710,7,0.0855845883489
110100010801,17,0.251402914524
110100010802,32,0.414003938437
110100010803,30,0.334202706814
110100010804,24,0.563363850117
110100010805,39,0.222021386027
110100010806,27,0.596981227398
110100010807,22,0.233542665839
110100010808,20,0.416880071163
110100010901,22,0.301530748606
110100010902,0,0.0
110100010903,19,0.19167663157
110100010904,28,0.347496658564
110100010905,43,0.676531553268
110100010906,17,0.223706021905
110100010907,25,0.389375954866
110100010908,27,0.437358438969
110100011001,3,0.0329974927008
110100011002,11,0.181800365448
110100011003,6,0.0985963121057
110100011004,33,0.324952036142
110100011005,57,0.509713768959
110100011101,30,0.547803938389
110100011102,7,0.126106798649
110100011103,15,0.172452226281
110100011104,28,0.36326611042
110100011105,17,0.215267896652
110100011106,53,0.544134378433
110100011107,37,0.428140342236
110100011201,48,0.781862080097
110100011202,24,0.455928534269
110100011203,15,0.212903186679
110100011204,36,0.289852499962
110100011301,17,0.204284191132
110100011302,19,0.232744112611
110100011303,60,0.581901669502
110100011304,39,0.44586032629
110100011305,53,0.80702149868
110100011306,46,0.536902666092
110100011307,66,0.644731640816
110100011308,37,0.499574750662
110100011401,28,0.26574498415
110100011402,42,0.4836550951
110100011403,43,0.463895142078
110100011404,23,0.329955428839
110100020101,69,0.634213805199
110100020102,45,0.508511006832
110100020103,68,0.72433000803
110100020104,82,0.752328455448
110100020105,73,0.664330422878
110100020106,38,0.642078995705
110100020107,33,0.532772302628
110100020108,46,0.687144041061
110100020201,92,0.704907417297
110100020202,31,0.603029489517
110100020203,79,0.765692591667
110100020204,18,0.337827295065
110100020205,14,0.275259375572
110100020206,60,0.492128938437
110100020207,28,0.567266047001
110100020208,28,0.424498528242
110100020209,40,0.54790353775
110100020301,41,0.314473062754
110100020302,41,0.598854601383
110100020303,25,0.378664702177
110100020304,82,0.525757670403
110100020305,59,0.579156935215
110100020401,57,0.457649469376
110100020402,48,0.721014082432
110100020403,67,0.577683508396
110100020404,74,0.709404289722
110100020405,55,0.837668597698
110100020406,40,0.461852192879
110100020407,59,0.558100402355
110100020408,33,0.588586032391
110100020409,61,0.511743307114
110100020501,53,0.857635974884
110100020502,88,0.8766502738
110100020503,75,0.667502880096
110100020504,81,0.706517100334
110100020505,24,0.325273662806
110100020506,62,0.519827723503
110100020507,22,0.351153314114
110100020508,46,0.685964882374
110100020509,36,0.619707226753
110100020601,5,0.110381320119
110100020602,23,0.35525020957
110100020603,35,0.274241626263
110100030101,51,0.899508297443
110100030102,30,0.33499571681
110100030103,68,0.693303108215
110100030104,17,0.1597122401
110100030105,15,0.102329328656
110100030106,25,0.218724131584
110100030107,7,0.0649088025093
110100030108,23,0.490521222353
110100030109,47,0.806034088135
110100030110,25,0.540936887264
110100030201,81,0.610433340073
110100030202,33,0.315816283226
110100030203,76,0.913537740707
110100030204,47,0.637171149254
110100030205,24,0.201041504741
110100030206,30,0.462775856256
110100030207,17,0.138392448425
110100030208,22,0.325000494719
110100030209,3,0.02979519777
110100030210,6,0.109323717654
110100030211,7,0.10565303266
110100030212,0,0.0
110100030213,31,0.439685642719
110100030301,30,0.249932944775
110100030302,3,0.0393272638321
110100030303,4,0.050046004355
110100030304,14,0.130617544055
110100030305,21,0.259698808193
110100030306,28,0.543368041515
110100030401,46,0.496784508228
110100030402,23,0.38400799036
110100030403,36,0.391962707043
110100030404,12,0.148874595761
110100030405,21,0.306255102158
110100030501,10,0.104040183127
110100030502,0,0.0
110100030503,14,0.147318080068
110100030504,5,0.0357918031514
110100030601,59,0.4108261168
110100030602,53,0.563655257225
110100030603,39,0.332111358643
110100030604,40,0.327242314816
110100030605,15,0.279244929552
110100030606,14,0.2687073946
110100030607,32,0.531478703022
110100030608,13,0.19269952178
110100030609,2,0.0737863257527
110100030701,56,0.416058719158
110100030702,62,0.425516873598
110100030703,26,0.323200821877
110100030704,13,0.2270642519
110100030705,6,0.135041922331
110100030706,33,0.263244450092
110100030707,21,0.179370686412
110100030708,3,0.0233715698123
110100030801,37,0.642576634884
110100030802,75,0.669132292271
110100030803,65,0.555185556412
110100030901,33,0.648758232594
110100030902,37,0.536846458912
110100030903,39,0.593358039856
110100030904,34,0.528085649014
110100030905,81,1.06117117405
110100030906,26,0.341907441616
110100030907,15,0.218464672565
110100030908,55,0.703913807869
110100031001,31,0.379619717598
110100031002,21,0.387087285519
110100031003,15,0.314794808626
110100031004,44,0.547399759293
110100031005,46,0.479982227087
110100031101,16,0.172563329339
110100031102,21,0.196530982852
110100031103,25,0.496472477913
110100031104,8,0.0679501518607
110100031105,40,0.874656498432
110100031106,53,0.58705508709
110100031107,84,0.724861264229
110100031108,23,0.322053849697
110100040101,10,0.173995584249
110100040102,7,0.112803295255
110100040103,15,0.249827846885
110100040104,39,0.453767061234
110100040105,25,0.235432609916
110100040106,33,0.415490359068
110100040201,59,0.560234367847
110100040202,19,0.215791150928
110100040203,19,0.32588866353
110100040204,29,0.461114734411
110100040205,24,0.227467104793
110100040206,33,0.294535279274
110100040301,3,0.0253894608468
110100040302,15,0.164403274655
110100040303,18,0.242311015725
110100040304,19,0.256787806749
110100040305,5,0.0621656179428
110100040306,28,0.215495616198
110100040401,11,0.199373960495
110100040402,7,0.101235762239
110100040403,29,0.262099146843
110100040404,20,0.209849670529
110100040405,35,0.382343381643
110100040406,6,0.0886698663235
110100040407,25,0.31383895874
110100040408,24,0.311868727207
110100040409,40,0.317332565784
110100040501,65,0.763654887676
110100040502,31,0.310559213161
110100040503,15,0.163191989064
110100040504,50,0.45445561409
110100040505,14,0.243174672127
110100040601,35,0.393615454435
110100040602,27,0.312204152346
110100040603,24,0.304226130247
110100040604,54,0.616315841675
110100040605,47,0.531807720661
110100040606,22,0.308699578047
110100040701,39,0.319162994623
110100040702,17,0.179662764072
110100040703,54,0.723365187645
110100040704,62,0.57288312912
110100040705,31,0.454107910395
110100040706,45,0.52969121933
110100050101,4,0.0611085891724
110100050102,21,0.119588397443
110100050103,8,0.184517428279
110100050104,7,0.0802751332521
110100050201,27,0.292776584625
110100050202,4,0.0794284120202
110100050203,1,0.011505804956
110100050204,7,0.117076121271
110100050205,12,0.0747382715344
110100050206,12,0.217918694019
110100050207,1,0.0158554203808
110100050301,15,0.15212136507
110100050302,42,0.358483225107
110100050303,28,0.270400315523
110100050304,7,0.172405093908
110100050305,19,0.139653936028
110100050306,2,0.0176906827837
110100050307,0,0.0
110100050308,18,0.109541445971
110100050309,28,0.226083651185
110100050401,31,0.241227015853
110100050402,18,0.228375777602
110100050403,24,0.164932385087
110100050404,41,0.439849853516
110100050405,26,0.499017566442
110100050406,31,0.374388128519
110100050407,27,0.282832562923
110100050408,7,0.0705533698201
110100050409,9,0.0892027914524
110100050501,3,0.0767742469907
110100050502,0,0.0
110100050503,7,0.101795636117
110100050504,1,0.0182458348572
110100050505,15,0.140816807747
110100050506,38,0.434226840734
110100050507,13,0.0846608802676
110100050508,2,0.0166675206274
110100060101,40,0.298920124769
110100060102,62,0.564160883427
110100060103,27,0.472887486219
110100060104,46,0.34436544776
110100060105,27,0.356975585222
110100060106,53,0.562237858772
110100060107,17,0.233238041401
110100060108,59,0.543580114841
110100060109,34,0.352715939283
110100060110,25,0.209740385413
110100060201,58,0.478125095367
110100060202,31,0.198515325785
110100060301,40,0.335667818785
110100060302,26,0.227381765842
110100060303,57,0.418063044548
110100060304,15,0.165260657668
110100060305,11,0.0807233303785
110100060401,31,0.195049464703
110100060402,22,0.201837658882
110100060403,37,0.241734415293
110100060404,35,0.319561094046
110100060405,49,0.45427390933
110100060501,28,0.32228666544
110100060502,113,0.708535850048
110100060503,34,0.313351035118
110100060504,14,0.191346809268
110100060505,34,0.423566579819
110100060506,15,0.204648032784
