HUC_12,Fertilizer_P_kg_ha
150200180904,0.0
150200181001,0.0
150200181002,0.0
150200181003,0.00596075032513
150200181004,0.0
150200181101,0.0
150200181102,0.0
150200181103,0.0
150200181104,0.0
150301010101,0.0
150301010102,0.0
150301010103,0.0
150301010104,0.0
150301010105,0.0
150301010106,0.0
150301010107,0.0
150301010108,0.0
150301010109,0.0
150301010201,0.0
150301010202,0.0
150301010203,0.0
150301010204,0.0
150301010205,0.0
150301010206,0.0
150301010207,0.0
150301010208,0.0
150301010209,0.0
150301010210,0.0
150301010211,0.0
150301010212,0.0
150301010213,0.0
150301010214,0.0
150301010215,0.0
150301010216,0.0
150301010217,0.0
150301010301,0.0
150301010302,0.0538114541826
150301010303,0.0
150301010304,0.0
150301010305,0.170066910587
150301010306,1.40222985141
150301010307,2.22554560474
150301010401,0.0
150301010402,0.0
150301010403,0.0
150301010404,1.70137750597
150301010405,3.08227073369
150301010406,0.0
150301010407,0.0
150301010408,0.0
150301010409,0.0
150301010410,0.0
150301010411,0.276409839966
150301010412,0.0
150301010501,0.0
150301010502,0.0
150301010503,0.0
150301010504,0.0
150301010505,0.0
150301010506,0.0
150301010507,0.0
150301010601,0.0
150301010602,0.0
150301010603,0.0
150301010604,0.0
150301010701,0.0
150301010702,0.0
150301010703,0.0
150301010704,0.0
150301010705,0.00975617170343
150301010706,0.0
150301010707,0.0149042144545
150301010708,0.0
150301010709,0.0
150301010710,0.0
150301010711,0.0
150301010712,0.0
150301010713,0.0
150301020101,0.0
150301020102,0.0
150301020103,0.0
150301020104,0.0
150301020105,0.0
150301020106,0.0
150301020107,0.0
150301020108,0.0
150301020109,0.0
150301020110,0.0
150301020111,0.0
150301020112,0.0
150301020113,0.0
150301020201,0.0
150301020202,0.0
150301020203,0.0
150301020204,0.0
150301020205,0.0
150301020206,0.0
150301020207,0.0
150301020208,0.0
150301020209,0.0
150301020301,0.0
150301020302,0.0
150301020303,0.0
150301020304,0.0
150301020305,0.0
150301020306,0.0
150301020307,0.0
150301020308,0.0
150301030101,0.0
150301030102,0.0
150301030103,0.0
150301030104,0.0
150301030105,0.0
150301030106,0.0
150301030201,0.0
150301030202,0.0
150301030203,0.0
150301030204,0.0
150301030205,0.0
150301030206,0.0
150301030207,0.0
150301030208,0.0
150301030209,0.0
150301030210,0.0
150301030211,0.01160253181
150301030301,0.0
150301030302,0.00148637361172
150301030303,0.0
150301030304,0.0
150301030305,0.00152274807728
150301030306,0.0
150301030401,0.0
150301030402,0.0
150301030403,0.0
150301030404,0.0
150301030405,0.0
150301030406,0.0
150301030407,0.0
150301030408,0.0
150301030409,0.0
150301030410,0.0
150301030411,0.0
150301030501,0.0
150301030502,0.0
150301030503,0.0
150301030504,0.0
150301030505,0.0
150301030506,0.0
150301030507,0.0
150301040101,0.0
150301040102,0.0
150301040103,0.0
150301040104,0.0308407354831
150301040105,0.0
150301040106,0.0
150301040107,0.0
150301040108,0.124094765572
150301040201,0.0
150301040202,0.0
150301040203,0.0
150301040204,0.0
150301040205,0.0
150301040206,0.0
150301040207,0.00189513930388
150301040301,0.00359809491411
150301040302,0.00136016948472
150301040303,0.0
150301040304,0.3973090221
150301040305,11.3200354861
150301040306,0.2761568705
150301040401,0.0
150301040402,0.0
150301040403,3.02515423449
150301040404,0.939843386167
150301040405,9.37651029877
150301040406,1.01181741575
150301040501,0.0
150301040502,0.0
150301040503,0.0
150301040504,0.0804039974622
150301040505,0.0113487278403
150301040601,0.964544150283
150301040602,0.0
150301040603,0.666658609816
150301040604,0.00636767165499
150301040605,0.0289189942681
150301040606,0.0395301908936
150301040607,0.0279109686443
150301040608,0.0147304559005
150301040609,8.10725960845
150301040701,0.0
150301040702,0.00529679117206
150301040703,0.00738187880469
150301040704,0.0
150301040705,6.40012952675
150301040801,1.31922028079
150301040802,0.34891711622
150301040803,0.0
150301040804,12.1203379777
150301040901,0.0
150301040902,0.0
150301040903,0.0
150301040904,0.0
150301040905,0.0
150301041001,0.0
150301041002,0.0
150301041003,0.0
150301041004,0.0
150301041005,0.0
150301041006,1.01920118954
150301041101,0.0
150301041102,0.0560135193198
150301041103,1.8190088517
150301041104,0.150671246824
150301041105,0.00715466112446
150301041106,0.00932583276375
150301041107,4.22397499539
150301041201,0.0
150301041202,0.0
150301041203,0.102121942388
150301041204,0.0398561385915
150301041205,0.0931900172921
150301041206,0.0
150301041207,0.0112099073562
150301041208,0.113437673559
150301041301,0.0
150301041302,0.111428134786
150301041303,0.0
150301041304,0.120866558713
150301041305,0.0
150301041306,0.0
150301041307,0.102138637079
150301041308,0.456841918106
150301041309,0.12799509103
150301041310,0.017767705559
150301041311,0.0900243850592
150301050101,0.0
150301050102,0.0
150301050103,0.0
150301050104,0.0184512208963
150301050201,0.00288386050602
150301050202,0.0659159969198
150301050203,0.00201899955
150301050204,0.0
150301050205,0.00396566261158
150301050206,0.0
150301050207,0.00181268563542
150301050208,1.23384319905
150301050301,0.0
150301050302,0.0
150301050303,0.0
150301050304,0.0
150301050305,0.0
150301050306,0.0
150301050307,0.390828003866
150301050308,0.0120971356793
150301050309,0.0
150301050310,0.977872792413
150301050401,0.0
150301050402,0.693826859624
150301050403,0.0
150301050404,0.00913110485712
150301050405,0.0
150301050406,0.241409846336
150301050407,0.665596428525
150301050501,0.0
150301050502,0.0
150301050503,0.0
150301050504,0.00605022916282
150301050505,0.0
150301050506,0.0
150301050507,0.0
150301050508,0.0
150301050509,0.821711131265
150301050510,1.31125295368
150301060101,0.0357035463091
150301060102,0.0
150301060103,0.0446676316521
150301060104,0.017604564299
150301060105,0.0
150301060106,0.0
150301060107,0.0
150301060108,0.0
150301060109,0.0042006803366
150301060201,0.0
150301060202,0.0
150301060203,0.0101844600664
150301060204,0.0
150301060205,0.0
150301060301,0.0
150301060302,0.0
150301060303,0.0
150301060304,0.0
150301060305,0.0
150301060306,0.0
150301070101,2.16594331222
150301070102,0.0118129125688
150301070103,0.0
150301070104,10.3528696293
150301070105,32.4203270407
150301070106,0.0
150301070107,4.9772236742
150301070201,43.5536356949
150301080100,0.0
150301080200,0.00339767515093
150301080300,18.8487912321
150302010101,0.0
150302010102,0.0
150302010103,0.0
150302010201,0.0
150302010202,0.0
150302010203,0.0
150302010204,0.0
150302010205,0.0
150302010206,0.0
150302010301,0.0
150302010302,0.0
150302010303,0.0
150302010304,0.0
150302010401,0.0
150302010402,0.0025214087551
150302010403,0.0
150302010404,0.0
150302010405,0.0
150302010406,0.0
150302010407,0.0
150302010408,0.0
150302010409,0.0
150302010410,0.0167936491254
150302010501,0.0
150302010502,0.0
150302010503,0.0
150302010504,0.0
150302010505,0.0
150302010506,0.0
150302010507,0.0
150302010508,0.0
150302010509,0.0
150302010510,0.0
150302010511,0.0
150302010512,0.0
150302010513,0.0
150302010601,0.0
150302010602,0.0
150302010603,0.0
150302010604,0.0
150302010605,0.0
150302010606,0.0
150302010607,0.0
150302010608,0.0
150302010609,0.0176280483299
150302010610,0.0
150302010611,0.0348477463363
150302010701,0.0
150302010702,0.0
150302010703,0.211326521877
150302010704,0.0
150302010705,0.0
150302010706,0.0
150302010707,0.146747848582
150302010708,0.0
150302010709,0.0
150302010710,0.0735606369835
150302010711,0.0221675374383
150302010801,0.0
150302010802,0.0
150302010803,0.0
150302010804,0.0
150302010805,0.0
150302010806,0.00695058445062
150302010807,0.0
150302010808,0.0
150302010809,0.0105051591566
150302020101,0.0
150302020102,0.0
150302020103,0.0
150302020104,0.0
150302020201,0.0
150302020202,0.0
150302020203,0.0
150302020204,0.0
150302020205,0.0
150302020301,0.0
150302020302,0.0
150302020303,0.0
150302020304,0.0
150302020305,0.0
150302020306,0.0
150302020401,0.0
150302020402,0.0
150302020403,0.0
150302020404,0.0
150302020405,0.0
150302020406,0.0
150302020407,0.0
150302020408,0.0
150302030101,0.0155204953502
150302030102,0.00093231279985
150302030103,0.0288212365646
150302030104,0.0357755827848
150302030105,0.142354180356
150302030106,0.180168153692
150302030107,0.0482743614383
150302030108,0.109295041745
150302030109,0.59179260158
150302030110,0.25516446138
150302030111,0.111835993096
150302030112,0.115477310036
150302030113,0.14352255264
150302030201,0.0
150302030202,0.0
150302030203,0.0
150302030204,0.0
150302030205,0.0
150302030206,0.0
150302030207,0.0
150302030208,0.0
150302030301,0.0
150302030302,0.0
150302030303,0.0
150302030304,0.0
150302030305,0.0
150302030306,0.0
150302030307,0.00156614105244
150302030308,0.0
150302030309,0.0
150302030310,0.0016083805096
150302030401,0.0122976250329
150302030402,0.00247324085539
150302030403,0.0
150302030404,0.0217158723838
150302030405,0.0
150302030406,0.0
150302030407,0.00322670980197
150302030501,0.0856544693057
150302030502,0.0
150302030503,0.0
150302030504,0.0
150302030505,0.000750752775994
150302030506,0.0243428748912
150302040101,0.000644665195432
150302040102,0.0
150302040103,0.0
150302040104,0.0
150302040105,0.0
150302040201,0.0
150302040202,0.0294894071987
150302040203,0.0
150302040204,0.206788843762
150302040205,0.0
150302040206,0.0
150302040207,0.0
150302040208,0.0
150302040209,0.0
150302040210,0.0
150302040301,0.0
150302040302,0.0
150302040303,0.0
150302040304,0.013764743923
150302040305,0.0
150302040306,0.0
150302040307,0.0
150302040308,0.0
150302040309,0.0
150302040401,0.0
150302040402,0.0
150302040403,0.0
150302040404,0.00537335899769
150302040405,0.0679459513974
150302040406,0.0461374461744
150302040407,0.324953960731
150302040408,0.0
150302040409,0.147081450375
150302040410,0.167636136721
150400010101,0.0
150400010102,0.0
150400010103,0.0
150400010201,0.0
150400010202,0.0
150400010203,0.0
150400010204,0.0
150400010301,0.0
150400010302,0.0
150400010303,0.0
150400010304,0.0
150400010305,0.00157231797125
150400010401,0.0
150400010402,0.0
150400010403,0.0
150400010404,0.0
150400010405,0.0
150400010406,0.0
150400010407,0.0
150400010501,0.0
150400010502,0.0
150400010503,0.0
150400010504,0.0
150400010505,0.0
150400010506,0.0
150400010507,0.0
150400010508,0.0
150400010601,0.0
150400010602,0.0
150400010603,0.0
150400010604,0.0
150400010701,0.0
150400010702,0.0
150400010703,0.0
150400010704,0.0
150400010705,0.0027510454976
150400010801,0.0
150400010802,0.0
150400010803,0.0
150400010804,0.0
150400010805,0.0
150400010901,0.0
150400010902,0.0
150400010903,0.0
150400010904,0.0
150400010905,0.0
150400010906,0.0
150400010907,0.000756424948603
150400020101,0.0
150400020102,0.0
150400020103,0.00615174316666
150400020201,0.0
150400020202,0.0
150400020203,0.0
150400020204,0.0
150400020205,0.00293206690402
150400020301,0.0
150400020302,0.0
150400020303,0.0
150400020304,0.00523081217242
150400020401,0.0918695619372
150400020402,0.0
150400020403,0.0
150400020404,0.00650526279544
150400020405,0.0102134261809
150400020501,0.0
150400020502,0.0
150400020503,0.0
150400020601,0.0015776203972
150400020602,0.0
150400020603,0.0022759287114
150400020604,0.0
150400020605,0.0
150400020606,0.0137739570729
150400020607,0.0
150400020608,0.00470356850517
150400020701,0.000904467519542
150400020702,0.0117600489176
150400020703,0.000758010164313
150400020704,0.0
150400020705,0.00142050649837
150400020706,0.00526605150834
150400020707,0.0
150400020708,0.133667880988
150400020709,0.289393128306
150400020710,0.686228211321
150400020711,0.0647820345903
150400020801,0.0
150400020802,0.0
150400020803,0.0
150400020804,0.00310116584443
150400020805,0.116323016991
150400020806,0.0
150400020807,0.0
150400020808,0.0
150400020809,0.0
150400020810,0.0
150400020811,0.0467987482626
150400020812,0.0
150400030101,0.0
150400030102,0.0
150400030103,0.0
150400030104,0.0
150400030105,0.0
150400030106,0.0
150400030107,0.0
150400030108,0.000256942425587
150400030201,0.0
150400030202,0.00390148270568
150400030203,0.00104528145559
150400030204,0.00203525790055
150400030301,0.0
150400030302,0.029536107848
150400030303,0.0
150400030304,0.0237321284737
150400030305,0.0
150400030306,0.00541496786995
150400030307,0.0059938200372
150400030401,2.21379100558e-05
150400030402,7.87311640347e-05
150400030403,0.0
150400030404,0.0
150400030405,0.00035216571599
150400030406,0.0
150400030407,0.0
150400030408,0.0
150400030501,0.000202992710301
150400030502,0.00125481950844
150400030503,0.0
150400030504,0.00040767465094
150400030505,0.0
150400030506,6.4009225217e-05
150400030507,0.000221781484535
150400030508,0.000243754743658
150400030601,0.000896939836188
150400030602,0.000215731250923
150400030603,7.57853726617e-05
150400030604,0.0107924286661
150400030605,0.0334015248717
150400030701,0.00796018556612
150400030702,0.000286362119885
150400030703,0.0793162431352
150400030704,0.0218392771804
150400030705,0.0666392573211
150400030706,0.000607463297055
150400030707,0.0
150400030708,0.0
150400030709,0.00021053453318
150400030710,0.000123420702796
150400030711,0.000971252392167
150400030712,0.00593298357095
150400030713,0.000556186281172
150400030714,0.0
150400040101,0.0
150400040102,0.0
150400040103,0.00471585783987
150400040104,0.0
150400040105,0.0
150400040106,0.0
150400040107,0.0
150400040108,0.0
150400040201,0.0
150400040202,0.0
150400040203,0.0
150400040204,0.0
150400040205,0.0
150400040206,0.0
150400040207,0.0
150400040301,0.0
150400040302,0.0
150400040303,0.0
150400040304,0.0
150400040305,0.0
150400040306,0.0
150400040307,0.0
150400040308,0.0
150400040309,0.0
150400040310,0.0
150400040311,0.001335056481
150400040401,0.0
150400040402,0.0
150400040403,0.0
150400040404,0.0
150400040405,0.0
150400040406,0.0
150400040501,0.0
150400040502,0.0
150400040503,0.0
150400040504,0.0
150400040505,0.0
150400040506,0.0
150400040507,0.0
150400040508,0.0
150400040509,0.0
150400040601,0.0
150400040602,0.0
150400040603,0.0
150400040604,0.0
150400040605,0.0
150400040606,0.0669817997937
150400040607,0.00448841069369
150400040608,0.0456501896893
150400040701,0.0
150400040702,0.0
150400040703,0.0
150400040704,0.0
150400040705,0.0
150400040706,0.0
150400040707,0.0
150400040708,0.0
150400040709,0.0
150400040710,0.0
150400040801,0.0
150400040802,0.0
150400040803,0.0
150400040804,0.00122493920577
150400040805,0.0
150400040806,0.0
150400040807,0.0
150400040808,0.0
150400040809,0.0
150400040810,0.0
150400040811,0.0178579569366
150400040901,0.0
150400040902,0.0
150400040903,0.0
150400040904,0.0
150400040905,0.0
150400050101,0.0
150400050102,0.0
150400050103,0.0
150400050104,0.00190298160503
150400050105,0.0
150400050201,0.0
150400050202,0.0
150400050203,0.0
150400050204,0.0
150400050205,0.0
150400050206,0.0
150400050301,0.0
150400050302,0.0
150400050303,0.0
150400050304,0.0
150400050305,0.0
150400050306,0.0
150400050307,0.0
150400050308,0.0
150400050309,0.0
150400050310,0.0
150400050401,0.0
150400050402,0.0
150400050403,0.0
150400050404,0.0
150400050405,0.0
150400050406,0.0
150400050407,0.0
150400050408,0.00530009137368
150400050501,0.0
150400050502,0.0
150400050503,0.11780212979
150400050504,0.0407217493706
150400050505,2.85346050786
150400050601,0.0
150400050602,0.0
150400050603,0.00753888452468
150400050604,0.103991108254
150400050605,0.214460317587
150400050606,0.843036797606
150400050701,2.14674094744
150400050702,0.100016432104
150400050703,0.0877632228106
150400050704,0.0623678699577
150400050705,4.22932046125
150400050706,0.0280960760194
150400050707,1.26683061607
150400050708,0.0
150400050709,0.0
150400050710,0.397214324119
150400050711,0.0202534297911
150400050712,4.75692242288
150400050713,6.0972968139
150400050801,0.0
150400050802,0.0
150400050803,0.195133399928
150400050804,0.00118133089335
150400050805,0.116497945354
150400050806,2.06474389115
150400050807,0.0
150400050808,0.00802250837005
150400050809,0.56732009807
150400050810,2.05214787029
150400050901,0.0
150400050902,0.339505485378
150400050903,1.25407600626
150400050904,0.0
150400050905,0.00432701769714
150400050906,0.261605000339
150400050907,0.0
150400050908,0.207295901761
150400050909,0.0
150400050910,0.00230439498249
150400051001,0.0
150400051002,0.0
150400051003,0.00448618242886
150400051004,0.0
150400051005,0.0
150400051006,0.0496059365425
150400051007,0.0
150400051008,0.0
150400051009,0.0
150400051010,0.0
150400060101,0.0058793454695
150400060102,0.00262697725026
150400060103,0.00199624702669
150400060104,0.0
150400060105,0.00567097472653
150400060106,0.0
150400060107,0.0
150400060108,0.0175546428556
150400060109,0.0417683392035
150400060201,0.0298308687791
150400060202,0.0238458486099
150400060203,0.0
150400060204,0.0857336441445
150400060205,0.446632218745
150400060206,0.0
150400060207,0.180100300401
150400060301,0.0895565315809
150400060302,0.708683065502
150400060303,0.297737660587
150400060304,0.67596432511
150400060401,0.0
150400060402,0.116674145713
150400060403,0.267023636684
150400060404,0.070709437944
150400060405,3.80852814946
150400060406,0.0263179913756
150400060407,0.0012357859904
150400060408,0.0
150400060409,0.271382840208
150400060410,1.06626478046
150400060411,0.0
150400060501,0.0
150400060502,0.00391764512471
150400060503,0.0125751763347
150400060504,0.0202435805919
150400060505,0.0087138154031
150400060601,1.89624896223
150400060602,1.88297146181
150400060603,0.0139689555224
150400060604,0.242502145599
150400060605,0.00129944250785
150400060701,0.0
150400060702,0.0105355580212
150400060703,0.00431791692493
150400060704,0.0
150400060705,0.0
150400060706,0.0
150400060707,0.0
150400060708,0.0
150400060709,0.0
150400060710,0.0
150400060801,0.0
150400060802,0.0
150400060803,0.0022243231726
150400060804,0.0
150400060805,0.0
150400060806,0.0275625187791
150400060807,0.0197092485093
150400060808,0.952480606696
150400070101,0.0
150400070102,0.0
150400070103,0.0295117315173
150400070104,0.0
150400070105,0.0
150400070106,0.010795008565
150400070107,0.0
150400070201,0.0
150400070202,0.0
150400070203,0.0
150400070204,0.0
150400070205,0.0
150400070206,0.0
150400070207,0.0
150400070208,0.0
150400070209,0.0
150400070301,0.0
150400070302,0.0
150400070303,0.0
150400070304,0.0
150400070305,0.0
150400070306,0.0
150400070307,0.00553389302546
150400070308,0.0
150400070401,0.0
150400070402,0.0
150400070403,0.0
150400070404,0.0
150400070405,0.0
150400070406,0.0
150400070407,0.0
150400070408,0.0
150400070409,0.0
150400070410,0.0344542745748
150400070411,0.0793714593321
150400070412,0.277932833748
150501000101,0.0
150501000102,0.0
150501000103,0.0
150501000104,0.0
150501000105,0.0
150501000106,0.0
150501000107,0.0
150501000108,0.0
150501000109,0.0
150501000110,0.0
150501000111,0.0
150501000201,0.0108233292887
150501000202,0.00126078648233
150501000203,0.0606901004131
150501000204,0.0
150501000205,0.0
150501000206,0.0
150501000207,0.0
150501000208,0.0776422486274
150501000301,0.0
150501000302,0.0
150501000303,0.0
150501000304,0.0
150501000305,0.0
150501000306,0.0
150501000307,0.0
150501000308,0.0
150501000309,0.00798570664548
150501000401,0.0
150501000402,0.0
150501000403,0.0
150501000404,0.0
150501000405,0.0131008148539
150501000501,0.00515904828429
150501000502,0.0723670733485
150501000503,0.0
150501000504,0.0
150501000505,0.0171407562594
150501000506,0.0011676172894
150501000507,0.937449610314
150501000508,0.0308344074022
150501000601,0.0
150501000602,0.00342458550804
150501000603,0.0
150501000604,0.120992197496
150501000605,0.584547372023
150501000606,0.0443365113979
150501000701,0.0
150501000702,0.236289542925
150501000703,0.0
150501000704,0.0477143676238
150501000705,0.0385749591224
150501000706,1.13628674693
150501000707,2.50776753472
150501000708,0.938326566018
150501000709,2.53236689572
150501000710,5.8368435735
150501000801,0.0
150501000802,0.00641265706669
150501000803,0.189833458393
150501000804,0.519492964278
150501000805,0.0593766262154
150501000806,0.574191063895
150501000807,0.0921859094586
150501000808,2.51250559556
150501000809,2.50440479772
150501000901,0.760162113705
150501000902,3.73435676934
150501000903,2.25333344531
150501000904,3.56238353359
150501001001,5.17192194408
150501001002,7.4930746677
150501001003,1.24801753654
150501001004,0.782328042608
150501001005,4.94619374929
150501001101,0.305887638745
150501001102,1.2158100395
150501001103,3.49162383495
150501001104,2.66779094353
150501001105,2.68843136016
150501001106,2.2218367547
150501001107,2.13990817165
150501001108,0.830067222713
150501001109,2.52704210917
150502010101,0.0129985383461
150502010102,0.0244403936746
150502010103,0.0481411626076
150502010104,0.0128088141942
150502010201,0.0
150502010202,0.0
150502010203,0.00220738030952
150502010204,0.544062450003
150502010301,0.0
150502010302,3.17914276885
150502010303,0.888184718709
150502010304,0.946075570555
150502010401,0.00169495131242
150502010402,0.0
150502010403,0.0
150502010404,0.00106418868631
150502010501,0.0
150502010502,0.0214346388849
150502010503,1.00989619892
150502010504,0.745382395187
150502010505,0.137751042423
150502010506,0.331591605577
150502010507,0.345899765109
150502010508,2.03508217898
150502010601,0.38644999472
150502010602,0.00629008562442
150502010603,0.3396134481
150502010604,1.93330578271
150502010701,0.0
150502010702,0.0
150502010703,1.04603354811
150502010704,0.00281730494424
150502010705,0.0055223955035
150502010706,0.804747839292
150502020101,0.0
150502020102,0.0
150502020103,0.0
150502020104,0.0
150502020201,2.81326680715
150502020202,0.570635371495
150502020203,0.0455631106777
150502020301,0.0
150502020302,0.0
150502020303,0.0476026550797
150502020304,1.62197021198
150502020401,1.20826424648
150502020402,0.0502823158674
150502020403,0.0
150502020404,0.264640825731
150502020405,0.162660053019
150502020406,0.0107620171547
150502020407,0.00698651147945
150502020408,0.121068597013
150502020501,0.00124224053906
150502020502,0.00366912238385
150502020503,0.00954507567211
150502020504,0.0167561345881
150502020505,0.0211422172604
150502020506,0.00208846502146
150502020507,0.0
150502020508,0.0204195168709
150502020509,0.0358554458449
150502020601,0.072501612816
150502020602,0.0
150502020603,0.133927942064
150502020604,0.0544376419051
150502020605,0.0
150502020606,0.128693353314
150502020607,0.0
150502020608,0.00984973333324
150502020701,0.00376280990668
150502020702,0.0104056903936
150502020703,0.0253363810847
150502020704,0.0126162037796
150502020705,0.11961992344
150502020706,0.0251332879444
150502020707,0.384741954631
150502020708,0.00766411595727
150502020709,0.322703755998
150502020801,0.00162985887511
150502020802,0.0
150502020803,0.00550770542718
150502020901,0.0260252420612
150502020902,0.0982378128092
150502020903,0.220629403055
150502020904,0.0
150502020905,0.295789387811
150502020906,0.0
150502020907,0.317501044456
150502020908,0.453008289585
150502030101,0.0
150502030102,0.0
150502030103,0.0
150502030104,0.0
150502030201,0.0102394049414
150502030202,0.0
150502030203,0.167621194151
150502030204,0.0
150502030205,0.00180778361053
150502030206,0.00258829242921
150502030301,0.0
150502030302,0.0
150502030303,0.0378729957686
150502030304,0.0
150502030305,0.0211068404698
150502030306,0.0
150502030307,0.694481218298
150502030401,0.0
150502030402,0.0336722645398
150502030403,0.0
150502030404,0.0
150502030405,0.0544301453821
150502030406,0.0
150502030407,0.0
150502030408,0.0
150502030409,0.0163802303158
150502030501,0.0
150502030502,0.0
150502030503,0.268837608166
150502030504,0.0
150502030505,0.0
150502030506,0.0230368444078
150502030507,0.0
150502030508,0.0
150502030509,0.0
150502030510,0.0
150502030511,0.0
150502030601,0.0
150502030602,0.0
150502030603,0.0
150502030604,0.0
150502030701,0.0
150502030702,0.00339296973372
150502030703,0.0384901211254
150502030704,0.0
150502030705,0.0
150502030706,0.0
150502030707,0.0
150502030708,0.0
150502030709,0.0
150502030710,0.153190150885
150502030801,0.0
150502030802,0.00121294450714
150502030803,0.0
150502030804,0.0
150502030805,0.0
150502030806,0.0
150502030807,0.0
150502030808,0.0
150502030809,0.0216705311801
150502030810,0.0649277756521
150502030901,0.0
150502030902,0.387802335741
150502030903,0.0625107983595
150502030904,0.0915258827576
150503010101,0.0135725016406
150503010102,0.0152721028203
150503010103,0.0
150503010104,0.009673381324
150503010105,0.0
150503010106,0.000227575573534
150503010107,0.0
150503010108,0.00174422790444
150503010201,0.0
150503010202,5.6191128688e-05
150503010203,0.000321430325863
150503010204,0.0
150503010205,0.0
150503010206,0.000662048448894
150503010207,0.00193003486065
150503010301,0.00042530806997
150503010302,0.0157834515617
150503010303,0.00672733617644
150503010304,0.00731647400123
150503010305,0.00247568922594
150503010306,0.0291988312198
150503010401,0.0110032141014
150503010402,0.0101794865052
150503010403,0.0368450190368
150503010404,0.145123777772
150503010405,0.0167389589767
150503010501,0.000215664137369
150503010502,0.000149356591923
150503010503,0.000255610575786
150503010504,0.0698734552503
150503010505,0.0
150503010506,0.0381812018063
150503010507,0.0736166595848
150503010601,0.0
150503010602,0.0498368279634
150503010603,0.0
150503010604,0.108021647904
150503010605,0.0966874332862
150503010701,0.0206849661599
150503010702,0.480362276566
150503010703,0.309225124772
150503010704,0.712161349175
150503010705,0.0
150503010706,0.0534105367077
150503010707,0.00240275166714
150503010708,0.0145870510078
150503010709,0.0
150503010710,1.6284084882
150503010801,0.0
150503010802,0.0
150503010803,0.0
150503010804,0.0
150503010805,0.00530650603553
150503010806,0.0
150503010807,0.00389437084912
150503010901,0.000884627113022
150503010902,0.00782632117109
150503010903,0.0551921721851
150503010904,0.00826649616808
150503010905,0.0864164927129
150503010906,0.00556473243625
150503010907,0.0082347476027
150503010908,0.17031076018
150503020101,0.0
150503020102,0.000444239808651
150503020103,0.0
150503020104,0.00911089015559
150503020105,0.114214566332
150503020106,0.0
150503020107,0.0
150503020108,0.0
150503020109,0.0
150503020110,0.0
150503020111,0.0
150503020201,0.0
150503020202,0.0
150503020203,0.0
150503020204,0.0
150503020205,0.0
150503020206,0.0
150503020301,0.0
150503020302,0.0
150503020303,0.00623383755559
150503020304,0.0
150503020305,0.0
150503020306,0.0224662947745
150503020307,0.00373909129548
150503020308,0.0202363579059
150503030101,0.121035867539
150503030102,0.116189102254
150503030103,7.98663401408
150503030201,0.0295194215716
150503030202,0.166597709612
150503030203,2.1372526575
150503030204,6.08224048412
150503030205,3.49569150608
150503030206,2.52559590645
150503030301,0.0
150503030302,0.0
150503030303,0.0
150503030304,0.287871112056
150503030305,0.182855773288
150503030306,0.989492382115
150503030307,0.013333524709
150503030308,4.99083790728
150503030309,3.75269025908
150503030310,3.42188461879
150503030401,0.00430217674222
150503030402,0.0
150503030403,0.0
150503030404,0.0
150503030405,0.0
150503030501,3.83635034573
150503030502,2.71795137773
150503030503,7.45977037856
150503030504,2.46491511549
150503030505,2.59680194205
150503030506,2.4959591586
150503030601,0.0192482981796
150503030602,7.44769625113
150503030603,7.15036139587
150503030604,7.13770225186
150503030605,3.66715979933
150503030606,0.396025498613
150503040101,0.15861877618
150503040102,0.0
150503040103,0.157564928965
150503040104,0.0
150503040105,0.0
150503040106,0.0
150503040201,0.0
150503040202,0.00349975071299
150503040203,0.0
150503040204,0.0
150503040205,0.0
150503040206,0.0
150503040207,0.0
150503040301,0.0
150503040302,0.0
150503040303,0.0137500761205
150503040304,0.0
150503040305,0.00604979771006
150503040306,0.0
150503040307,0.00141906832389
150503040308,0.0
150503040309,0.0124886384587
150503040310,0.0155604344908
150503040401,0.0
150503040402,0.0
150503040403,0.0
150503040404,0.0583384583164
150503040405,0.0623128128744
150503040501,0.0
150503040502,0.00251061402924
150503040503,0.00564968564842
150503040504,0.260568245177
150503040505,0.0135101492096
150503040506,0.307192457889
150503040507,2.02852434137
150503040508,0.415222362667
150503040601,0.00476154506729
150503040602,0.0
150503040603,0.042254323191
150503040604,1.04173578486
150503040605,0.471251523855
150503050101,0.0
150503050102,0.0
150503050103,0.0
150503050104,0.0
150503050201,0.0
150503050202,0.0
150503050203,0.0
150503050204,0.0053115806056
150503050205,0.0
150503050206,0.0
150503050301,0.0
150503050302,0.0
150503050303,0.0
150503050304,0.0
150503050305,0.792067828625
150503050306,0.0885512116465
150503050401,0.0332510349269
150503050402,0.0210380971633
150503050403,0.0
150503060101,0.0
150503060102,0.0
150503060103,0.0
150503060104,0.0
150503060105,0.0
150503060106,0.0
150503060107,0.0
150503060201,0.00321733748724
150503060202,0.0
150503060203,0.0
150503060204,0.00319043682776
150503060205,0.0
150503060206,0.0123924147831
150503060301,0.0
150503060302,0.0
150503060303,0.0
150503060304,0.0
150503060305,0.0167123767679
150503060306,0.0109580169695
150503060307,0.0577216876265
150503060401,0.69956135824
150503060402,0.60040629881
150503060403,0.0680076646896
150503060404,0.430409127751
150503060405,2.36776202039
150503060406,2.42560074886
150601010101,0.0
150601010102,0.0
150601010103,0.0
150601010104,0.0
150601010105,0.0
150601010106,0.0
150601010107,0.0
150601010108,0.0
150601010109,0.0
150601010110,0.0
