HUC_12,Acres_Unpo
170602010701,0.0
170602010702,0.0
170602010801,0.0
170602010802,0.0
170602010803,0.0
170602010901,0.0
170602010902,0.0
170602010903,0.0
170602010904,0.0
170602010905,0.0
170602010906,0.0
170602011001,0.0
170602011002,0.0
170602011003,0.0
170602011004,0.0
170602011101,0.0
170602011102,0.0
170602011103,0.0
170602011104,0.0
170602011105,0.0
170602011201,0.0
170602011202,0.0
170602011203,0.0
170602011204,0.0
170602011301,0.0
170602011302,0.0
170602011303,0.0
170602011304,0.0
170602011401,0.0
170602011402,0.0
170602011403,0.0
170602011404,0.0
170602011501,0.0
170602011502,0.0
170602011503,0.0
170602011504,0.0
170602011505,1.11197432673
170602011601,0.0
170602011602,0.0
170602011603,0.0
170602011604,0.0
170602011605,0.0
170602011606,0.0
170602011701,0.0
170602011702,0.0
170602011703,0.0
170602011704,0.0
170602011801,0.0
170602011802,0.0
170602011803,0.0
170602011804,0.0
170602011805,8.30725474542e-09
170602020101,0.0
170602020102,0.0
170602020103,2.48359698673e-08
170602020201,0.0
170602020202,0.0
170602020203,0.0
170602020204,0.0
170602020205,17.3467995538
170602020206,0.0
170602020207,0.0
170602020208,0.0
170602020209,27.7993583257
170602020301,5.57453058126e-07
170602020302,0.0
170602020303,204.158486749
170602020304,0.0
170602020305,200.155379778
170602020306,0.0
170602020307,0.0
170602020308,2.12757285546e-08
170602020309,7.79066743489e-09
170602020310,17.7915893147
170602020311,1.07588684226e-08
170602020312,0.0
170602020313,7.56142540492
170602030101,0.0
170602030102,0.0
170602030103,0.0
170602030104,1.6084942448e-08
170602030201,0.0
170602030202,0.0
170602030203,0.0
170602030204,0.0
170602030205,0.0
170602030206,0.0
170602030301,0.0
170602030302,0.0
170602030303,0.0
170602030304,0.0
170602030305,0.0
170602030401,0.0
170602030402,0.0
170602030403,0.0
170602030404,0.0
170602030501,0.0
170602030502,0.0
170602030503,0.0
170602030504,0.0
170602030505,0.0
170602030506,0.0
170602030507,0.0
170602030601,0.0
170602030602,0.0
170602030603,0.0
170602030604,0.0
170602030605,0.0
170602030606,0.0
170602030701,0.0
170602030702,0.0
170602030703,0.0
170602030704,0.0
170602030705,0.0
170602030801,0.0
170602030802,0.0
170602030803,0.0
170602030804,0.0
170602030901,0.0
170602030902,0.0
170602030903,0.0
170602030904,0.0
170602030905,0.0
170602031001,0.0
170602031002,0.0
170602031003,0.0
170602031004,0.0
170602031101,0.0
170602031102,0.0
170602031103,0.0
170602031104,0.0
170602031105,0.0
170602031106,0.0
170602031107,0.0
170602031201,0.0
170602031202,0.0
170602031203,0.0
170602031204,0.0
170602031301,0.0
170602031302,0.0
170602031303,0.0
170602040101,0.0
170602040102,14.010876586
170602040201,9.29992857849e-08
170602040202,96.519371847
170602040301,0.0
170602040302,9.26753801525e-07
170602040303,10.230163798
170602040304,407.204959749
170602040401,0.0
170602040402,0.0
170602040501,0.0
170602040502,0.0
170602040503,0.0
170602040504,0.0
170602040505,0.0
170602040506,0.0
170602040507,0.0
170602040508,0.0
170602040509,0.0
170602040510,0.0
170602040601,0.0
170602040602,0.0
170602040603,0.0
170602040604,0.0
170602040605,0.0
170602040701,0.0
170602040702,0.0
170602040703,0.0
170602040704,0.0
170602040705,0.0
170602040706,0.0
170602040801,0.0
170602040802,0.0
170602040803,0.0
170602040804,0.0
170602040805,0.0
170602040806,0.0
170602040807,0.0
170602040808,0.0
170602040809,0.0
170602050101,0.0
170602050102,0.0
170602050103,0.0
170602050201,0.0
170602050202,0.0
170602050203,0.0
170602050204,0.0
170602050301,0.0
170602050302,0.0
170602050303,0.0
170602050304,0.0
170602050305,0.0
170602050401,0.0
170602050402,0.0
170602050403,0.0
170602050404,0.0
170602050405,0.0
170602050406,0.0
170602050407,0.0
170602050408,0.0
170602050501,0.0
170602050502,0.0
170602050503,0.0
170602050504,0.0
170602050601,0.0
170602050602,0.0
170602050603,0.0
170602050604,0.0
170602050701,0.0
170602050702,0.0
170602050703,0.0
170602050801,0.0
170602050802,0.0
170602050803,0.0
170602050804,0.0
170602050901,0.0
170602050902,0.0
170602050903,0.0
170602050904,0.0
170602050905,0.0
170602050906,0.0
170602051001,0.0
170602051002,0.0
170602051003,0.0
170602051004,0.0
170602051005,0.0
170602051101,0.0
170602051102,0.0
170602051103,0.0
170602051104,0.0
170602051201,0.0
170602051202,0.0
170602060101,0.0
170602060102,0.0
170602060103,0.0
170602060104,0.0
170602060105,0.0
170602060201,0.0
170602060202,0.0
170602060203,0.0
170602060204,0.0
170602060301,0.0
170602060302,0.0
170602060303,0.0
170602060304,0.0
170602060305,0.0
170602060401,0.0
170602060402,0.0
170602060403,0.0
170602060404,0.0
170602060405,0.0
170602060406,0.0
170602060407,0.0
170602060408,0.0
170602060409,0.0
170602060501,0.0
170602060502,0.0
170602060503,0.0
170602060504,0.0
170602060601,0.0
170602060602,0.0
170602060603,0.0
170602060604,0.0
170602060701,0.0
170602060702,0.0
170602060703,0.0
170602060704,0.0
170602060801,0.0
170602060802,0.0
170602060803,0.0
170602060901,0.0
170602060902,0.0
170602060903,0.0
170602060904,0.0
170602061001,0.0
170602061002,0.0
170602061003,0.0
170602061004,0.0
170602061005,0.0
170602070101,0.0
170602070102,0.0
170602070103,0.0
170602070104,0.0
170602070105,0.0
170602070106,0.0
170602070201,0.0
170602070202,0.0
170602070203,0.0
170602070204,0.0
170602070205,0.0
170602070206,0.0
170602070301,0.0
170602070302,0.0
170602070303,0.0
170602070304,0.0
170602070305,0.0
170602070306,0.0
170602070401,0.0
170602070402,0.0
170602070403,0.0
170602070501,0.0
170602070502,0.0
170602070503,0.0
170602070504,0.0
170602070601,0.0
170602070602,0.0
170602070603,0.0
170602070701,0.0
170602070702,0.0
170602070703,0.0
170602070704,0.0
170602070705,0.0
170602070706,0.0
170602070707,0.0
170602070801,0.0
170602070802,0.0
170602070803,0.0
170602070901,0.0
170602070902,0.0
170602070903,0.0
170602070904,0.0
170602071001,0.0
170602071002,0.0
170602071101,0.0
170602071102,0.0
170602071103,0.0
170602071104,0.0
170602071105,0.0
170602071106,0.0
170602071107,0.0
170602080101,0.0
170602080102,0.0
170602080103,0.0
170602080104,0.0
170602080105,0.0
170602080106,0.0
170602080107,0.0
170602080108,0.0
170602080201,0.0
170602080202,0.0
170602080203,0.0
170602080204,0.0
170602080205,0.0
170602080206,0.0
170602080301,0.0
170602080302,0.0
170602080303,0.0
170602080401,0.0
170602080402,0.0
170602080403,0.0
170602080404,0.0
170602080405,0.0
170602080406,0.0
170602080407,0.0
170602080408,0.0
170602080409,0.0
170602080410,0.0
170602080411,0.0
170602080412,0.0
170602080501,0.0
170602080502,0.0
170602080503,0.0
170602080504,0.0
170602080505,0.0
170602080506,0.0
170602080507,0.0
170602080601,0.0
170602080602,0.0
170602080603,0.0
170602080604,0.0
170602080605,0.0
170602080606,0.0
170602080607,0.0
170602080608,0.0
170602090101,0.0
170602090102,0.0
170602090103,0.0
170602090201,0.0
170602090202,0.0
170602090203,0.0
170602090204,0.0
170602090205,0.0
170602090206,0.0
170602090301,0.0
170602090302,0.0
170602090303,0.0
170602090304,0.0
170602090401,0.0
170602090402,0.0
170602090403,0.0
170602090404,0.0
170602090405,0.0
170602090501,0.0
170602090502,0.0
170602090503,0.0
170602090504,0.0
170602090601,0.0
170602090602,0.0
170602090603,0.0
170602090701,0.0
170602090702,0.0
170602090703,0.0
170602090801,0.0
170602090802,0.0
170602090901,0.0
170602090902,0.0
170602090903,0.0
170602090904,0.0
170602090905,0.0
170602091001,0.0
170602091002,0.0
170602091003,0.0
170602091004,0.0
170602100101,0.0
170602100102,0.0
170602100103,0.0
170602100104,0.0
170602100105,0.0
170602100201,0.0
170602100202,0.0
170602100203,0.0
170602100301,0.0
170602100302,0.0
170602100401,0.0
170602100402,0.0
170602100403,0.0
170602100404,0.0
170602100501,0.0
170602100502,0.0
170602100503,0.0
170602100504,0.0
170602100505,0.0
170603010101,0.0
170603010102,0.0
170603010103,0.0
170603010201,0.0
170603010202,0.0
170603010301,0.0
170603010302,0.0
170603010303,0.0
170603010401,0.0
170603010402,0.0
170603010403,0.0
170603010404,0.0
170603010405,0.0
170603010501,0.0
170603010502,0.0
170603010503,0.0
170603010601,0.0
170603010602,0.0
170603010603,0.0
170603010604,0.0
170603010605,0.0
170603010606,0.0
170603010607,0.0
170603010701,0.0
170603010702,0.0
170603010703,0.0
170603010704,0.0
170603010705,0.0
170603020101,0.0
170603020102,0.0
170603020103,0.0
170603020104,0.0
170603020105,0.0
170603020106,0.0
170603020107,0.0
170603020108,0.0
170603020109,0.0
170603020110,0.0
170603020111,0.0
170603020201,0.0
170603020202,0.0
170603020203,0.0
170603020204,0.0
170603020205,0.0
170603020206,0.0
170603020301,0.0
170603020302,0.0
170603020303,0.0
170603020304,0.0
170603020305,0.0
170603020306,0.0
170603020307,0.0
170603020401,0.0
170603020402,0.0
170603020403,0.0
170603020404,0.0
170603020405,0.0
170603030101,0.0
170603030102,0.0
170603030103,0.0
170603030104,0.0
170603030105,0.0
170603030106,0.0
170603030201,0.0
170603030202,0.0
170603030203,0.0
170603030204,0.0
170603030205,0.0
170603030206,0.0
170603030207,0.0
170603030208,0.0
170603030301,0.0
170603030302,0.0
170603030303,0.0
170603030304,0.0
170603030401,0.0
170603030402,0.0
170603030403,0.0
170603030501,0.0
170603030502,0.0
170603030503,0.0
170603030504,0.0
170603030505,0.0
170603030506,0.0
170603030601,0.0
170603030602,0.0
170603030603,0.0
170603030701,0.0
170603030702,0.0
170603030703,0.0
170603030704,0.0
170603030705,0.0
170603030706,0.0
170603030707,0.0
170603030708,0.0
170603040101,0.0
170603040102,0.0
170603040103,0.0
170603040201,0.0
170603040202,0.0
170603040203,0.0
170603050101,0.0
170603050102,0.0
170603050103,0.0
170603050104,0.0
170603050201,0.0
170603050202,0.0
170603050203,0.0
170603050204,0.0
170603050301,0.0
170603050302,0.0
170603050401,0.0
170603050402,0.0
170603050501,0.0
170603050502,0.0
170603050503,0.0
170603050504,0.0
170603050505,0.0
170603050506,0.0
170603050507,0.0
170603050601,0.0
170603050602,0.0
170603050603,0.0
170603050701,0.0
170603050702,0.0
170603050703,0.0
170603050704,0.0
170603050801,0.0
170603050802,0.0
170603050803,0.0
170603050804,0.0
170603050805,0.0
170603050806,0.0
170603050901,0.0
170603050902,0.0
170603050903,0.0
170603060101,0.0
170603060102,0.0
170603060103,0.0
170603060104,0.0
170603060105,0.0
170603060106,0.0
170603060107,0.0
170603060201,0.0
170603060202,0.0
170603060203,0.0
170603060204,0.0
170603060205,0.0
170603060301,0.0
170603060302,0.0
170603060401,0.0
170603060402,0.0
170603060403,0.0
170603060404,0.0
170603060405,0.0
170603060501,0.0
170603060502,0.0
170603060503,0.0
170603060504,0.0
170603060601,0.0
170603060602,0.0
170603060603,0.0
170603060604,0.0
170603060605,0.0
170603060606,0.0
170603060607,0.0
170603060701,0.0
170603060702,0.0
170603060801,0.0
170603060802,0.0
170603060901,0.0
170603060902,0.0
170603060903,0.0
170603060904,0.0
170603060905,0.0
170603060906,0.0
170603061001,0.0
170603061002,0.0
170603061003,0.0
170603061101,0.0
170603061102,0.0
170603061103,0.0
170603061201,0.0
170603061202,0.0
170603061203,0.0
170603061204,0.0
170603061205,4.64967378069e-09
170603061206,0.0
170603061301,0.0
170603061302,0.0
170603061303,0.0
170603061304,0.0
170603061305,0.0
170603061306,1.77915801367
170603061307,0.0
170603061308,9.18812389908e-07
170603070101,0.0
170603070102,0.0
170603070103,0.0
170603070104,0.0
170603070105,0.0
170603070201,0.0
170603070202,0.0
170603070203,0.0
170603070204,0.0
170603070205,0.0
170603070206,0.0
170603070301,0.0
170603070302,0.0
170603070303,0.0
170603070401,0.0
170603070402,0.0
170603070403,0.0
170603070501,0.0
170603070502,0.0
170603070503,0.0
170603070504,0.0
170603070505,0.0
170603070506,0.0
170603070507,0.0
170603070601,0.0
170603070602,0.0
170603070603,0.0
170603070701,0.0
170603070702,0.0
170603070703,0.0
170603070801,0.0
170603070802,0.0
170603070803,0.0
170603070901,0.0
170603070902,0.0
170603070903,0.0
170603071001,0.0
170603071002,0.0
170603080101,0.0
170603080102,0.0
170603080103,0.0
170603080104,0.0
170603080105,0.0
170603080201,0.0
170603080202,0.0
170603080203,0.0
170603080204,0.0
170603080301,0.0
170603080302,0.0
170603080401,0.0
170603080402,0.0
170603080403,0.0
170603080404,0.0
170603080501,0.0
170603080502,0.0
170603080503,0.0
170603080504,0.0
170603080601,0.0
170603080602,0.0
170603080603,0.0
170603080701,0.0
170603080702,0.0
170603080703,0.0
170603080704,0.0
170603080705,0.0
170603080801,0.0
170603080802,0.0
170603080803,0.0
170603080804,0.0
170701010101,5.55987064141
170701010102,0.222395119467
170701010103,0.0
170701010201,1.55676406592
170701010202,1.46874279435e-06
170701010203,0.222394854679
170701010204,2.89113326423
170701010205,0.0
170701010206,193.261139206
170701010207,0.222394851914
170701010301,3.335922995
170701010302,0.0
170701010303,40.2534706237
170701010401,0.0
170701010402,0.889579465893
170701010403,3.07747569016e-06
170701010501,1.55676388539
170701010502,6.22705627006
170701010503,0.444790203002
170701010504,0.667184598551
170701010505,0.444789733397
170701010506,1.58341478633e-06
170701010507,27.132172149
170701010508,8.45100460934
170701010509,0.222394888551
170701010510,0.0
170701010511,2.28456169053e-07
170701010601,274.65766019
170701010602,95.1850265752
170701010603,0.0
170701010701,0.889579466814
170701010702,13.1213012676
170701010703,175.024757226
170701010801,0.222394880029
170701010802,0.444789719802
170701010803,82.2860963672
170701010804,0.667193453274
170701010901,2.0015537967
170701010902,1.77915870264
170701010903,6.00466139826
170701010904,51.1508192869
170701010905,0.222394866167
170701011001,15.5676404168
170701011002,0.222395476892
170701011003,2.66873840324
170701011004,11.3421362814
170701011005,102.301638527
170701011006,1.33436919573
170701011007,0.22239504645
170701011101,0.0
170701011102,7.5614271543
170701011201,0.0
170701011202,0.0
170701011203,3.96875512502e-07
170701011301,0.0
170701011302,0.0
170701011303,0.0
170701011304,0.0
170701011305,0.0
170701011306,0.0
170701011307,5.43259397148e-08
170701011401,24.9082179832
170701011402,266.651444703
170701011403,1.15018441295e-07
170701011404,6.44945112975
170701011405,23.7962593252
170701011406,1.03001887798e-06
170701011407,13.3436909555
170701011408,1.11197425381
170701020101,0.0
170701020102,0.0
170701020103,0.0
170701020104,0.0
170701020105,0.0
170701020106,0.0
170701020201,0.0
170701020202,0.0
170701020203,0.0
170701020204,0.0
170701020301,0.0
170701020302,0.0
170701020303,0.0
170701020304,0.0
170701020305,0.0
170701020306,0.0
170701020307,6.48324890334e-07
170701020308,0.0
170701020401,0.0
170701020402,0.0
170701020403,0.0
170701020404,1.61871697173e-06
170701020405,169.242475618
170701020501,41.1430465298
170701020502,9.91931306418e-08
170701020503,0.0
170701020504,2.58611819356e-08
170701020601,0.444789767112
170701020602,0.444789699043
170701020603,1.5567640087
170701020604,1.5567640595
170701020701,0.0
170701020702,0.0
170701020703,27.1321736989
170701020704,0.0
170701020801,0.0
170701020802,121.205218748
170701020803,1.11197424531
170701020804,0.222394899481
170701020805,2.42998210654e-06
170701020806,91.1818854247
170701020807,4.67029382364
170701020808,3.55674898794e-06
170701020901,2.00155372655
170701020902,7.18028329313e-08
170701020903,6.0046613832
170701021001,0.444791542136
170701021002,12.8989021589
170701021003,8.22429189106e-07
170701021004,1.14154863676e-07
170701021101,0.889579813106
170701021102,0.0
170701021103,0.0
170701021104,0.667184612406
170701021105,0.0
170701030101,0.0
170701030102,0.0
170701030103,0.0
170701030104,0.0
170701030105,0.0
170701030106,0.0
170701030201,0.0
170701030202,0.0
170701030203,0.0
170701030204,0.0
170701030205,0.0
170701030206,0.0
170701030301,447.45847171
170701030302,613.142646778
170701030303,580.005812252
170701030304,290.892485836
170701030305,799.954334604
170701030306,148.337375822
170701030401,0.0
170701030402,0.0
170701030403,0.0
170701030404,0.0
170701030405,0.0
170701030406,0.0
170701030407,0.0
170701030408,0.0
170701030501,0.0
170701030502,0.0
170701030503,0.0
170701030504,0.0
170701030505,0.222394828637
170701030506,3.78324450344e-08
170701030507,0.0
170701030601,0.0
170701030602,0.0
170701030603,0.0
170701030604,3.78071273599
170701030605,4.67029218831
170701030606,0.0
170701030607,43.5893938235
170701030608,0.0
170701030609,7.56142546451
170701030701,0.222394866445
170701030702,2.8911332648
170701030703,0.0
170701030704,0.889579466774
170701030705,0.0
170701030706,96.074582188
170701030801,43.366998954
170701030802,107.41672055
170701030803,1142.88721826
170701030901,0.66718459969
170701030902,0.0
170701030903,1.33436920037
170701030904,46.0357374077
170701030905,0.667184600119
170701030906,1.33436919956
170701030907,122.094818638
170701031001,0.0
170701031002,382.741561869
170701031003,500.38842042
170701031101,48.0372943784
170701031102,90.7371055185
170701031103,36.2503642511
170701031104,395.862862621
170701031201,3.78071127408
170701031202,99.6329001909
170701031203,0.889580023314
170701031204,0.0
170701031205,30.4680961812
170701031206,5.3374767939
170701031207,0.0
170701031301,0.0
170701031302,59.3794292863
170701031303,26.4649891886
170701031304,838.651048077
170701031305,4.00311773603
170701031306,368.063453098
170701040101,0.0
170701040102,0.0
170701040103,2.00155379926
170701040104,1.77915890003
170701040105,3.35361243175e-08
170701040201,12.0093228058
170701040202,788.834589726
170701040203,1.55676406593
170701040204,0.0
170701040301,0.0
170701040302,0.0
170701040303,0.0
170701040304,6.89424086337
170701040305,2.8911332607
170701040306,0.0
170701040307,0.44478973346
170701040401,0.0
170701040402,0.667184600358
170701040403,0.44478973211
170701040404,0.0
170701040405,67.6080394474
170701040406,118.758857171
170701040407,1.7108902833e-06
170701040408,0.444789644899
170701040501,88.9579466922
170701040502,84.2876544278
170701040503,27.5769634575
170701050101,0.889579426375
170701050102,0.444789766005
170701050103,0.444789787072
170701050201,0.0
170701050202,0.0
170701050203,0.0
170701050204,2.02639290572e-08
170701050301,0.0
170701050302,0.0
170701050303,0.0
170701050304,5.83589395511e-09
170701050305,0.22239484609
170701050306,0.0
170701050401,10.674953371
170701050402,0.0
170701050403,0.0
170701050404,0.0
170701050405,0.0
170701050406,2.18780968895e-07
170701050501,0.0
170701050502,0.0
170701050503,0.0
170701050504,0.0
170701050505,0.0
170701050506,0.0
170701050601,0.0
170701050602,0.0
170701050603,0.0
170701050701,0.0
170701050702,0.0
170701050703,0.0
170701050801,0.0
170701050802,0.0
170701050803,0.0
170701050804,0.0
170701050805,0.0
170701050806,0.0
170701050807,0.0
170701050808,0.0
170701050809,0.0
170701050810,0.0
170701050811,0.0
170701050901,0.0
170701050902,0.0
170701050903,0.0
170701050904,0.0
170701050905,0.0
170701051001,0.0
170701051002,0.0
170701051003,0.0
170701051004,0.0
170701051005,0.0
170701051006,0.0
170701051007,0.0
170701051008,0.0
170701051101,0.0
170701051102,0.0
170701051103,0.0
170701051104,0.0
170701051105,0.0
170701051106,0.0
170701051201,0.0
170701051202,0.0
170701051203,0.0
170701051204,0.0
170701060101,0.0
170701060102,0.0
170701060103,0.0
170701060104,0.0
170701060105,0.0
170701060106,0.0
170701060107,0.0
170701060108,0.0
170701060201,0.0
170701060202,0.0
170701060203,0.0
170701060204,0.0
170701060205,0.0
170701060206,0.0
170701060207,0.0
170701060208,0.0
170701060209,0.0
170701060210,0.0
170701060301,0.0
170701060302,0.0
170701060303,0.0
170701060304,0.0
170701060305,0.0
170701060306,0.0
170701060307,0.0
170701060401,0.0
170701060402,0.0
170701060403,7.45734930479e-09
170701060404,2046.25516737
170701060405,1584.11863555
170701060406,0.0
170701060407,0.0
170701060408,0.0
170701060409,0.0
170702010101,0.0
170702010102,0.0
170702010103,0.0
170702010104,0.0
170702010105,0.0
170702010106,0.0
170702010201,0.0
170702010202,0.0
170702010203,0.0
170702010204,0.0
170702010205,0.0
170702010206,0.0
170702010207,0.0
170702010301,0.0
170702010302,0.0
170702010303,0.0
170702010304,0.0
170702010305,0.0
170702010401,0.0
170702010402,0.0
170702010403,0.0
170702010404,0.0
170702010405,0.0
170702010501,0.0
170702010502,0.0
170702010503,0.0
170702010504,0.0
170702010505,0.0
170702010601,0.0
170702010602,0.0
170702010603,0.0
170702010604,0.0
170702010605,0.0
170702010606,0.0
170702010607,0.0
170702010608,0.0
170702010701,0.0
170702010702,0.0
170702010703,0.0
170702010704,0.0
170702010801,0.0
170702010802,0.0
170702010803,0.0
170702010901,0.0
170702010902,0.0
170702010903,0.0
170702010904,0.0
170702010905,0.0
170702010906,0.0
170702011001,0.0
170702011002,0.0
170702011003,0.0
170702011004,0.0
170702011005,0.0
170702011006,0.0
170702011007,0.0
170702011008,0.0
170702011101,0.0
170702011102,0.0
170702011103,0.0
170702011201,0.0
170702011202,0.0
170702011203,0.0
170702011204,0.0
170702011205,0.0
170702011301,0.0
170702011302,0.0
170702011303,0.0
170702011401,0.0
170702011402,0.0
170702011403,0.0
170702011404,0.0
170702011405,0.0
170702020101,0.0
170702020102,0.0
170702020103,0.0
170702020104,0.0
170702020105,0.0
170702020201,0.0
170702020202,0.0
170702020203,0.0
170702020204,0.0
170702020205,0.0
170702020206,0.0
170702020301,0.0
170702020302,0.0
170702020303,0.0
170702020304,0.0
170702020305,0.0
170702020306,0.0
170702020401,0.0
170702020402,0.0
170702020403,0.0
170702020404,0.0
170702020501,0.0
170702020502,0.0
170702020503,0.0
170702020504,0.0
170702020505,0.0
170702020601,0.0
170702020602,0.0
170702020603,0.0
170702020604,0.0
170702020605,0.0
170702020606,0.0
170702020607,0.0
170702020608,0.0
170702020609,0.0
170702020701,0.0
170702020702,0.0
170702020703,0.0
170702020704,0.0
170702020705,0.0
170702020706,0.0
170702020707,0.0
170702020708,0.0
170702020709,0.0
170702020710,0.0
170702020711,0.0
170702020801,0.0
170702020802,0.0
170702020803,0.0
170702020804,0.0
170702020805,0.0
170702020806,0.0
170702020901,0.0
170702020902,0.0
170702020903,0.0
170702020904,0.0
170702020905,0.0
170702020906,0.0
170702020907,0.0
170702021001,0.0
170702021002,0.0
170702021003,0.0
170702021004,0.0
170702021005,0.0
170702021006,0.0
170702030101,0.0
170702030102,0.0
170702030103,0.0
170702030104,0.0
170702030105,0.0
170702030106,0.0
170702030201,0.0
170702030202,0.0
170702030203,0.0
170702030204,0.0
170702030205,0.0
170702030206,0.0
170702030207,0.0
170702030208,0.0
170702030301,0.0
170702030302,0.0
170702030303,0.0
170702030304,0.0
170702030305,0.0
170702030401,0.0
170702030402,0.0
170702030403,0.0
170702030404,0.0
170702030405,0.0
170702030406,0.0
170702030407,0.0
170702030501,0.0
170702030502,0.0
170702030503,0.0
170702030504,0.0
170702040101,0.0
170702040102,0.0
170702040103,0.0
170702040104,0.0
170702040105,0.0
170702040106,0.0
170702040107,0.0
170702040108,0.0
170702040109,0.0
170702040201,0.0
170702040202,0.0
170702040203,0.0
170702040204,0.0
170702040205,0.0
170702040206,0.0
170702040207,0.0
170702040301,0.0
170702040302,0.0
170702040303,0.0
170702040304,0.0
170702040305,0.0
170702040306,0.0
170702040307,0.0
170702040308,0.0
170702040401,0.0
170702040402,1.82706889593e-07
170702040403,1.13314035786e-06
170702040404,5.41587224989e-07
170702040405,1.55676375079
170702040406,17.1244029307
170702040407,0.0
170702040408,0.444789715147
170702040409,0.222395431797
170702040501,8.05364855575e-09
170702040502,4.44789734107
170702040503,0.222394849759
170702040504,1.47264617784e-09
170702040505,0.0
170702040601,0.0
170702040602,0.0
170702040603,1.21230159932e-08
170702040604,0.222394826661
170702040701,4.38291665383e-07
170702040702,0.0
170702040703,0.0
170702040801,2.01266637851e-07
170702040802,0.222394944238
170702040803,1.11197424512
170702040804,0.0
170702040805,2.2239484625
170702040806,0.444789754544
170702040807,4.89268704632
170702040808,0.444789803146
170702040901,3.14580536582e-09
170702040902,0.0
170702040903,6.44945106416
170702040904,0.0
170702040905,3.55831776661
170702040906,8.4342033331e-08
170702040907,1.20987791943e-08
170702041001,0.444789732854
170702041002,5.78226659678
170702041003,2.22394858274
170702041004,7.98682162929e-07
170702041005,15.1228508918
170702041101,0.0
170702041102,0.0
170702041103,0.0
170702041104,0.0
170702041105,9.50120529055e-09
170702041106,0.0
170702041107,1.00860752877e-10
170702041108,0.222394866305
170702041201,0.222394942992
170702041202,0.0
170702041203,0.889579389175
170702041204,0.0
170702041205,79.1725627682
170702041301,1.33436919806
170702041302,1.03729075903e-09
170702041303,0.222396037855
170702041304,55.376320644
170702041305,4.4478972658
170702041401,0.222394865979
170702041402,0.444789721926
170702041403,0.222394867762
170703010101,0.0
170703010102,0.0
170703010103,0.0
170703010104,0.0
170703010105,0.0
170703010106,0.0
170703010107,0.0
170703010108,0.0
170703010109,0.0
170703010201,0.0
170703010202,0.0
170703010203,0.0
170703010204,0.0
170703010205,0.0
170703010206,0.0
170703010207,0.0
170703010301,0.0
170703010302,0.0
170703010303,0.0
170703010304,0.0
170703010305,0.0
170703010306,0.0
170703010401,0.0
170703010402,0.0
170703010403,0.0
170703010404,0.0
170703010405,0.0
170703010406,0.0
170703010501,0.0
170703010502,0.0
170703010601,0.0
170703010602,0.0
170703010603,0.0
170703010604,0.0
170703010701,0.0
170703010702,0.0
170703010703,0.0
170703010704,0.0
170703010705,0.0
170703010706,0.0
170703010707,0.0
170703010708,0.0
170703010709,1.92332092392e-08
170703010801,6.33257376675e-07
170703010802,2.63196950537e-08
170703010803,5.96965177395e-08
170703010804,4.69601586096e-08
170703010805,14.2332715463
170703010806,1.84403088192e-08
170703010807,2.2239486886
170703010901,0.0
170703010902,0.0
170703010903,0.0
170703010904,0.0
170703010905,0.0
170703010906,0.0
170703010907,0.0
170703010908,0.0
170703010909,0.0
170703010910,0.0
170703010911,0.0
170703011001,0.0
170703011002,0.0
170703011003,0.0
170703011004,0.0
170703011005,0.0
170703011006,0.0
170703011007,3.72846112356e-07
170703011101,0.0
170703011102,1.22811477136e-06
170703011103,1.01702192053e-05
170703011104,150.783698036
170703020101,0.0
170703020102,0.0
170703020103,0.0
170703020104,0.0
170703020105,0.0
170703020106,0.0
170703020201,0.0
170703020202,0.0
170703020203,0.0
170703020204,0.0
170703020205,0.0
170703020206,0.0
170703020207,0.0
170703020301,0.0
170703020302,0.0
170703020303,0.0
170703020401,0.0
170703020402,0.0
170703020403,0.0
170703020404,0.0
170703020501,0.0
170703020502,0.0
170703020503,0.0
170703020504,0.0
170703020505,0.0
170703020506,0.0
170703020601,0.0
170703020602,0.0
170703020603,0.0
170703020604,0.0
170703020605,0.0
170703020606,0.0
170703020607,0.0
170703020608,0.0
170703020609,0.0
170703020701,0.0
170703020702,0.0
170703020703,0.0
170703020704,0.0
170703020705,0.0
170703020706,0.0
170703030101,1.13409094752e-06
170703030102,0.0
170703030103,0.0
170703030104,2.61209455123e-07
170703030105,0.0
170703030106,4.45980119661e-06
170703030201,1.65955274435e-05
170703030202,57.8226766592
170703030203,0.0
170703030204,1156.00839228
170703030205,0.667184565162
170703030206,3.07295091079e-05
170703030207,0.0
170703030301,0.0
170703030302,0.0
170703030303,3.23911672309e-08
170703030304,0.0
170703030401,0.0
170703030402,0.0
170703030403,0.0
170703030404,1.2292702779e-09
170703030405,2.4463435331
170703030501,0.0
170703030502,0.0
170703030503,0.0
170703030504,0.0
170703030601,0.667188676757
170703030602,4.07563733459e-08
170703030603,0.667186250783
170703030701,0.0
170703030702,0.0
170703030703,0.0
170703030704,0.0
170703030801,1.42730398608e-06
170703030802,9.4644971052e-07
170703030803,13.121311045
170703030901,0.0
170703030902,0.0
170703030903,73.8350897532
170703030904,2.14602776125e-07
170703031001,6.02961581584e-05
170703031002,0.0
170703031003,0.0
170703031004,0.0
170703031005,2.03713031669e-07
170703031006,0.0
170703031007,2.25139277691e-09
170703031008,1.33436915811
170703031009,2.26154769103e-08
170703040101,0.0
170703040102,0.0
170703040103,0.0
170703040104,0.0
170703040105,1.42319668353e-08
