HUC_12,R45Canopy
010700040301,73.5884126236
010700040302,73.6153951701
010700040401,72.6341248901
010700040402,57.6819657349
010700050101,70.2778449318
010700050102,62.7302198684
010700050103,58.1039368104
010700050104,59.3529947917
010700050201,63.1469126112
010700050202,63.9576578498
010700050203,63.8470628729
010700050204,62.4382091009
010700050205,54.6657086005
010700050206,54.5138747885
010700060101,70.0255453502
010700060102,67.2237989653
010700060201,67.8286866561
010700060202,65.2886361958
010700060301,63.3595566369
010700060302,62.5681231861
010700060401,71.8864139021
010700060402,72.9992344205
010700060501,66.1309841082
010700060502,63.8344253344
010700060503,67.633021564
010700060601,71.1997063142
010700060602,68.1808240081
010700060603,66.3334387852
010700060604,72.9259891389
010700060605,69.4640638864
010700060606,71.0174102285
010700060607,63.1228302637
010700060701,65.6779398477
010700060702,59.4646774901
010700060703,56.8958333333
010700060801,64.4421383648
010700060802,52.2026091158
010700060803,48.5146265266
010700060804,57.9490300494
010700060901,67.0217770035
010700060902,71.1703910615
010700060903,70.0756150507
010700060904,68.3964401294
010700060905,69.9661698208
010700060906,61.9979931432
010700061001,66.3195661243
010700061002,49.6297264332
010700061101,55.9138084633
010700061102,55.7541139542
010700061201,59.5062660211
010700061202,55.682277545
010700061203,60.8167503617
010700061204,60.3720062208
010700061205,55.5398348583
010700061206,52.8758818704
010700061207,48.6796513696
010700061301,55.2843683084
010700061302,53.3888718578
010700061303,56.7224224946
010700061401,63.3756684492
010700061402,54.8637511631
010700061403,61.6043042587
010700061404,45.761184545
010801010101,70.9306820294
010801010102,70.3672032193
010801010103,68.0739219713
010801010104,73.7286141575
010801010201,78.1789780249
010801010202,66.2769479209
010801010203,56.9105740181
010801010301,58.0148571429
010801010303,48.3870967742
010801010304,58.6500515641
010801010305,57.7218810318
010801010401,68.548594132
010801010402,53.1272638277
010801010403,75.3021902806
010801010404,60.4624816086
010801010405,65.1679796696
010801010501,66.1765086765
010801010502,71.8561293984
010801010503,70.8615288221
010801010601,72.6875354643
010801010602,70.2362394536
010801010603,54.9777141038
010801010701,83.5790246289
010801010702,71.2921559418
010801010703,60.812702828
010801010704,73.1571356275
010801010705,84.3252225519
010801010706,74.7230769231
010801010707,61.3837670931
010801010801,80.9557838321
010801010802,76.9082335872
010801010803,72.8154719659
010801010804,78.3974833457
010801010805,61.6426403642
010801010806,60.2074278941
010801010901,68.4986254296
010801010902,44.1536289184
010801010903,56.9239949749
010801020101,70.7825311943
010801020102,63.7707299787
010801020103,63.8797023563
010801020104,62.4245487365
010801020201,71.0139130435
010801020202,70.9720900729
010801020203,45.8743885737
010801020301,59.1375074008
010801020302,48.2121512534
010801020401,61.9025121325
010801020402,63.4015299235
010500020702,None
010500020804,None
010500020907,None
010500021007,None
010500021104,None
010500021107,None
010500021110,None
010500021409,None
010500030504,None
010500030605,None
010500040701,None
010500040903,None
010600010506,None
010600030103,None
010600031105,None
010801020403,54.0095027624
010801030101,56.8178243775
010801030102,59.009863188
010801030201,62.8254947314
010801030202,63.8289676425
010801030203,52.9509521062
010801030204,55.5367910605
010801030205,52.9780269058
010801030206,62.8887074195
010801030301,81.3168443497
010801030302,74.0646337421
010801030303,70.7007502084
010801030304,48.7551813472
010801030401,76.194601381
010801030402,67.5242238144
010801030403,46.9221198901
010801030501,54.4486564299
010801030502,57.070781893
010801030503,52.8067818298
010801030504,80.5256511444
010801030505,67.6209210831
010801030506,54.6392578537
010801030601,67.7734063745
010801030602,55.2836676218
010801030701,66.7298208641
010801030702,56.371929075
010801030703,49.1913305811
010801040101,58.1968016508
010801040102,58.6761851955
010801040103,62.873774924
010801040104,60.7757119322
010801040201,71.2299218195
010801040202,75.847464503
010801040203,69.9606660924
010801040204,77.4968722073
010801040205,58.276999594
010801040301,55.2241176471
010801040302,62.2866854196
010801040303,64.6963725929
010801040304,60.6489524783
010801040401,69.3701179554
010801040402,64.4331691297
010801050101,73.4740574841
010801050102,78.4776276276
010801050103,65.5201219512
010801050104,77.3778862647
010801050105,68.4351022283
010801050106,73.4366342774
010801050201,64.4152854512
010801050202,52.441929002
010801050203,62.2545948538
010801050301,51.0207650273
010801050302,50.6706290243
010801050401,58.6087125632
010801050402,54.9503636154
010801050501,60.9370629371
010801050502,65.7903095559
010801050503,64.1408885232
010801060101,72.9737424399
010801060102,70.8338216337
010801060103,69.4850328547
010801060104,66.1716221302
010801060105,63.7031322327
010801060106,65.369760479
010801060201,65.2189127604
010801060202,77.3249755142
010801060203,74.3119575699
010801060204,59.6424785976
010801060205,58.5516175071
010801060206,57.5591763943
010801060207,65.0242783922
010801060301,73.4232736573
010801060302,61.4206974128
010801060303,64.8392282958
010801060304,68.5918087567
010801060305,69.4418486541
010801060401,68.2445938285
010801060402,72.4178229826
010801060403,65.8842827599
010801060404,68.7410504844
010801060405,65.2426478568
010801060406,72.7318880185
010801060407,68.5712092584
010801060501,72.0620390456
010801060502,68.8960764837
010801060503,68.4550393613
010801060504,67.063128361
010801060505,64.5476410731
010801060601,68.7088781831
010801060602,70.8318151309
010801060603,69.2536240862
010801060701,77.4177358103
010801060702,64.5345370683
010801060703,69.0429438982
010801070101,76.1590072563
010801070102,67.5076114033
010801070201,75.7263082821
010801070202,77.8572730956
010801070203,72.2380433706
010801070301,63.2058504875
010801070302,75.6394840402
010801070303,69.4011162339
010801070304,70.5038314176
010801070305,67.7768157768
010801070306,72.9335125886
010801070307,74.32330468
010801070401,70.9776686021
010801070402,71.1481896991
010801070403,72.2623630441
010801070404,71.1889680655
010801070405,78.1191677734
010801070406,73.6813283872
010801070501,66.5185623079
010801070502,72.6723855179
010801070503,71.861073277
010801070504,73.4424597365
010801070505,75.9270033524
010801070506,69.3944591029
010801070507,64.8193115447
010802010101,78.6614953271
010802010102,74.6141247379
010802010103,75.58184803
010802010104,76.6606295279
010802010201,77.5784268629
010802010202,72.6709952695
010802010301,68.5792119565
010802010302,76.6223184042
010802010303,73.6376988984
010802010401,71.2722641125
010802010402,76.692431562
010802010403,70.8877809433
010802010501,67.56456743
010802010502,67.3232466509
010802010503,69.3724489796
010802010601,76.9596361569
010802010602,54.4143371453
010802010603,64.6230094829
010802010604,65.4801399145
010802010605,68.6924378278
010802010606,73.6559598112
010802010607,76.0849731664
010802010608,73.920946491
010802010609,67.7488899852
010802010610,54.8240635641
010802010701,70.2284820031
010802010702,55.5778811026
010802020101,64.9532843737
010802020102,70.1179807147
010802020103,65.4997744293
010802020201,62.5105293113
010802020202,68.4775280899
010802020203,78.4129708247
010802020204,62.4955150015
010802020205,71.4451693072
010802020206,75.2277247414
010802020207,75.4309021113
010802030101,75.0193981976
010802030102,73.7584464793
010802030103,65.2349440272
010802030104,73.2920469361
010802030105,72.2347837874
010802030201,73.5606665749
010802030202,77.7482872928
010802030203,79.1950970378
010802030204,70.6909554862
010802030205,75.7873878365
010802030301,71.4351600651
010802030302,76.3529482407
010802030401,79.4973746525
010802030402,72.6162046908
010802030501,69.7727694305
010802030502,62.7510683761
010802040101,73.7104959631
010802040102,76.7015446466
010802040103,75.6457489879
010802040104,74.1617867066
010802040105,73.2291954023
010802040106,77.611644472
010802040201,65.6349147517
010802040202,65.414664981
010802040203,73.4328358209
010802040204,71.7605963169
010802040205,69.6472148541
010802040206,72.2806978305
010802040207,62.8041534181
010802040301,67.1839520958
010802040302,69.0487624129
010802040303,59.9322916667
010802040304,56.7743200837
010802040305,69.380262385
010802040306,64.148617751
010802040307,69.7413291564
010802040401,66.2721764421
010802040402,63.9194703286
010802050101,65.9504600142
010802050102,60.6269662921
010802050103,59.549202366
010802050104,57.5090137858
010802050105,54.9901045556
010802050201,71.7507033848
010802050202,61.0183284457
010802050203,70.1626691997
010802050301,48.6468766133
010802050302,60.0639257294
010802050303,43.6986754967
010802050401,63.0315374507
010802050402,62.2565875294
010802050501,58.2441687345
010802050502,50.5826651394
010802050503,63.9444597955
010802050504,78.5904977376
010802050505,57.8085744909
010802050506,69.0514927417
010802050601,59.7317961165
010802050602,66.6295694557
010802050603,56.672171166
010802050701,69.5333333333
010802050702,67.3388461538
010802050801,72.7983716475
010802050802,67.6919100182
010802050803,67.9219910847
010802050804,64.6603360117
010802050805,76.1490106811
010802050901,67.8222605695
010802050902,73.5360962567
010802050903,75.656694637
010802050904,67.9976044717
010802050905,42.0133460439
010802060101,72.1193466151
010802060102,72.3592526446
010802060103,73.8412154933
010802060104,75.8394147717
010802060105,74.0903929809
010802060201,71.3871168702
010802060202,74.9232185402
010802060301,74.473842518
010802060302,73.2031317964
010802060303,72.7297651557
010802060304,60.8586778365
010802060305,63.3543553617
010802070101,68.408249497
010802070102,70.7732148843
010802070103,61.3709536308
010802070201,61.7486213235
010802070202,69.1335321986
010802070203,71.602850062
010802070204,66.9692168985
010802070301,78.5738168119
010802070302,77.2498994503
010802070401,68.1977680205
010802070402,66.0738944365
010802070403,68.4052903618
010802070404,57.0444730445
010802070405,65.2026031434
010802070501,75.3844617092
010802070502,70.2356918056
010802070601,62.0596405229
010802070602,61.5198288629
010900010101,64.5600780597
010900010102,31.6357450137
010900010201,57.9908088235
010900010202,64.2252088631
010900010203,66.0622126877
010900010204,60.2719033233
010900010205,50.9853157122
010900010301,33.4929857377
010900010302,36.349704142
010900010401,45.7530098504
010900010402,25.6968401045
010900010501,47.1411364231
010900010502,46.355186722
010900010601,63.8165067504
010900010602,65.1144047036
010900010603,65.30562488
010900010604,64.1092567868
010900010701,67.2192172014
010900010702,68.9220363994
010900010703,51.0390907956
010900010704,31.7057092407
010900010801,64.0882131189
010900010802,62.5030570652
010900010803,57.9312482389
010900010901,50.9377060763
010900010902,59.9666311301
010900020101,70.3886764974
010900020102,62.0586680224
010900020103,54.8850135372
010900020104,42.9573459716
010900020105,60.0814802241
010900020106,54.2117647059
010900020107,53.776293823
010900020201,8.52325581395
010900020202,32.6247086247
010900020203,53.1333333333
010900020204,36.1829268293
010900020205,32.8133802817
010900020206,38.811045855
010900020301,61.7179788484
010900020302,49.3594823032
010900020304,47.5937820294
010900020306,71.4816666667
010900020401,65.1808923375
010900020402,64.2128818376
010900020501,76.8037455105
010900020502,65.0827870664
010900020503,62.575584944
010900020601,20.0026246719
010900020602,41.0387475538
010900020603,41.6148521082
010900020701,23.0579455663
010900030101,59.9802613667
010900030102,49.5536105033
010900030103,54.5262511514
010900030104,69.717921527
010900030105,60.5560115886
010900030201,67.2979160954
010900030202,74.280784919
010900030203,73.3783024171
010900030204,70.0248562419
010900030205,67.1034585569
010900030206,66.8062885132
010900030207,68.4443239895
010900030208,60.8248853488
010900040101,61.8924070573
010900040102,59.7896357651
010900040103,64.1157571689
010900040201,61.5465702389
010900040202,65.2994058383
010900040203,60.8861256545
010900040204,68.5789606777
010900040301,68.0656318748
010900040302,70.3857991034
010900040401,61.4523658304
010900040501,51.5517980472
010900040502,60.463179373
010900040601,70.2946428571
010900040602,68.3191673894
010900040603,56.3022786271
010900040604,77.086833412
010900040605,78.0657732973
010900040606,71.7311207988
010900040607,66.9817056766
010900040608,55.849655785
010900040609,57.6690116075
010900040701,63.1477388801
010900040702,49.9594160584
010900040801,67.4979237909
010900040802,70.6174392556
010900040803,62.0678678679
010900040804,60.0269458079
010900040901,32.3370450842
010900040902,49.8960770819
010900040903,57.587431694
010900040904,73.1254787525
010900040905,53.8088498455
010900040906,55.0200400802
010900040907,50.8172652804
010900040908,62.8370311675
010900040909,48.3479125249
010900040910,40.3489923155
010900040911,30.8429933969
010900040912,64.8754803997
010900050101,75.297623434
010900050102,75.5820500083
010900050201,68.4446665001
010900050202,75.1735901309
010900050203,76.759380863
010900050204,68.9104575163
010900050205,72.0857889734
010900050301,76.1535108959
010900050302,70.1504781077
010900050303,49.147992228
010900050401,75.0097799511
010900050402,39.8717504333
010900050403,29.6022201665
010900050404,14.9522292994
011000010101,71.4294634598
011000010102,66.282083739
011000010103,68.7289684409
011000010104,66.3544614665
011000010105,68.0806328631
