HUC_12,Root_BMass_Tons
010700030501,79748.494052
010700030502,70867.8407611
010700030503,108027.165289
010700030504,37496.4554368
010700030601,58101.0063144
010700030602,42825.3514471
010700030603,47322.4202609
010700040101,85485.9072395
010700040102,75363.0696606
010700040103,73910.7194939
010700040201,106838.20579
010700040202,77432.4070403
010700040203,45639.8133866
010700040204,28292.1641213
010700040205,91705.1398263
010700040301,94770.9326646
010700040302,60834.9675713
010700040401,119752.83606
010700040402,77408.4461821
010700050101,55467.9614469
010700050102,51538.4927629
010700050103,52767.5112305
010700050104,72630.2134767
010700050201,54179.5699665
010700050202,73905.3917905
010700050203,74497.0996588
010700050204,69392.2440821
010700050205,37068.9338186
010700050206,46377.4716518
010700060101,66165.4593656
010700060102,67921.9098091
010700060201,69921.884928
010700060202,104814.181898
010700060301,75638.7280957
010700060302,107584.029714
010700060401,131316.652211
010700060402,59676.1119393
010700060501,98265.3518241
010700060502,71788.0203339
010700060503,117323.357314
010700060601,68452.4126335
010700060602,73225.3774403
010700060603,34165.0719444
010700060604,73362.8499777
010700060605,88617.8978966
010700060606,74951.2456079
010700060607,72915.2046672
010700060701,56558.2084054
010700060702,24565.5391352
010700060703,34642.9670581
010700060801,48741.8239319
010700060802,56814.6093375
010700060803,21102.4414841
010700060804,34839.4362539
010700060901,66391.4919756
010700060902,80799.4217484
010700060903,77359.7565907
010700060904,39390.5137718
010700060905,97094.6404488
010700060906,96649.1356977
010700061001,50652.8960226
010700061002,42661.9576279
010700061101,39269.84312
010700061102,68662.2154832
010700061201,48449.5250683
010700061202,64721.5262906
010700061203,75807.9771781
010700061204,32779.9536936
010700061205,27671.984
010700061206,67326.061931
010700061207,41680.7262157
010700061301,35011.3094551
010700061302,41274.0721243
010700061303,22419.2747745
010700061401,43417.9073555
010700061402,50062.1613907
010700061403,89940.6834305
010700061404,56188.455921
010801010101,80555.6243974
010801010102,62195.6967157
010801010103,59378.4067757
010801010104,101487.419175
010801010201,59821.9110991
010801010202,77234.5278303
010801010203,43483.5639503
010801010301,38834.5803368
010801010303,32295.0549222
010801010304,33021.9824906
010801010305,89185.3319522
010801010401,63278.7593252
010801010402,33763.3314581
010801010403,67762.6801024
010801010404,63565.3316902
010801010405,81860.116118
010801010501,109081.473084
010801010502,69038.5988344
010801010503,89728.0173816
010801010601,99705.9673296
010801010602,53420.2060554
010801010603,92860.1306568
010801010701,94387.9623696
010801010702,45564.29591
010801010703,52168.59888
010801010704,94876.9336773
010801010705,41623.561033
010801010706,95381.4720186
010801010707,113776.62471
010801010801,47664.2544381
010801010802,37595.090079
010801010803,42593.5311842
010801010804,46334.5985265
010801010805,51639.0476913
010801010806,60353.7359429
010801010901,50532.6157204
010801010902,63259.7820299
010801010903,89543.5918401
010801020101,44443.2448839
010801020102,105423.931762
010801020103,40910.8879692
010801020104,70093.6381375
010801020201,35397.6666327
010801020202,115525.967814
010801020203,88743.7028045
010801020301,78726.3499147
010801020302,79379.6436778
010801020401,74688.6148295
010801020402,86076.0011232
010801020403,56554.7489028
010801030101,35562.8638386
010801030102,96238.9610154
010801030201,85886.0594007
010801030202,78061.2921904
010801030203,55269.7462811
010801030204,74194.361534
010801030205,32303.3730647
010801030206,59627.1042867
010801030301,50758.8121282
010801030302,53027.8214024
010801030303,67874.050282
010801030304,35927.4379819
010801030401,71192.428005
010801030402,107929.83777
010801030403,101203.829195
010801030501,41956.5701873
010801030502,34244.4607949
010801030503,59240.9006003
010801030504,64845.3759092
010801030505,74060.7722393
010801030506,61159.5646002
010801030601,86551.2206231
010801030602,100781.527149
010801030701,83643.0245053
010801030702,57569.3764428
010801030703,67662.21072
010801040101,60918.4494612
010801040102,114181.114577
010801040103,88904.8184073
010801040104,49241.6209706
010801040201,45836.3918489
010801040202,62833.1912711
010801040203,44110.0173364
010801040204,39301.6410941
010801040205,99283.4735247
010801040301,47340.1649478
010801040302,89483.6528702
010801040303,122086.176884
010801040304,26939.7692971
010801040401,40092.3219118
010801040402,117259.577896
010801050101,128351.66865
010801050102,98745.566634
010801050103,94881.592494
010801050104,114607.13655
010801050105,60662.8194833
010801050106,118797.945723
010801050201,131825.149299
010801050202,62247.6926311
010801050203,85576.2087572
010801050301,70876.7843446
010801050302,63594.5013432
010801050401,118002.288307
010801050402,82851.2862396
010801050501,90217.6178121
010801050502,122384.655846
010801050503,54078.9662233
010801060101,72025.6501197
010801060102,89364.5047912
010801060103,49206.5278221
010801060104,38866.6827191
010801060105,72085.7776292
010801060106,87140.9934494
010801060201,97996.2088824
010801060202,66821.5684538
010801060203,67332.5891088
010801060204,37767.6564946
010801060205,67683.2763349
010801060206,82714.8101782
010801060207,86400.3542673
010801060301,69066.5171655
010801060302,104161.26136
010801060303,67854.2347176
010801060304,93248.2147599
010801060305,78672.7731737
010801060401,89337.7492819
010801060402,102892.689279
010801060403,101331.916409
010801060404,81896.1851154
010801060405,70005.8730169
010801060406,102108.360641
010801060407,56452.4126828
010801060501,87085.5751301
010801060502,93606.4343988
010801060503,82948.5344532
010801060504,75374.0863429
010801060505,110159.686608
010801060601,74882.4832912
010801060602,110035.422179
010801060603,89319.7304561
010801060701,74929.6240941
010801060702,98017.2743058
010801060703,75777.1198198
010801070101,106974.958344
010801070102,82431.859011
010801070201,73799.2168792
010801070202,77963.1399022
010801070203,88461.6131404
010801070301,93967.4941614
010801070302,68330.2763683
010801070303,79616.6100244
010801070304,131243.128766
010801070305,47231.412646
010801070306,80438.5456883
010801070307,46955.5068482
010801070401,88832.1836826
010801070402,104997.561813
010801070403,42279.1326163
010801070404,42085.3760155
010801070405,139333.640637
010801070406,59177.9987683
010801070501,87527.6340587
010801070502,87702.291654
010801070503,57621.3690026
010801070504,39585.812274
010801070505,115079.016597
010801070506,66965.0094238
010801070507,92093.7142422
010802010101,61902.95627
010802010102,51287.4399527
010802010103,64519.5775114
010802010104,74426.8628275
010802010201,109459.982812
010802010202,117163.15739
010802010301,77963.5170842
010802010302,60123.3248856
010802010303,115008.573146
010802010401,106208.314036
010802010402,74088.1820569
010802010403,95267.8927512
010802010501,116196.061045
010802010502,85071.7362994
010802010503,60736.6889941
010802010601,79750.2962012
010802010602,75326.568926
010802010603,58914.8623994
010802010604,101611.211266
010802010605,110337.167178
010802010606,133194.21583
010802010607,55867.9818507
010802010608,81768.8854496
010802010609,48701.2842805
010802010610,28663.9483369
010802010701,68300.529116
010802010702,64633.5918829
010802020101,66213.4998579
010802020102,62468.7729147
010802020103,128610.557838
010802020201,114907.87526
010802020202,67859.8671648
010802020203,113902.058187
010802020204,85053.72685
010802020205,93278.8814247
010802020206,80314.0816531
010802020207,87071.2611943
010802030101,113060.433918
010802030102,80703.1383878
010802030103,115259.266777
010802030104,76338.656078
010802030105,126922.634058
010802030201,105024.56426
010802030202,81699.8804004
010802030203,74941.3286685
010802030204,55040.8991207
010802030205,111147.85228
010802030301,125293.2884
010802030302,94765.0270824
010802030401,96377.102406
010802030402,104127.265139
010802030501,65303.1095326
010802030502,101509.565733
010802040101,30715.110173
010802040102,102975.662087
010802040103,26159.0835533
010802040104,111928.302302
010802040105,43672.9373693
010802040106,122525.011943
010802040201,40207.1107034
010802040202,80598.4075055
010802040203,73242.3775379
010802040204,33122.3397873
010802040205,101971.215289
010802040206,46425.9618779
010802040207,87210.0233136
010802040301,77314.260291
010802040302,48995.201768
010802040303,73764.8306629
010802040304,34923.9520064
010802040305,90314.5118913
010802040306,54499.484176
010802040307,48431.9022582
010802040401,39034.4292309
010802040402,77905.3057484
010802050101,46244.9483174
010802050102,39983.0259776
010802050103,25023.5324114
010802050104,33869.5904807
010802050105,45591.6922849
010802050201,93507.9782562
010802050202,22688.3727947
010802050203,66679.2270026
010802050301,26855.3696795
010802050302,39975.0880968
010802050303,29971.0217155
010802050401,50962.6152571
010802050402,64805.4045117
010802050501,24317.7612919
010802050502,21018.0828502
010802050503,30127.2834634
010802050504,55801.745875
010802050505,34021.0288555
010802050506,53785.1858095
010802050601,48405.1821929
010802050602,65015.3385814
010802050603,54525.6669621
010802050701,46597.7928124
010802050702,90818.6679495
010802050801,77640.9728609
010802050802,79390.7660776
010802050803,35765.0957793
010802050804,37736.0846886
010802050805,75292.934817
010802050901,110851.196723
010802050902,48432.7836796
010802050903,86259.338086
010802050904,40381.0613374
010802050905,63682.7090726
010802060101,137743.608446
010802060102,75605.0139432
010802060103,60261.9219322
010802060104,132771.721222
010802060105,144834.815371
010802060201,131438.436925
010802060202,110313.400143
010802060301,105473.199662
010802060302,114959.691722
010802060303,86961.0648866
010802060304,35612.4923429
010802060305,63478.305372
010802070101,78904.1789301
010802070102,95881.7359809
010802070103,42550.513926
010802070201,39203.952452
010802070202,110802.030813
010802070203,83547.3587442
010802070204,139568.570687
010802070301,61164.7183127
010802070302,108728.760075
010802070401,72012.4487023
010802070402,59730.0355429
010802070403,34759.5574161
010802070404,57984.2682459
010802070405,66992.0456445
010802070501,63363.2694278
010802070502,83113.7063588
010802070601,46507.9473737
010802070602,76761.8146959
010900010101,39587.1351898
010900010102,64238.6689589
010900010201,60876.3359068
010900010202,54487.4782575
010900010203,35329.6608031
010900010204,22016.1979676
010900010205,72379.3612643
010900010301,77534.7751468
010900010302,40214.7485695
010900010401,20798.3042888
010900010402,28343.538762
010900010501,22314.7835636
010900010502,27630.1958067
010900010601,69923.1520776
010900010602,54427.4896585
010900010603,42050.8136086
010900010604,62526.1196967
010900010701,56268.3053904
010900010702,39240.921228
010900010703,55757.6220545
010900010704,32200.9500155
010900010801,62191.4929914
010900010802,42423.3118495
010900010803,51150.4766792
010900010901,48822.5929455
010900010902,62229.5774679
010900020101,39121.2735582
010900020102,88322.3405051
010900020103,55875.096228
010900020104,66173.4480801
010900020105,57727.7818063
010900020106,39930.7787114
010900020107,44553.298338
010900020201,4635.00332331
010900020202,17969.5819061
010900020203,40152.5390278
010900020204,23059.7731051
010900020205,97286.2416513
010900020206,206848.988332
010900020301,52288.3760549
010900020302,79767.9901886
010900020303,30843.6944145
010900020304,64330.7840495
010900020305,18612.6228408
010900020306,63631.2313646
010900020401,45056.4932227
010900020402,58308.0318236
010900020501,49621.8036949
010900020502,69746.0397932
010900020503,18861.7941153
010900020601,22136.6198156
010900020602,49327.2192407
010900020603,31836.5962272
010900020604,14223.0762212
010900020701,30128.0274434
010900030101,53626.4836912
010900030102,48222.7630487
010900030103,44954.961455
010900030104,89968.193968
010900030105,57750.7042189
010900030201,68056.5152379
010900030202,77891.8922764
010900030203,39979.5705644
010900030204,43253.0203872
010900030205,51701.8523363
010900030206,51307.2388181
010900030207,42334.0833601
010900030208,51692.1259019
010900040101,53726.9877996
010900040102,50821.4273988
010900040103,90863.0418159
010900040201,75367.1486623
010900040202,74858.0028052
010900040203,36826.2568829
010900040204,92242.0539819
010900040301,69866.0875884
010900040302,63784.3705023
010900040401,62269.7881534
010900040501,24200.7511796
010900040502,61150.3646513
010900040601,60794.5116868
010900040602,50143.2801692
010900040603,19029.8458922
010900040604,41803.5179791
010900040605,63547.4325154
010900040606,67236.0462905
010900040607,23709.2820229
010900040608,22181.6105065
010900040609,23913.9428776
010900040701,75745.7051713
010900040702,21489.1367692
010900040801,71439.3813506
010900040802,62906.5534456
010900040803,33351.1379589
010900040804,62714.0179326
010900040901,15043.1528524
010900040902,10042.7722688
010900040903,24272.4959581
010900040904,42694.237838
010900040905,46841.4880313
010900040906,11844.3967149
010900040907,15392.2897192
010900040908,38324.3316451
010900040909,9936.78518403
010900040910,33260.7198945
010900040911,5497.67784197
010900040912,24725.3140694
010900050101,118301.684228
010900050102,57583.3807341
010900050201,38832.9641186
010900050202,71596.9383236
010900050203,25904.6438908
010900050204,38503.0749963
