HUC_12,CRP_acres
130600010802,0
130600010803,0
130600010804,0
130600010805,0
130600010806,0
130600010807,0
130600010808,0
130600010901,0
130600010902,0
130600010903,0
130600010904,0
130600010905,0
130600010906,0
130600010907,0
130600010908,0
130600010909,0
130600011001,0
130600011002,0
130600011003,0
130600011004,0
130600011101,0
130600011102,0
130600011103,0
130600011104,0
130600011105,0
130600011106,0
130600011107,0
130600011108,0
130600011109,0
130600011110,0
130600011111,0
130600011201,0
130600011202,0
130600011203,0
130600011204,0
130600011205,0
130600030502,>1000
130600030601,>1000
130600030905,<50
130600030909,200-500
130600031401,>1000
130600040101,>1000
130600040102,>1000
130600040201,>1000
130600040202,>1000
130600040203,>1000
130600040204,>1000
130600040205,>1000
130600040206,>1000
130600040301,>1000
130600040302,>1000
130600040304,>1000
130600040305,100-200
130600011206,0
130600011207,0
130600011208,0
130600011301,0
130600011302,0
130600011303,0
130600011304,0
130600011305,0
130600011306,0
130600011307,0
130600011308,0
130600011309,0
130600020101,0
130600020102,0
130600020103,0
130600020104,0
130600020105,0
130600020106,0
130600020201,0
130600020202,0
130600020203,0
130600020204,0
130600020205,0
130600020206,0
130600020207,0
130600020208,0
130600020301,0
130600020302,0
130600020303,0
130600020304,0
130600020305,0
130600020401,0
130600020402,0
130600020403,0
130600020404,0
130600020405,0
130600020406,0
130600020407,0
130600030101,0
130600030102,0
130600030103,0
130600030104,0
130600030105,0
130600030106,0
130600030107,0
130600030108,0
130600030201,0
130600030202,0
130600030203,0
130600030204,0
130600030205,0
130600030206,0
130600030207,0
130600030208,0
130600030301,0
130600030302,0
130600030303,0
130600030304,0
130600030401,0
130600030402,0
130600030403,0
130600030404,0
130600030405,0
130600030406,0
130600030501,0
130600030503,0
130600030504,0
130600030602,0
130600030603,0
130600030701,0
130600030702,0
130600030703,0
130600030704,0
130600030801,0
130600030802,0
130600030803,0
130600030804,0
130600030805,0
130600030901,0
130600030902,0
130600030903,0
130600030904,0
130600030906,0
130600030907,0
130600030908,0
130600031001,0
130600031002,0
130600031003,0
130600031004,0
130600031005,0
130600031006,0
130600031101,0
130600031102,0
130600031103,0
130600031104,0
130600031105,0
130600031201,0
130600031202,0
130600031203,0
130600031204,0
130600031205,0
130600031206,0
130600031301,0
130600031302,0
130600031303,0
130600031402,0
130600031403,0
130600031404,0
130600031405,0
130600031406,0
130600031407,0
130600031408,0
130600031501,0
130600031502,0
130600031503,0
130600031504,0
130600031601,0
130600031602,0
130600031603,0
130600031604,0
130600031605,0
130600031606,0
130600031607,0
130600031701,0
130600031702,0
130600031703,0
130600031704,0
130600031705,0
130600031801,0
130600031802,0
130600031803,0
130600031804,0
130600031805,0
130600031806,0
130600031807,0
130600040303,0
130600040306,0
130600040307,0
130600040401,0
130600040402,0
130600040403,0
130600040404,0
130600040405,0
130600050101,0
130600050102,0
130600050103,0
130600050201,0
130600050202,0
130600050203,0
130600050204,0
130600050205,0
130600050206,0
130600050301,0
130600050302,0
130600050303,0
130600050304,0
130600050305,0
130600050306,0
130600050401,0
130600050402,0
130600050403,0
130600050404,0
130600050501,0
130600050502,0
130600050503,0
130600050504,0
130600050505,0
130600050506,0
130600050507,0
130600050601,0
130600050602,0
130600050603,0
130600050604,0
130600050701,0
130600050702,0
130600050703,0
130600050704,0
130600050801,0
130600050802,0
130600050803,0
130600050804,0
130600050805,0
130600050806,0
130600050807,0
130600050808,0
130600050901,0
130600050902,0
130600050903,0
130600050904,0
130600050905,0
130600060101,0
130600060102,0
130600060103,0
130600060104,0
130600060105,0
130600060201,0
130600060202,0
130600060203,0
130600060204,0
130600060205,0
130600060206,0
130600060207,0
130600060208,0
130600060301,0
130600060302,0
130600060303,0
130600060304,0
130600060305,0
130600060401,0
130600060402,0
130600060403,0
130600060404,0
130600070101,0
130600070102,0
130600070103,0
130600070201,0
130600070202,0
130600070203,0
130600070204,0
130600070205,0
130600070206,0
130600070207,0
130600070208,0
130600070209,0
130600070210,0
130600070301,0
130600070302,0
130600070303,0
130600070304,0
130600070305,0
130600070306,0
130600070401,0
130600070402,0
130600070403,0
130600070404,0
130600070501,0
130600070502,0
130600070503,0
130600070504,0
130600070505,0
130600070506,0
130600070507,0
130600070601,0
130600070602,0
130600070603,0
130600070604,0
130600070701,0
130600070702,0
130600070703,0
130600070801,0
130600070802,0
130600070803,0
130600070901,0
130600070902,0
130600070903,0
130600070904,0
130600070905,0
130600070906,0
130600070907,0
130600070908,0
130600071001,0
130600071002,0
130600071003,0
130600071004,0
130600071005,0
130600071006,0
130600071007,0
130600071008,0
130600071009,0
130600071101,0
130600071102,0
130600071103,0
130600071104,0
130600071105,0
130600071201,0
130600071202,0
130600071203,0
130600071204,0
130600071301,0
130600071302,0
130600071303,0
130600071304,0
130600071305,0
130600071306,0
130600071307,0
130600071308,0
130600071309,0
130600071310,0
130600071401,0
130600071402,0
130600071403,0
130600071404,0
130600071405,0
130600080101,0
130600080102,0
130600080103,0
130600080104,0
130600080105,0
130600080106,0
130600080107,0
130600080201,0
130600080202,0
130600080203,0
130600080204,0
130600080205,0
130600080206,0
130600080207,0
130600080208,0
130600080301,0
130600080302,0
130600080303,0
130600080401,0
130600080402,0
130600080403,0
130600080404,0
130600080405,0
130600080501,0
130600080502,0
130600080503,0
130600080504,0
130600080601,0
130600080602,0
130600080603,0
130600080604,0
130600080605,0
130600080606,0
130600080607,0
130600080608,0
130600080701,0
130600080702,0
130600080703,0
130600080704,0
130600080705,0
130600090101,0
130600090102,0
130600090103,0
130600090104,0
130600090105,0
130600090201,0
130600090202,0
130600090203,0
130600090301,0
130600090302,0
130600090303,0
130600090401,0
130600090402,0
130600090403,0
130600090404,0
130600090405,0
130600090406,0
130600090407,0
130600090408,0
130600090409,0
130600090501,0
130600090502,0
130600090503,0
130600090504,0
130600100101,0
130600100102,0
130600100103,0
130600100104,0
130600100201,0
130600100202,0
130600100203,0
130600100204,0
130600100301,0
130600100302,0
130600100303,0
130600100304,0
130600100305,0
130600100306,0
130600100401,0
130600100402,0
130600100403,0
130600100404,0
130600100405,0
130600100406,0
130600100501,0
130600100502,0
130600100503,0
130600100504,0
130600100601,0
130600100602,0
130600100603,0
130600100604,0
130600100605,0
130600110101,0
130600110102,0
130600110103,0
130600110104,0
130600110201,0
130600110202,0
130600110203,0
130600110204,0
130600110205,0
130600110301,0
130600110302,0
130600110303,0
130600110304,0
130600110305,0
130600110306,0
130600110307,0
130600110308,0
130600110401,0
130600110402,0
130600110403,0
130600110404,0
130600110405,0
130600110406,0
130600110407,0
130600110408,0
130600110501,0
130600110502,0
130600110503,0
130600110504,0
130600110505,0
130600110506,0
130600110507,0
130600110601,0
130600110602,0
130600110603,0
130600110604,0
130600110605,0
130600110606,0
130600110607,0
130600110608,0
130600110609,0
130600110610,0
130600110701,0
130600110702,0
130600110703,0
130600110704,0
130600110705,0
130600110706,0
130600110707,0
130600110801,0
130600110802,0
130600110803,0
130600110804,0
130600110901,0
130600110902,0
130600110903,0
130600110904,0
130600110905,0
130600110906,0
130600110907,0
130600110908,0
130600110909,0
130600111001,0
130600111002,0
130600111003,0
130600111004,0
130600111005,0
130600111006,0
130600111007,0
130600111008,0
130600111101,0
130600111102,0
130600111103,0
130600111104,0
130600111105,0
130600111106,0
130600111107,0
130600111108,0
130600111109,0
130600111201,0
130600111202,0
130600111203,0
130600111204,0
130600111301,0
130600111302,0
130600111303,0
130600111304,0
130600111401,0
130600111402,0
130600111403,0
130600111404,0
130600111405,0
130600111406,0
130600111407,0
130600111501,0
130600111502,0
130600111503,0
130600111504,0
130700010403,50-100
130700010702,500-1000
130700010704,<50
130700010705,100-200
130700010902,>1000
130700010903,500-1000
130700010904,>1000
130700011003,50-100
130700030201,<50
130700030203,500-1000
130700030204,200-500
130700030304,200-500
130700030307,>1000
130700030308,500-1000
130700030402,>1000
130700040804,>1000
130700040805,500-1000
130700040806,>1000
130700050102,50-100
130700050104,<50
130700050303,200-500
130700050304,100-200
130700060305,<50
130700060505,200-500
130700060506,>1000
130700060604,>1000
130700070105,200-500
130700070602,>1000
130700070604,500-1000
130700070901,200-500
130700070902,>1000
130700070903,>1000
130700071904,50-100
130700072006,200-500
130700072007,100-200
130700072008,100-200
130700072104,500-1000
130700072105,<50
130700072106,100-200
130700080206,>1000
130700080207,<50
130700080302,<50
130700080402,100-200
130700080503,200-500
130700080508,200-500
130700080701,50-100
130700080702,200-500
130700080703,200-500
130700090208,<50
130700090305,<50
130700120106,100-200
130700120108,<50
130700120202,50-100
130700120403,200-500
130700120404,100-200
130800010101,100-200
130800010102,50-100
130800010303,200-500
130800010405,50-100
130600111601,0
130600111602,0
130600111603,0
130600111604,0
130600111605,0
130600111701,0
130600111702,0
130600111703,0
130600111704,0
130600111705,0
130600111706,0
130600111707,0
130600111708,0
130700010101,0
130700010102,0
130700010103,0
130700010104,0
130700010105,0
130700010106,0
130700010201,0
130700010202,0
130700010203,0
130700010204,0
130700010205,0
130700010206,0
130700010207,0
130700010301,0
130700010302,0
130700010303,0
130700010304,0
130700010305,0
130700010401,0
130700010402,0
130700010404,0
130700010405,0
130700010406,0
130700010407,0
130700010408,0
130700010501,0
130700010502,0
130700010503,0
130700010504,0
130700010505,0
130700010506,0
130700010601,0
130700010602,0
130700010603,0
130700010604,0
130700010605,0
130700010701,0
130700010703,0
130700010801,0
130700010802,0
130700010803,0
130700010901,0
130700010905,0
130700010906,0
130700011001,0
130700011002,0
130700011004,0
130700011005,0
130700011006,0
130700020101,0
130700020102,0
130700020103,0
130700020104,0
130700020105,0
130700020201,0
130700020202,0
130700020203,0
130700020204,0
130700020301,0
130700020302,0
130700020303,0
130700020304,0
130700020305,0
130700020306,0
130700020307,0
130700020308,0
130700020309,0
130700030101,0
130700030102,0
130700030103,0
130700030104,0
130700030105,0
130700030106,0
130700030202,0
130700030301,0
130700030302,0
130700030303,0
130700030305,0
130700030306,0
130700030401,0
130700030403,0
130700040101,0
130700040102,0
130700040103,0
130700040104,0
130700040105,0
130700040106,0
130700040201,0
130700040202,0
130700040203,0
130700040301,0
130700040302,0
130700040303,0
130700040304,0
130700040305,0
130700040401,0
130700040402,0
130700040403,0
130700040404,0
130700040405,0
130700040406,0
130700040501,0
130700040502,0
130700040503,0
130700040504,0
130700040505,0
130700040506,0
130700040601,0
130700040602,0
130700040603,0
130700040604,0
130700040605,0
130700040701,0
130700040702,0
130700040703,0
130700040704,0
130700040705,0
130700040801,0
130700040802,0
130700040803,0
130700050101,0
130700050103,0
130700050105,0
130700050106,0
130700050201,0
130700050202,0
130700050203,0
130700050204,0
130700050205,0
130700050301,0
130700050302,0
130700060101,0
130700060102,0
130700060103,0
130700060104,0
130700060105,0
130700060201,0
130700060202,0
130700060203,0
130700060204,0
130700060205,0
130700060206,0
130700060301,0
130700060302,0
130700060303,0
130700060304,0
130700060306,0
130700060401,0
130700060402,0
130700060403,0
130700060404,0
130700060405,0
130700060501,0
130700060502,0
130700060503,0
130700060504,0
130700060601,0
130700060602,0
130700060603,0
130700060605,0
130700070101,0
130700070102,0
130700070103,0
130700070104,0
130700070106,0
130700070107,0
130700070201,0
130700070202,0
130700070203,0
130700070204,0
130700070205,0
130700070206,0
130700070207,0
130700070208,0
130700070209,0
130700070301,0
130700070302,0
130700070303,0
130700070304,0
130700070305,0
130700070306,0
130700070401,0
130700070402,0
130700070403,0
130700070404,0
130700070405,0
130700070406,0
130700070501,0
130700070502,0
130700070503,0
130700070504,0
130700070505,0
130700070506,0
130700070507,0
130700070508,0
130700070509,0
130700070510,0
130700070601,0
130700070603,0
130700070605,0
130700070606,0
130700070607,0
130700070701,0
130700070702,0
130700070703,0
130700070704,0
130700070705,0
130700070706,0
130700070801,0
130700070802,0
130700070803,0
130700070804,0
130700070805,0
130700070806,0
130700070807,0
130700071001,0
130700071002,0
130700071003,0
130700071004,0
130700071005,0
130700071006,0
130700071101,0
130700071102,0
130700071201,0
130700071202,0
130700071301,0
130700071302,0
130700071303,0
130700071304,0
130700071305,0
130700071401,0
130700071402,0
130700071403,0
130700071404,0
130700071405,0
130700071406,0
130700071501,0
130700071502,0
130700071503,0
130700071504,0
130700071505,0
130700071506,0
130700071601,0
130700071602,0
130700071603,0
130700071701,0
130700071702,0
130700071703,0
130700071704,0
130700071705,0
130700071706,0
130700071707,0
130700071708,0
130700071709,0
130700071801,0
130700071802,0
130700071803,0
130700071804,0
130700071805,0
130700071806,0
130700071901,0
130700071902,0
130700071903,0
130700072001,0
130700072002,0
130700072003,0
130700072004,0
130700072005,0
130700072101,0
130700072102,0
130700072103,0
130700080101,0
130700080102,0
130700080103,0
130700080104,0
130700080105,0
130700080106,0
130700080107,0
130700080108,0
130700080109,0
130700080201,0
130700080202,0
130700080203,0
130700080204,0
130700080205,0
130700080208,0
130700080301,0
130700080303,0
130700080304,0
130700080305,0
130700080306,0
130700080307,0
130700080308,0
130700080401,0
130700080403,0
130700080404,0
130700080405,0
130700080501,0
130700080502,0
130700080504,0
130700080505,0
130700080506,0
130700080507,0
130700080601,0
130700080602,0
130700080603,0
130700080604,0
130700090101,0
130700090102,0
130700090103,0
130700090104,0
130700090105,0
130700090106,0
130700090107,0
130700090108,0
130700090109,0
130700090201,0
130700090202,0
130700090203,0
130700090204,0
130700090205,0
130700090206,0
130700090207,0
130700090209,0
130700090210,0
130700090301,0
130700090302,0
130700090303,0
130700090304,0
130700090306,0
130700090307,0
130700100101,0
130700100102,0
130700100103,0
130700100104,0
130700100105,0
130700100201,0
130700100202,0
130700100203,0
130700100204,0
130700100301,0
130700100302,0
130700100303,0
130700100304,0
130700100305,0
130700100306,0
130700100307,0
130700100401,0
130700100402,0
130700100403,0
130700100404,0
130700100405,0
130700110101,0
130700110102,0
130700110103,0
130700110104,0
130700110105,0
130700110106,0
130700110107,0
130700110108,0
130700110201,0
130700110202,0
130700110203,0
130700110204,0
130700110205,0
