HUC_12,Crop_P_removal_kg_ha
010700061203,0.225207813488
010700061204,0.161631950056
010700061205,0.348998043881
010700061206,0.155557216637
010700061207,0.208373602069
010700061301,0.0610586676577
010700061302,0.118932640121
010700061303,0.0381098343841
010700061401,0.183948570475
010700061402,0.358470510497
010700061403,0.420632714241
010700061404,0.509210313918
010801010101,0.00022775895225
010801010102,0.00027900599385
010801010103,0.0125553585342
010801010104,0.0160640402019
010801010201,0.0
010801010202,0.110166378645
010801010203,0.240657559061
010801010301,0.848600255643
010801010303,0.176842312289
010801010304,0.492423701861
010801010305,0.752516599775
010801010401,0.791080892466
010801010402,1.40220217085
010801010403,0.202397866711
010801010404,0.516625415382
010801010405,0.213006354765
010801010501,0.0233046237366
010801010502,0.00449057886011
010801010503,0.0660532967146
010801010601,0.00214209909778
010801010602,0.0750850046825
010801010603,0.652545683845
010801010701,0.0
010801010702,0.0402717032511
010801010703,0.0300148932766
010801010704,0.0277807169363
010801010705,0.0
010801010706,0.0161749853138
010801010707,0.117391610401
010801010801,0.00458841626042
010801010802,0.114655881524
010801010803,0.221237052091
010801010804,0.150356533797
010801010805,0.557525351864
010801010806,0.549529152302
010801010901,0.376198094311
010801010902,1.14653396243
010801010903,0.903206161663
010801020101,0.147279085633
010801020102,0.528746269949
010801020103,1.29996788005
010801020104,1.01639088414
010801020201,0.011598432927
010801020202,0.010206557644
010801020203,0.864090523429
010801020301,0.908504107831
010801020302,1.3672593503
010801020401,1.33247212281
010801020402,0.782869377944
010500021104,None
010500021110,None
010500021702,None
010500030605,None
010500030606,None
010500040701,None
010600031004,None
010600031105,None
010801020403,1.1991107818
010801030101,0.161307951616
010801030102,0.197224526659
010801030201,0.123213027295
010801030202,0.140637494234
010801030203,0.788165518336
010801030204,1.66085660954
010801030205,1.00459774388
010801030206,0.982522364425
010801030301,0.0
010801030302,0.0272464234669
010801030303,0.201187817531
010801030304,0.367050541995
010801030401,0.0
010801030402,0.000603680372521
010801030403,0.141300068012
010801030501,0.383531030953
010801030502,0.427145756213
010801030503,0.554967366981
010801030504,0.00246588530349
010801030505,0.163094121103
010801030506,0.74181110941
010801030601,0.0181275024911
010801030602,1.01630925463
010801030701,0.444458078269
010801030702,1.15755980184
010801030703,1.84952932009
010801040101,0.544437719555
010801040102,0.461504059284
010801040103,0.600944974723
010801040104,0.803003020715
010801040201,0.218190643304
010801040202,0.177269545854
010801040203,0.480617368447
010801040204,0.40828439349
010801040205,1.32450509515
010801040301,0.525002102191
010801040302,0.61282414363
010801040303,0.573185015053
010801040304,0.959866414586
010801040401,0.519100731649
010801040402,0.587287167283
010801050101,0.155153727591
010801050102,0.0905306907103
010801050103,0.483276450947
010801050104,0.137793528677
010801050105,0.437315961152
010801050106,0.218281550806
010801050201,0.346984625558
010801050202,1.89505949682
010801050203,0.498836723262
010801050301,1.41459936941
010801050302,2.08253458476
010801050401,1.06980428366
010801050402,1.16762063762
010801050501,0.680603341969
010801050502,0.448224477831
010801050503,0.617416374601
010801060101,0.0843631177054
010801060102,0.223986980291
010801060103,0.0772834505071
010801060104,0.150734413318
010801060105,0.299067708725
010801060106,0.402066489619
010801060201,0.0715590623735
010801060202,0.0842719402215
010801060203,0.248598623618
010801060204,0.909565350159
010801060205,0.652333009213
010801060206,0.746560691623
010801060207,0.817675969654
010801060301,0.459318622225
010801060302,0.845215231585
010801060303,0.554963823293
010801060304,0.875051640437
010801060305,0.578156392471
010801060401,0.173910789364
010801060402,0.399247677099
010801060403,0.113089955234
010801060404,0.308809252489
010801060405,0.433582508132
010801060406,0.404528058523
010801060407,0.348675844525
010801060501,0.0947530896341
010801060502,0.488474769369
010801060503,0.571467102763
010801060504,0.470358918717
010801060505,0.623235663869
010801060601,0.368607025884
010801060602,0.436142017474
010801060603,0.561644861546
010801060701,0.313001632427
010801060702,0.867560950796
010801060703,0.503221930363
010801070101,0.237694295945
010801070102,0.482543837044
010801070201,0.1473307361
010801070202,0.426747367932
010801070203,0.578827297685
010801070301,0.353559429896
010801070302,0.212927513061
010801070303,0.333450159875
010801070304,0.235857360567
010801070305,0.115477987949
010801070306,0.047053095507
010801070307,0.227494971248
010801070401,0.229938416339
010801070402,0.307510316432
010801070403,0.200652547922
010801070404,0.320896550655
010801070405,0.28601388553
010801070406,0.420125720348
010801070501,0.97438320904
010801070502,0.818350484854
010801070503,0.346712263593
010801070504,0.802615799935
010801070505,0.706828010143
010801070506,0.462569407315
010801070507,0.602094724547
010802010101,0.0557133033966
010802010102,0.143899433881
010802010103,0.119180898256
010802010104,0.192609079451
010802010201,0.161194397311
010802010202,0.212199100482
010802010301,0.197748746528
010802010302,0.17652515373
010802010303,0.218155304692
010802010401,0.222136992284
010802010402,0.222877925651
010802010403,0.107023939393
010802010501,0.93109981355
010802010502,0.648793836399
010802010503,0.699764960985
010802010601,0.349548022935
010802010602,2.11043831695
010802010603,1.48239689367
010802010604,1.01838914373
010802010605,1.2108615473
010802010606,0.508633499454
010802010607,0.771888813603
010802010608,0.828040593046
010802010609,0.902225628864
010802010610,2.73596317356
010802010701,0.645498262227
010802010702,0.640581414092
010802020101,0.11000413775
010802020102,0.107440583629
010802020103,0.226611790176
010802020201,0.358014121655
010802020202,0.134155649348
010802020203,0.157682001291
010802020204,0.236717919009
010802020205,0.281490243942
010802020206,0.105757370913
010802020207,0.145387330362
010802030101,0.00306657707711
010802030102,0.00221755060622
010802030103,0.446962161951
010802030104,0.017958359196
010802030105,0.200944106274
010802030201,0.201275013825
010802030202,0.117213626526
010802030203,0.201745591519
010802030204,0.882014110088
010802030205,0.574652526822
010802030301,0.560515229624
010802030302,0.575523847094
010802030401,0.25295303546
010802030402,0.997468526725
010802030501,0.817204321707
010802030502,1.15877433986
010802040101,0.232335583851
010802040102,0.289943179144
010802040103,0.0976820699383
010802040104,0.0618553895425
010802040105,0.807109981406
010802040106,0.142119442241
010802040201,0.357176076263
010802040202,0.318864220112
010802040203,0.376324644006
010802040204,0.802869825864
010802040205,0.842763147727
010802040206,0.406670423335
010802040207,0.621324243673
010802040301,0.632218230981
010802040302,0.933158776398
010802040303,0.642269893748
010802040304,1.09315511029
010802040305,0.437834396233
010802040306,0.47528191754
010802040307,0.314901326233
010802040401,0.783352471187
010802040402,0.211262227146
010802050101,0.158119292798
010802050102,0.529350916313
010802050103,2.66880147469
010802050104,2.05136232438
010802050105,0.943115565284
010802050201,0.99947031723
010802050202,3.57479809676
010802050203,2.51516425187
010802050301,0.117544675381
010802050302,0.686737996007
010802050303,0.0763423165662
010802050401,1.27557450934
010802050402,0.211992927527
010802050501,0.847728111065
010802050502,0.6887716983
010802050503,0.22763409886
010802050504,0.521586795436
010802050505,0.779037285053
010802050506,0.627519050575
010802050601,0.529503506686
010802050602,1.6620022777
010802050603,0.587102883858
010802050701,0.305500013243
010802050702,0.439232297225
010802050801,0.819060056149
010802050802,0.775148495539
010802050803,0.269054820909
010802050804,0.685401872804
010802050805,0.280251774421
010802050901,0.249286810712
010802050902,0.713002324304
010802050903,0.356438764227
010802050904,0.133281380851
010802050905,0.168235631882
010802060101,0.536831576689
010802060102,0.750711878193
010802060103,0.396738982615
010802060104,0.287828415945
010802060105,0.707183326309
010802060201,0.134494810218
010802060202,0.1300744791
010802060301,0.376272943216
010802060302,0.163850287704
010802060303,0.539963546612
010802060304,1.28789958854
010802060305,0.349112745353
010802070101,0.284182823907
010802070102,0.246793148071
010802070103,0.398316159739
010802070201,0.0396438778242
010802070202,0.0545772596918
010802070203,0.136367206455
010802070204,0.171581633962
010802070301,0.0585955945765
010802070302,0.0959917938098
010802070401,0.655808634387
010802070402,0.462174155666
010802070403,0.378132824903
010802070404,0.448222855786
010802070405,0.568071227843
010802070501,0.590000240247
010802070502,1.35531779199
010802070601,0.486941513391
010802070602,0.84177676667
010900010101,0.385524761031
010900010102,0.409762384517
010900010201,0.0486996551855
010900010202,0.061231098154
010900010203,0.17732993568
010900010204,0.159881043706
010900010205,0.591418722023
010900010301,0.215099766496
010900010302,0.0270210353784
010900010401,0.0126204312204
010900010402,0.00864719915773
010900010501,0.0367857671801
010900010502,0.00857752627279
010900010601,0.125829692826
010900010602,0.305335572408
010900010603,0.471721527129
010900010604,0.380368029814
010900010701,0.22767467948
010900010702,0.23877953243
010900010703,0.0545557410934
010900010704,0.00123416341346
010900010801,0.128612277549
010900010802,0.040023868122
010900010803,0.0141126480285
010900010901,0.0324086173311
010900010902,0.0505837046862
010900020101,0.0547329338222
010900020102,0.165765906355
010900020103,0.0631978498525
010900020104,0.212207728035
010900020105,0.438094392109
010900020106,0.24649593268
010900020107,0.38412577736
010900020201,0.0
010900020202,0.0
010900020203,0.0
010900020204,0.0181210189919
010900020205,0.0947032110408
010900020206,0.0886470386739
010900020301,1.1633204481
010900020302,1.43209162709
010900020303,0.427606630883
010900020304,0.759714357351
010900020305,0.119595119846
010900020306,0.522653586458
010900020401,0.392129580363
010900020402,0.597197402368
010900020501,0.272605297731
010900020502,0.720021866359
010900020503,2.12700508397
010900020601,0.00368476678179
010900020602,0.00180614535949
010900020603,2.19166520901e-05
010900020701,0.147391977454
010900030101,0.371476700239
010900030102,0.060011387395
010900030103,0.109159297824
010900030104,0.458292609968
010900030105,0.45429670154
010900030201,0.351749916555
010900030202,0.168416857034
010900030203,0.236465552289
010900030204,0.272406650717
010900030205,0.429901103204
010900030206,0.283206313062
010900030207,0.465303435648
010900030208,0.149383695416
010900040101,0.501725747988
010900040102,0.076573363787
010900040103,0.279306619361
010900040201,1.16870921982
010900040202,0.294121416878
010900040203,0.901638505142
010900040204,0.488826198159
010900040301,0.182836860393
010900040302,0.25374060763
010900040401,0.188329588869
010900040501,0.0480447160808
010900040502,0.174278257412
010900040601,0.22376451287
010900040602,0.30501872177
010900040603,0.0469250951349
010900040604,0.250821930415
010900040605,0.126329121583
010900040606,0.153686984878
010900040607,0.610302631052
010900040608,0.159725760562
010900040609,0.114723606973
010900040701,0.825176505588
010900040702,0.202681571226
010900040801,0.253284165622
010900040802,0.423985641883
010900040803,0.202784126072
010900040804,0.430109985861
010900040901,0.0362364813139
010900040902,0.0724363119546
010900040903,0.0690421584342
010900040904,0.0645206129793
010900040905,0.624125761815
010900040906,0.0493652892539
010900040907,0.931543514745
010900040908,0.167491033879
010900040909,0.181534100394
010900040910,2.13425622969
010900040911,0.148837333448
010900040912,0.224451827376
010900050101,0.376252726951
010900050102,0.515680909448
010900050201,0.952326991779
010900050202,0.604551200622
010900050203,0.723691292517
010900050204,0.654255465025
010900050205,0.542008798203
010900050301,0.909119800163
010900050302,1.363923811
010900050303,0.708122137677
010900050401,0.324584140639
010900050402,0.761999794088
010900050403,0.525215038789
011000010101,0.183007405988
011000010102,0.404809486921
011000010103,0.169892716962
011000010104,0.456792140351
011000010105,1.40791511135
011000010201,0.368547260617
011000010202,0.484838125104
011000010203,0.349461845179
011000010204,0.49648541879
011000010301,0.438627399012
011000010302,0.434364813591
011000010401,1.64755828019
011000010402,1.21661720571
011000010403,1.19807209861
011000010501,0.458895381269
011000010502,0.518681661929
011000010503,1.06102051037
011000010601,0.587167394715
011000010602,1.34039892667
011000010701,0.94950857477
011000010702,0.989676208902
011000010703,1.61717741821
011000010704,1.36373933323
011000020101,0.244290586243
011000020102,0.367630918054
011000020103,0.530317602657
011000020104,0.510999124397
011000020105,0.817309724102
011000020106,0.987383613834
011000020107,1.22064063781
011000020108,0.703160269587
011000020201,0.838564725833
011000020202,0.632779684934
011000020203,0.249645004497
011000020204,0.543199508029
011000020205,0.591844503734
011000020206,0.632686583612
011000020301,1.27963880901
011000020302,0.714233764876
011000020303,1.10196051722
011000030101,0.954413309792
011000030102,2.59197730213
011000030103,1.30491841427
011000030201,0.750749020176
011000030202,0.324172511945
011000030203,0.181837287831
011000030301,0.750698296712
011000030302,0.160139028377
011000030303,0.789565141266
011000030304,0.342047759105
011000030305,0.0874441971564
011000030306,0.15403317868
011000040101,0.230448639379
011000040102,0.239526683384
011000040103,0.0942413521942
011000040104,1.69115082625
011000040105,0.139080087838
011000040201,0.280407843198
011000040202,0.179931596438
011000040203,0.154471021792
011000040204,1.09790904913
011000040205,0.330547107169
011000040206,1.4086075471
011000040207,0.0829365740698
011000040208,0.132307279391
011000040301,0.180547129155
011000040302,0.399906961828
011000040303,0.0634762935618
011000040304,0.0156509550321
011000050101,0.573490448732
011000050102,0.35590144851
011000050103,0.27760814114
011000050104,0.31394529395
011000050105,0.363974240389
011000050106,0.363618730373
011000050107,0.416365691626
011000050201,0.645352122143
011000050202,0.812646915995
011000050203,0.64043767385
011000050204,1.08017172668
011000050301,0.621628213528
011000050302,0.914601802271
011000050303,0.799415889953
011000050304,0.432720573336
011000050305,1.09194278982
011000050306,0.769967770988
011000050401,0.323682317773
